,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Our therapeutic areas in which we have marketed products include: ONCOLOGY CARDIOVASCULAR HEMATOLOGYIMMUNOLOGY FIBROTIC DISEASES NEUROSCIENCE Our Mission To discover, develop and deliver innovative medicines that help patients prevail over serious diseases Our Vision To be the worlds leading biopharma company that transforms patients lives through science Our Values Integrity | Innovation | Urgency Passion | Accountability | Inclusion2021 Highlights $46.4B Total revenues, representing 9% year-over-year (YOY) growth from 2020$11.4B Invested in R&D including Acquired IPRD Strong revenue growth across portfolio: 17% Eliquis (apixaban) YoY growth 8%Opdivo (nivolumab) YoY growth 20%Yer voy (ipilimumab) YoY growth $1.1B in new product portfolio1 sales Robust early-stage pipeline with 50+ assets across leading drug discovery platforms: small molecules, protein homeostasis, biologics, cell and gene therapy $3.12 GAAP EPS$7.16 Non-GAAP EPS21 New Product Portfolio includes Reblozyl (luspatercept-aamt), Inrebic (fedratinib), Onureg (azacitidine tablets), Zeposia (ozanimod), Breyanzi (lisocabtagene maraleucel) and Abecma (idecabtagene vicleucel).","('Customer_Welfare', 0.30297335982322693)","('Business_Model_Resilience', 0.09156753867864609)","('Competitive_Behavior', 0.0909687951207161)","('NON-ESG', 0.30297335982322693)","('NON-ESG', 0.09156753867864609)","('NON-ESG', 0.0909687951207161)"
Line 12,"Our therapeutic areas in which we have marketed products include: ONCOLOGY CARDIOVASCULAR HEMATOLOGYIMMUNOLOGY FIBROTIC DISEASES NEUROSCIENCE Our Mission To discover, develop and deliver innovative medicines that help patients prevail over serious diseases Our Vision To be the worlds leading biopharma company that transforms patients lives through science Our Values Integrity | Innovation | Urgency Passion | Accountability | Inclusion2021 Highlights $46.4B Total revenues, representing 9% year-over-year (YOY) growth from 2020$11.4B Invested in R&D including Acquired IPRD Strong revenue growth across portfolio: 17% Eliquis (apixaban) YoY growth 8%Opdivo (nivolumab) YoY growth 20%Yer voy (ipilimumab) YoY growth $1.1B in new product portfolio1 sales Robust early-stage pipeline with 50+ assets across leading drug discovery platforms: small molecules, protein homeostasis, biologics, cell and gene therapy $3.12 GAAP EPS$7.16 Non-GAAP EPS21 New Product Portfolio includes Reblozyl (luspatercept-aamt), Inrebic (fedratinib), Onureg (azacitidine tablets), Zeposia (ozanimod), Breyanzi (lisocabtagene maraleucel) and Abecma (idecabtagene vicleucel).","('Customer_Welfare', 0.3948778808116913)","('Product_Design_And_Lifecycle_Management', 0.09763307869434357)","('Selling_Practices_And_Product_Labeling', 0.08658251166343689)","('NON-ESG', 0.3948778808116913)","('NON-ESG', 0.09763307869434357)","('NON-ESG', 0.08658251166343689)"
Line 13,"Our therapeutic areas in which we have marketed products include: ONCOLOGY CARDIOVASCULAR HEMATOLOGYIMMUNOLOGY FIBROTIC DISEASES NEUROSCIENCE Our Mission To discover, develop and deliver innovative medicines that help patients prevail over serious diseases Our Vision To be the worlds leading biopharma company that transforms patients lives through science Our Values Integrity | Innovation | Urgency Passion | Accountability | Inclusion2021 Highlights $46.4B Total revenues, representing 9% year-over-year (YOY) growth from 2020$11.4B Invested in R&D including Acquired IPRD Strong revenue growth across portfolio: 17% Eliquis (apixaban) YoY growth 8%Opdivo (nivolumab) YoY growth 20%Yer voy (ipilimumab) YoY growth $1.1B in new product portfolio1 sales Robust early-stage pipeline with 50+ assets across leading drug discovery platforms: small molecules, protein homeostasis, biologics, cell and gene therapy $3.12 GAAP EPS$7.16 Non-GAAP EPS21 New Product Portfolio includes Reblozyl (luspatercept-aamt), Inrebic (fedratinib), Onureg (azacitidine tablets), Zeposia (ozanimod), Breyanzi (lisocabtagene maraleucel) and Abecma (idecabtagene vicleucel).","('Selling_Practices_And_Product_Labeling', 0.3371635973453522)","('Customer_Welfare', 0.26134729385375977)","('Product_Quality_And_Safety', 0.048058297485113144)","('NON-ESG', 0.3371635973453522)","('NON-ESG', 0.26134729385375977)","('NON-ESG', 0.048058297485113144)"
Line 14,"Risk- adjusted sales figure also includes potential for Opdualag (relatlimab plus nivolumab fixed-dose combination), CamzyosTM (mavacamten) and Sotyktu (deucravacitinib).","('Customer_Welfare', 0.3923097252845764)","('Selling_Practices_And_Product_Labeling', 0.13236857950687408)","('Competitive_Behavior', 0.0807795450091362)","('NON-ESG', 0.3923097252845764)","('NON-ESG', 0.13236857950687408)","('NON-ESG', 0.0807795450091362)"
Line 15,"2 This non-GAAP amount excludes certain costs, expenses, gains and losses and other specified items.","('Management_Of_Legal_And_Regulatory_Framework', 0.8656706213951111)","('Systemic_Risk_Management', 0.028874650597572327)","('Business_Ethics', 0.014730960130691528)","([], 0.8656706213951111)","('NON-ESG', 0.028874650597572327)","('NON-ESG', 0.014730960130691528)"
Line 16,"GAAP and non-GAAP earnings per share include the net impact of certain in-process research and development (""Acquired IPRD"") charges resulting from upfront or contingent milestone payments in connection with asset acquisitions or licensing of third-party intellectual property right and licensing income.","('Competitive_Behavior', 0.4968779683113098)","('Management_Of_Legal_And_Regulatory_Framework', 0.25515514612197876)","('Business_Ethics', 0.048010896891355515)","('NON-ESG', 0.4968779683113098)","('NON-ESG', 0.25515514612197876)","('NON-ESG', 0.048010896891355515)"
Line 17,A reconciliation of GAAP to non-GAAP measures can be found on our website at bms.com.,"('Management_Of_Legal_And_Regulatory_Framework', 0.9403086304664612)","('GHG_Emissions', 0.0064530447125434875)","('Business_Ethics', 0.005927754566073418)","([], 0.9403086304664612)","('NON-ESG', 0.0064530447125434875)","('NON-ESG', 0.005927754566073418)"
Line 18,See Quarterly Package of Financial Information available on bms.com/investors for information on the list of specified items excluded from non-GAAP EPS.,"('Management_Of_Legal_And_Regulatory_Framework', 0.9267333745956421)","('Systemic_Risk_Management', 0.011107778176665306)","('Business_Ethics', 0.006911231204867363)","([], 0.9267333745956421)","('NON-ESG', 0.011107778176665306)","('NON-ESG', 0.006911231204867363)"
Line 19,"2021 ESG REPORT | 3A Letter from Giovanni Caforio At Bristol Myers Squibb, we use science to transform patients lives.","('Access_And_Affordability', 0.32825717329978943)","('GHG_Emissions', 0.07473661750555038)","('Business_Model_Resilience', 0.0661187544465065)","('NON-ESG', 0.32825717329978943)","('NON-ESG', 0.07473661750555038)","('NON-ESG', 0.0661187544465065)"
Line 20,"While 2021 was another year of significant external challenges, our global workforce never wavered on discovering, developing and delivering innovative medicines that help patients prevail over serious diseases.","('Access_And_Affordability', 0.2572343647480011)","('Customer_Welfare', 0.13209059834480286)","('Product_Quality_And_Safety', 0.07122699171304703)","('NON-ESG', 0.2572343647480011)","('NON-ESG', 0.13209059834480286)","('NON-ESG', 0.07122699171304703)"
Line 21,"Throughout the year, we delivered strong financial results, including across our new product portfolio.","('Product_Design_And_Lifecycle_Management', 0.9351901412010193)","('Product_Quality_And_Safety', 0.008060669526457787)","('Customer_Welfare', 0.006742007564753294)","([], 0.9351901412010193)","('NON-ESG', 0.008060669526457787)","('NON-ESG', 0.006742007564753294)"
Line 22,We used this momentum to fuel our innovation enginedoubling our research and development (R&D) pipeline compared to 2019 and deepening our use of digital technology to accelerate drug discovery and development.,"('Competitive_Behavior', 0.2125815898180008)","('Business_Model_Resilience', 0.16547982394695282)","('Customer_Welfare', 0.12080314755439758)","('NON-ESG', 0.2125815898180008)","('NON-ESG', 0.16547982394695282)","('NON-ESG', 0.12080314755439758)"
Line 23,"Critically, we have evolved our core strategy for business growth tointegrate environmental, social and governance (ESG) factors.","('Business_Model_Resilience', 0.5194299221038818)","('Human_Rights_And_Community_Relations', 0.12545916438102722)","('Management_Of_Legal_And_Regulatory_Framework', 0.05526359751820564)","(['Human Capital Development', 'Innovation Management'], 0.5194299221038818)","('NON-ESG', 0.12545916438102722)","('NON-ESG', 0.05526359751820564)"
Line 24,Thisstrategy guides us to further incorporate sustainability into our corporate culture and daily business operations so that we can continue to innovate life-saving medicines in a way that is environmentally and socially responsible.,"('Product_Design_And_Lifecycle_Management', 0.39560866355895996)","('Business_Model_Resilience', 0.23900635540485382)","('Ecological_Impacts', 0.05935273319482803)","('NON-ESG', 0.39560866355895996)","('NON-ESG', 0.23900635540485382)","('NON-ESG', 0.05935273319482803)"
Line 25,"Advancing our strategy As we execute our strategy, were engaging our global workforce to make progress toward ambitious, ESG-focused goals.","('Business_Model_Resilience', 0.6673239469528198)","('Employee_Engagement_Inclusion_And_Diversity', 0.094202421605587)","('Systemic_Risk_Management', 0.03226184472441673)","(['Human Capital Development', 'Innovation Management'], 0.6673239469528198)","('NON-ESG', 0.094202421605587)","('NON-ESG', 0.03226184472441673)"
Line 26,"Together, we are working to accelerate innovation; enhance patient access to medicines; build an inclusive, diverse and equitable work environment; and strengthen our environmental sustainabilityall while operating with the highest levels of quality, integrity and ethics.","('Employee_Engagement_Inclusion_And_Diversity', 0.3971717953681946)","('Business_Ethics', 0.20034508407115936)","('Human_Rights_And_Community_Relations', 0.07739201933145523)","('NON-ESG', 0.3971717953681946)","('NON-ESG', 0.20034508407115936)","('NON-ESG', 0.07739201933145523)"
Line 27,Our North Star is to ensure that every patient who needs our medicines has access to them.,"('Access_And_Affordability', 0.841710090637207)","('Energy_Management', 0.016962790861725807)","('Human_Rights_And_Community_Relations', 0.015596638433635235)","(['Access to Healthcare'], 0.841710090637207)","('NON-ESG', 0.016962790861725807)","('NON-ESG', 0.015596638433635235)"
Line 28,"In 2021, we made progress across our commitments to health equity and inclusion and diversity (I&D).","('Employee_Engagement_Inclusion_And_Diversity', 0.9730081558227539)","('Human_Rights_And_Community_Relations', 0.0022384009789675474)","('Employee_Health_And_Safety', 0.0022013168781995773)","(['Talent Attraction & Retention'], 0.9730081558227539)","('NON-ESG', 0.0022384009789675474)","('NON-ESG', 0.0022013168781995773)"
Line 29,A focus on diversity during discovery and development leads to better science.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9704369306564331)","('Human_Rights_And_Community_Relations', 0.0024030101485550404)","('Employee_Health_And_Safety', 0.002196751069277525)","(['Talent Attraction & Retention'], 0.9704369306564331)","('NON-ESG', 0.0024030101485550404)","('NON-ESG', 0.002196751069277525)"
Line 30,"In 2021, we exceeded the target set to increase diverse patient participation in clinical trials, with more than half of our clinical trial sites now located in highly diverse U.","('Access_And_Affordability', 0.20938874781131744)","('Competitive_Behavior', 0.14109265804290771)","('Customer_Welfare', 0.12947723269462585)","('NON-ESG', 0.20938874781131744)","('NON-ESG', 0.14109265804290771)","('NON-ESG', 0.12947723269462585)"
Line 31,S. communities.,"('Human_Rights_And_Community_Relations', 0.41636529564857483)","('Business_Model_Resilience', 0.12729796767234802)","('Employee_Engagement_Inclusion_And_Diversity', 0.054900892078876495)","('NON-ESG', 0.41636529564857483)","('NON-ESG', 0.12729796767234802)","('NON-ESG', 0.054900892078876495)"
Line 32,"In another initiative aimed at improving I&D, we expanded our Tomorrows Innovators program.","('Business_Model_Resilience', 0.497265487909317)","('Product_Design_And_Lifecycle_Management', 0.09894180297851562)","('Supply_Chain_Management', 0.0710652619600296)","('NON-ESG', 0.497265487909317)","('NON-ESG', 0.09894180297851562)","('NON-ESG', 0.0710652619600296)"
Line 33,This two-way leadership exchange program opens collaboration and research opportunities and will enhance ourefforts to recruit talent from historically Black colleges and universitiesand attract Black and African American leaders for our executive-levelpositions.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9617778062820435)","('Employee_Health_And_Safety', 0.002763755852356553)","('Business_Model_Resilience', 0.0024642720818519592)","(['Talent Attraction & Retention'], 0.9617778062820435)","('NON-ESG', 0.002763755852356553)","('NON-ESG', 0.0024642720818519592)"
Line 34,Our commitment to health equity underscores our approach to environmental stewardship.,"('Business_Model_Resilience', 0.6973796486854553)","('Ecological_Impacts', 0.04291802644729614)","('Supply_Chain_Management', 0.040257424116134644)","(['Human Capital Development', 'Innovation Management'], 0.6973796486854553)","('NON-ESG', 0.04291802644729614)","('NON-ESG', 0.040257424116134644)"
Line 35,"As a company driven by science, we understand that human health is inextricably linked to the health of the planet, therefore we consider environmental responsibility to be imperative for doing business and expanding health equity around theworld.","('Employee_Health_And_Safety', 0.9008429646492004)","('Critical_Incident_Risk_Management', 0.02678079344332218)","('Human_Rights_And_Community_Relations', 0.008055443875491619)","(['Health Outcome Contribution'], 0.9008429646492004)","('NON-ESG', 0.02678079344332218)","('NON-ESG', 0.008055443875491619)"
Line 36,"In 2021, our facilities took action to reduce greenhouse gas (GHG) emissions, increase energy efficiency and reduce waste and water usein line with our 2030 and 2040 environmental goals.","('GHG_Emissions', 0.9689648747444153)","('Ecological_Impacts', 0.003722287015989423)","('Air_Quality', 0.003122020047158003)","(['Operational Eco-Efficiency'], 0.9689648747444153)","('NON-ESG', 0.003722287015989423)","('NON-ESG', 0.003122020047158003)"
Line 37,Our efforts were recognized on the Forbes Green Growth 50 list of U.,"('Product_Design_And_Lifecycle_Management', 0.20145246386528015)","('Supply_Chain_Management', 0.1822642683982849)","('Business_Model_Resilience', 0.18123607337474823)","('NON-ESG', 0.20145246386528015)","('NON-ESG', 0.1822642683982849)","('NON-ESG', 0.18123607337474823)"
Line 38,"S.-based companies that have reduced GHG emissions while growing earnings, and our scientists received the U.","('GHG_Emissions', 0.9672854542732239)","('Air_Quality', 0.004182274919003248)","('Ecological_Impacts', 0.0032590420451015234)","(['Operational Eco-Efficiency'], 0.9672854542732239)","('NON-ESG', 0.004182274919003248)","('NON-ESG', 0.0032590420451015234)"
Line 39,S. Environmental Protection Agencys Green Chemistry Award for innovating new ways to conduct science in a more sustainable way.,"('Ecological_Impacts', 0.21543510258197784)","('Product_Design_And_Lifecycle_Management', 0.15622133016586304)","('Business_Model_Resilience', 0.09259992092847824)","('NON-ESG', 0.21543510258197784)","('NON-ESG', 0.15622133016586304)","('NON-ESG', 0.09259992092847824)"
Line 40,"Looking ahead Keeping ESG integrated into our strategy, we remain steadfast in our focus on robust topline and bottomline growth, financial flexibility and a strong innovation engine.","('Business_Model_Resilience', 0.6722721457481384)","('Systemic_Risk_Management', 0.16299134492874146)","('Competitive_Behavior', 0.03402005881071091)","(['Human Capital Development', 'Innovation Management'], 0.6722721457481384)","('NON-ESG', 0.16299134492874146)","('NON-ESG', 0.03402005881071091)"
Line 41,"These factors constitute asolid foundation for sustained long-term growth, which enables usto continue to advance our pipeline, invest in future sources of innovation and, ultimately, deliver on our promise to transform patients lives through science.","('Business_Model_Resilience', 0.32973530888557434)","('Product_Design_And_Lifecycle_Management', 0.1638040691614151)","('Customer_Welfare', 0.061372410506010056)","('NON-ESG', 0.32973530888557434)","('NON-ESG', 0.1638040691614151)","('NON-ESG', 0.061372410506010056)"
Line 42,"Giovanni Caforio, M.","('Employee_Engagement_Inclusion_And_Diversity', 0.10806308686733246)","('Business_Ethics', 0.08042101562023163)","('Ecological_Impacts', 0.07420813292264938)","('NON-ESG', 0.10806308686733246)","('NON-ESG', 0.08042101562023163)","('NON-ESG', 0.07420813292264938)"
Line 43,D.,"('Employee_Engagement_Inclusion_And_Diversity', 0.11258140206336975)","('Management_Of_Legal_And_Regulatory_Framework', 0.08865229040384293)","('Access_And_Affordability', 0.06962209194898605)","('NON-ESG', 0.11258140206336975)","('NON-ESG', 0.08865229040384293)","('NON-ESG', 0.06962209194898605)"
Line 44,", Board Chair and CEO 2021 ESG REPORT | 454% of U.","('Business_Model_Resilience', 0.47328054904937744)","('Systemic_Risk_Management', 0.14358898997306824)","('Director_Removal', 0.06357219815254211)","('NON-ESG', 0.47328054904937744)","('NON-ESG', 0.14358898997306824)","('NON-ESG', 0.06357219815254211)"
Line 45,"S. clinical trial sites were located in highly diverse communities, exceeding our goal Tomorrows Innovators expanded program to recruit talent from Historically Black Colleges and Universities 60% of Board Directors comprise women or underrepresented racial and ethnic groups2021 ESG Progress & Highlights 45.5% global executives are women, a 2.9% YOY increase 619,000 people reached through Health Equity grants >$704M product donations in U.","('Employee_Engagement_Inclusion_And_Diversity', 0.9716765284538269)","('Business_Model_Resilience', 0.001980113098397851)","('Customer_Welfare', 0.001732053468003869)","(['Talent Attraction & Retention'], 0.9716765284538269)","('NON-ESG', 0.001980113098397851)","('NON-ESG', 0.001732053468003869)"
Line 46,"S. through the independent BMS Patient Assistance Foundation mapped sustainability efforts to 11 of the UN SDGs7% reduction in energy use since 2019 10.9% reduction in overall waste generated 2021 ESG REPORT | 5Our Approach to ESG At Bristol Myers Squibb, our vision is to transform the lives of patients through science.","('Waste_And_Hazardous_Materials_Management', 0.8708500862121582)","('Energy_Management', 0.03504778817296028)","('Water_And_Wastewater_Management', 0.013216805644333363)","([], 0.8708500862121582)","('NON-ESG', 0.03504778817296028)","('NON-ESG', 0.013216805644333363)"
Line 47,"As a leading Biopharma Company, our passion for making an impact extends well beyond the discovery, development and delivery of innovative medicines that help patients prevail over serious diseases.","('Access_And_Affordability', 0.22036036849021912)","('Customer_Welfare', 0.19029895961284637)","('Selling_Practices_And_Product_Labeling', 0.1143403947353363)","('NON-ESG', 0.22036036849021912)","('NON-ESG', 0.19029895961284637)","('NON-ESG', 0.1143403947353363)"
Line 48,"We believe that driving long-term business value is at the heart of living our purpose, being leaders and difference-makers for generations to come.","('Business_Model_Resilience', 0.6305218935012817)","('Product_Design_And_Lifecycle_Management', 0.06444550305604935)","('Human_Rights_And_Community_Relations', 0.05141602084040642)","(['Human Capital Development', 'Innovation Management'], 0.6305218935012817)","('NON-ESG', 0.06444550305604935)","('NON-ESG', 0.05141602084040642)"
Line 49,"Through our Environment, Social and Governance (ESG) strategy we seek to mobilize our capabilities and resources to positively impact the communities where we live, work, and serve.","('Human_Rights_And_Community_Relations', 0.9339886903762817)","('Ecological_Impacts', 0.008176230825483799)","('Business_Model_Resilience', 0.005887629929929972)","([], 0.9339886903762817)","('NON-ESG', 0.008176230825483799)","('NON-ESG', 0.005887629929929972)"
Line 50,"We are committed to quality, integrity and ethics in everything we do.","('Business_Ethics', 0.9446161389350891)","('Employee_Engagement_Inclusion_And_Diversity', 0.00485580088570714)","('Customer_Privacy', 0.00484165595844388)","(['Business Ethics'], 0.9446161389350891)","('NON-ESG', 0.00485580088570714)","('NON-ESG', 0.00484165595844388)"
Line 51,"We operate with effective governance and the highest ethical standards, and we seek transparency and dialogue with our stakeholders to improve our understanding of their needs.","('Business_Ethics', 0.9706057906150818)","('Management_Of_Legal_And_Regulatory_Framework', 0.00395131716504693)","('Competitive_Behavior', 0.0021184273064136505)","(['Business Ethics'], 0.9706057906150818)","('NON-ESG', 0.00395131716504693)","('NON-ESG', 0.0021184273064136505)"
Line 52,"We seek to actively improve the health of the communities where we live, work and serve.","('Human_Rights_And_Community_Relations', 0.47912776470184326)","('Employee_Health_And_Safety', 0.20401853322982788)","('Access_And_Affordability', 0.13597558438777924)","('NON-ESG', 0.47912776470184326)","('NON-ESG', 0.20401853322982788)","('NON-ESG', 0.13597558438777924)"
Line 53,"Around the globe, we promote health equity and seek to improve health outcomes for populations disproportionately affected by serious diseases.","('Employee_Health_And_Safety', 0.6978727579116821)","('Access_And_Affordability', 0.08201146870851517)","('Critical_Incident_Risk_Management', 0.05476566404104233)","(['Health Outcome Contribution'], 0.6978727579116821)","('NON-ESG', 0.08201146870851517)","('NON-ESG', 0.05476566404104233)"
Line 54,"ESG Governance Our ESG strategy is meaningfully tied to our companys core strategy, as the opportunities and potential impacts of ESG issues are directly interrelated to our business.","('Business_Model_Resilience', 0.7376210689544678)","('Systemic_Risk_Management', 0.1028849333524704)","('Physical_Impacts_Of_Climate_Change', 0.017841529101133347)","(['Human Capital Development', 'Innovation Management'], 0.7376210689544678)","('NON-ESG', 0.1028849333524704)","('NON-ESG', 0.017841529101133347)"
Line 55,"Accordingly, our governance model links core business considerations with our ESG framework and ensures engagement and alignment from BMS most senior leaders, with core support from key functional areas such as Corporate Affairs and Legal, including Environment, Occupational Health, Safety and Sustainability (EOHSS) and is integrated into our enterprise risk management (ERM) program as described below.","('Employee_Health_And_Safety', 0.8790208101272583)","('Product_Quality_And_Safety', 0.025253530591726303)","('Employee_Engagement_Inclusion_And_Diversity', 0.009914380498230457)","(['Health Outcome Contribution'], 0.8790208101272583)","('NON-ESG', 0.025253530591726303)","('NON-ESG', 0.009914380498230457)"
Line 56,"Led by our Board Chair and CEO, our ESG efforts are overseen by the Board of Directors (Board).","('Director_Removal', 0.5466950535774231)","('Business_Model_Resilience', 0.09615771472454071)","('Management_Of_Legal_And_Regulatory_Framework', 0.058509983122348785)","(['Business Ethics'], 0.5466950535774231)","('NON-ESG', 0.09615771472454071)","('NON-ESG', 0.058509983122348785)"
Line 57,Our Board members discuss pertinent ESG topics multiple times per year.,"('Business_Model_Resilience', 0.47225823998451233)","('Systemic_Risk_Management', 0.1311667114496231)","('Management_Of_Legal_And_Regulatory_Framework', 0.04902515187859535)","('NON-ESG', 0.47225823998451233)","('NON-ESG', 0.1311667114496231)","('NON-ESG', 0.04902515187859535)"
Line 58,"The Boards Committee on Directors and Corporate Governance provides detailed oversight of these topics, and, in accordance with their respective charter responsibilities, the Boards other committees may also provide oversight on certain topics.","('Director_Removal', 0.3923591077327728)","('Management_Of_Legal_And_Regulatory_Framework', 0.3754619359970093)","('Business_Ethics', 0.03675929456949234)","('NON-ESG', 0.3923591077327728)","('NON-ESG', 0.3754619359970093)","('NON-ESG', 0.03675929456949234)"
Line 59,Recent agenda items included discussing details about external and emerging trends and weighing internal performance against predetermined objectives and opportunities to extend or modify our programs.,"('Business_Model_Resilience', 0.3802972733974457)","('Management_Of_Legal_And_Regulatory_Framework', 0.19914576411247253)","('Systemic_Risk_Management', 0.11816132068634033)","('NON-ESG', 0.3802972733974457)","('NON-ESG', 0.19914576411247253)","('NON-ESG', 0.11816132068634033)"
Line 60,Our ESG strategy encompasses the following priority areas:We lead with our Value of Inclusion.,"('Employee_Engagement_Inclusion_And_Diversity', 0.940270185470581)","('Human_Rights_And_Community_Relations', 0.010010970756411552)","('Business_Model_Resilience', 0.006102588959038258)","(['Talent Attraction & Retention'], 0.940270185470581)","('NON-ESG', 0.010010970756411552)","('NON-ESG', 0.006102588959038258)"
Line 61,We foster an environment of inclusion and belonging and build a globally diverse workforce to drive equitable advancement and outcomes for all.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9742387533187866)","('Human_Rights_And_Community_Relations', 0.002243399154394865)","('Employee_Health_And_Safety', 0.0019035222940146923)","(['Talent Attraction & Retention'], 0.9742387533187866)","('NON-ESG', 0.002243399154394865)","('NON-ESG', 0.0019035222940146923)"
Line 62,We honor our longstanding pledge to environmental sustainability.,"('Human_Rights_And_Community_Relations', 0.27290090918540955)","('Product_Design_And_Lifecycle_Management', 0.13066266477108002)","('Business_Model_Resilience', 0.12100986391305923)","('NON-ESG', 0.27290090918540955)","('NON-ESG', 0.13066266477108002)","('NON-ESG', 0.12100986391305923)"
