,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 28,And precision agriculture will enable farmers to optimize the use of water and fertilizer to mitigate waste and reduce environmental impact.,"('Waste_And_Hazardous_Materials_Management', 0.8805240392684937)","('Water_And_Wastewater_Management', 0.06137615442276001)","('Supply_Chain_Management', 0.005891746841371059)","([], 0.8805240392684937)","('NON-ESG', 0.06137615442276001)","('NON-ESG', 0.005891746841371059)"
Line 29,"In our own operations, we are doing our part as well.","('Business_Model_Resilience', 0.3812550902366638)","('Director_Removal', 0.07482627034187317)","('Human_Rights_And_Community_Relations', 0.051798779517412186)","('NON-ESG', 0.3812550902366638)","('NON-ESG', 0.07482627034187317)","('NON-ESG', 0.051798779517412186)"
Line 30,"Last year, to reflect our belief that environmental sustainability is imperative for our collective future, we announced our plans to achieve net-zero global emissions for Scopes 1, 2 and 3 by 2040 and committed to the Science Based T argets initiatives (SBTi) Business Ambition for 1.5C.","('GHG_Emissions', 0.41141027212142944)","('Physical_Impacts_Of_Climate_Change', 0.08325280249118805)","('Energy_Management', 0.07410138100385666)","('NON-ESG', 0.41141027212142944)","('NON-ESG', 0.08325280249118805)","('NON-ESG', 0.07410138100385666)"
Line 31,"During our first full year of implementing this strategy, weve already made progress by reducing our Scope 1 and 2 emissions by 4 percent, with a total reduction of 28 percent since 2014.","('GHG_Emissions', 0.7294642329216003)","('Air_Quality', 0.08761924505233765)","('Energy_Management', 0.0786113366484642)","(['Operational Eco-Efficiency'], 0.7294642329216003)","('NON-ESG', 0.08761924505233765)","('NON-ESG', 0.0786113366484642)"
Line 32,"We also joined The Climate Pledge, a cross-sector community of companies committed to be net-zero by 2040, 10 years ahead of the Paris Agreements goals.","('Physical_Impacts_Of_Climate_Change', 0.8913886547088623)","('GHG_Emissions', 0.025051819160580635)","('Business_Model_Resilience', 0.0169987753033638)","(['Climate Strategy'], 0.8913886547088623)","('NON-ESG', 0.025051819160580635)","('NON-ESG', 0.0169987753033638)"
Line 33,"Further, we engaged with our suppliers to tackle value chain emission reductions in a collaborative and open manner.","('Air_Quality', 0.5021494626998901)","('GHG_Emissions', 0.30670616030693054)","('Energy_Management', 0.0394306480884552)","([], 0.5021494626998901)","('NON-ESG', 0.30670616030693054)","('NON-ESG', 0.0394306480884552)"
Line 34,"In recognition of the positive impact our technology can have on society, we are proud to be included in the Fortune Change the World list for the third time since 2019.","('Business_Model_Resilience', 0.19501154124736786)","('Human_Rights_And_Community_Relations', 0.16680146753787994)","('Product_Design_And_Lifecycle_Management', 0.0868510827422142)","('NON-ESG', 0.19501154124736786)","('NON-ESG', 0.16680146753787994)","('NON-ESG', 0.0868510827422142)"
Line 35,The list recognizes companies that are making important social or environmental impacts through innovative business strategies.,"('Human_Rights_And_Community_Relations', 0.8398816585540771)","('Business_Model_Resilience', 0.026205839589238167)","('Ecological_Impacts', 0.019856464117765427)","(['Environmental Policy & Management Systems'], 0.8398816585540771)","('NON-ESG', 0.026205839589238167)","('NON-ESG', 0.019856464117765427)"
Line 36,"We are also pleased to be acknowledged, once again, for our leading ESG performance and disclosures in the Dow Jones Sustainability North America Index and Newsweeks list of Americas Most Responsible Companies.","('Business_Model_Resilience', 0.522774338722229)","('Systemic_Risk_Management', 0.29733750224113464)","('Supply_Chain_Management', 0.029294652864336967)","(['Human Capital Development', 'Innovation Management'], 0.522774338722229)","('NON-ESG', 0.29733750224113464)","('NON-ESG', 0.029294652864336967)"
Line 37,Additional awards and recognitions can be found in the Our Awards and Recognitions section of this report.,"('Management_Of_Legal_And_Regulatory_Framework', 0.47593215107917786)","('Business_Ethics', 0.10029725730419159)","('Ecological_Impacts', 0.07084047794342041)","('NON-ESG', 0.47593215107917786)","('NON-ESG', 0.10029725730419159)","('NON-ESG', 0.07084047794342041)"
Line 38,"We believe in making the world smarter, more connected and more sustainable.","('Business_Model_Resilience', 0.29974645376205444)","('Human_Rights_And_Community_Relations', 0.13974475860595703)","('Product_Design_And_Lifecycle_Management', 0.1061757281422615)","('NON-ESG', 0.29974645376205444)","('NON-ESG', 0.13974475860595703)","('NON-ESG', 0.1061757281422615)"
Line 39,We will continue to build on our progress and remain centered around purposeful innovation to create a better future for everyone.,"('Employee_Engagement_Inclusion_And_Diversity', 0.20469824969768524)","('Human_Rights_And_Community_Relations', 0.13677048683166504)","('Business_Model_Resilience', 0.10608506202697754)","('NON-ESG', 0.20469824969768524)","('NON-ESG', 0.13677048683166504)","('NON-ESG', 0.10608506202697754)"
Line 40,Cristiano Amon Chief Executive Officer 1 Global.,"('Business_Model_Resilience', 0.4743177890777588)","('Director_Removal', 0.14892610907554626)","('Product_Design_And_Lifecycle_Management', 0.04311484098434448)","('NON-ESG', 0.4743177890777588)","('NON-ESG', 0.14892610907554626)","('NON-ESG', 0.04311484098434448)"
Line 41,Regular employees.,"('Labor_Practices', 0.6923204064369202)","('Director_Removal', 0.05094219371676445)","('Employee_Health_And_Safety', 0.04106540605425835)","([], 0.6923204064369202)","('NON-ESG', 0.05094219371676445)","('NON-ESG', 0.04106540605425835)"
Line 42,Leadership is defined as individuals at the Principal and above level.,"('Employee_Engagement_Inclusion_And_Diversity', 0.41604119539260864)","('Director_Removal', 0.1168845072388649)","('Human_Rights_And_Community_Relations', 0.08984819054603577)","('NON-ESG', 0.41604119539260864)","('NON-ESG', 0.1168845072388649)","('NON-ESG', 0.08984819054603577)"
Line 43,2 U.,"('Management_Of_Legal_And_Regulatory_Framework', 0.3393787443637848)","('Competitive_Behavior', 0.10463137179613113)","('Business_Ethics', 0.07630997896194458)","('NON-ESG', 0.3393787443637848)","('NON-ESG', 0.10463137179613113)","('NON-ESG', 0.07630997896194458)"
Line 44,S. only.,"('Customer_Privacy', 0.21227222681045532)","('Product_Design_And_Lifecycle_Management', 0.09173229336738586)","('Employee_Engagement_Inclusion_And_Diversity', 0.06827966123819351)","('NON-ESG', 0.21227222681045532)","('NON-ESG', 0.09173229336738586)","('NON-ESG', 0.06827966123819351)"
Line 45,Regular employees.,"('Labor_Practices', 0.6923204064369202)","('Director_Removal', 0.05094219371676445)","('Employee_Health_And_Safety', 0.04106540605425835)","([], 0.6923204064369202)","('NON-ESG', 0.05094219371676445)","('NON-ESG', 0.04106540605425835)"
Line 46,"For technical positions, URM includes Black, Latinx/Hispanic, Native Hawaiian or other Pacific Islander and American Indian or Native American.","('Employee_Engagement_Inclusion_And_Diversity', 0.97267085313797)","('Human_Rights_And_Community_Relations', 0.002590708201751113)","('Employee_Health_And_Safety', 0.0016347730997949839)","(['Talent Attraction & Retention'], 0.97267085313797)","('NON-ESG', 0.002590708201751113)","('NON-ESG', 0.0016347730997949839)"
Line 47,"For non-technical positions, URM includes Black, Latinx/Hispanic, Native Hawaiian or other Pacific Islander, American Indian or Native American and Asian.04 2022 Qualcomm Corporate Responsibility Report Message from Our CEO Qualcomm CDMA T echnologies QCT is a leading developer and supplier of integrated circuits and system software based on 3G/4G/5G and other technologies for use in wireless voice and data communications, networking, computing, multimedia and global positioning systems products.","('Employee_Engagement_Inclusion_And_Diversity', 0.9696481823921204)","('Human_Rights_And_Community_Relations', 0.0030861173290759325)","('Employee_Health_And_Safety', 0.0021275137551128864)","(['Talent Attraction & Retention'], 0.9696481823921204)","('NON-ESG', 0.0030861173290759325)","('NON-ESG', 0.0021275137551128864)"
Line 48,Qualcomm Strategic Investments QSI makes strategic investments primarily through our Qualcomm Ventures arm that are focused on expanding or opening new opportunities for our technologies as well as supporting the design and introduction of new products and services (or enhancing existing products or services).,"('Product_Design_And_Lifecycle_Management', 0.9645190238952637)","('Product_Quality_And_Safety', 0.0041939266957342625)","('Selling_Practices_And_Product_Labeling', 0.0029783740174025297)","(['Product Stewardship'], 0.9645190238952637)","('NON-ESG', 0.0041939266957342625)","('NON-ESG', 0.0029783740174025297)"
Line 49,Qualcomm T echnology Licensing QTL grants licenses or otherwise provides rights to use portions of our intellectual property (IP) portfolio.,"('Competitive_Behavior', 0.30321040749549866)","('Customer_Privacy', 0.17150472104549408)","('Management_Of_Legal_And_Regulatory_Framework', 0.11278684437274933)","('NON-ESG', 0.30321040749549866)","('NON-ESG', 0.17150472104549408)","('NON-ESG', 0.11278684437274933)"
Line 50,Other revenues included revenues from non-reportable segments.,"('Management_Of_Legal_And_Regulatory_Framework', 0.4338115155696869)","('Systemic_Risk_Management', 0.09857675433158875)","('Energy_Management', 0.08317901939153671)","('NON-ESG', 0.4338115155696869)","('NON-ESG', 0.09857675433158875)","('NON-ESG', 0.08317901939153671)"
Line 51,About Qualcomm Qualcomm enables a world where everyone and everything can be intelligently connected.,"('Product_Design_And_Lifecycle_Management', 0.17886826395988464)","('Data_Security', 0.10797238349914551)","('Business_Model_Resilience', 0.10485661774873734)","('NON-ESG', 0.17886826395988464)","('NON-ESG', 0.10797238349914551)","('NON-ESG', 0.10485661774873734)"
Line 52,"As the worlds leading wireless technology innovator, we push the boundaries of whats possible to enable next-gen experiences and drive digital transformation pioneering positive impact for a more connected world.","('Business_Model_Resilience', 0.6356174945831299)","('Product_Design_And_Lifecycle_Management', 0.06726153939962387)","('Data_Security', 0.036933355033397675)","(['Human Capital Development', 'Innovation Management'], 0.6356174945831299)","('NON-ESG', 0.06726153939962387)","('NON-ESG', 0.036933355033397675)"
Line 53,"With our leadership in wireless connectivity, high- performance, low-power computing and on-device AI, Qualcomm and our family of Snapdragon platforms are powering the connected intelligent edge.","('Data_Security', 0.5569402575492859)","('Business_Model_Resilience', 0.06640902161598206)","('Energy_Management', 0.0652337372303009)","([], 0.5569402575492859)","('NON-ESG', 0.06640902161598206)","('NON-ESG', 0.0652337372303009)"
Line 54,"Our one technology roadmap scales its leading portfolio of essential mobile innovations to advance the connectivity evolution and expand our breakthrough technology solutions to support virtually every connected device across industries and sectors, including automotive, edge networking and the Internet of Things (Io T).","('Product_Design_And_Lifecycle_Management', 0.22312244772911072)","('Data_Security', 0.2182212918996811)","('Energy_Management', 0.15304428339004517)","('NON-ESG', 0.22312244772911072)","('NON-ESG', 0.2182212918996811)","('NON-ESG', 0.15304428339004517)"
Line 55,"Throughout our history, weve made the impossible possible.","('Competitive_Behavior', 0.15226787328720093)","('Employee_Engagement_Inclusion_And_Diversity', 0.11451578885316849)","('Product_Design_And_Lifecycle_Management', 0.10379183292388916)","('NON-ESG', 0.15226787328720093)","('NON-ESG', 0.11451578885316849)","('NON-ESG', 0.10379183292388916)"
Line 56,We continue to inspire new inventions that help enable our customers and partners to create technologies and experiences weve yet to imagine.,"('Product_Design_And_Lifecycle_Management', 0.7585630416870117)","('Competitive_Behavior', 0.03624464198946953)","('Energy_Management', 0.03486522287130356)","(['Product Stewardship'], 0.7585630416870117)","('NON-ESG', 0.03624464198946953)","('NON-ESG', 0.03486522287130356)"
Line 57,We are proud to be the technology partner of choice to many of the worlds largest enterprises to enable their digital transformation at the edge.,"('Business_Model_Resilience', 0.2737675607204437)","('Product_Design_And_Lifecycle_Management', 0.2275325506925583)","('Energy_Management', 0.07936959713697433)","('NON-ESG', 0.2737675607204437)","('NON-ESG', 0.2275325506925583)","('NON-ESG', 0.07936959713697433)"
Line 58,"When we break through, the ecosystem leaps forward and the world benefits forever transforming the ways society lives, works and connects with each other.","('Business_Model_Resilience', 0.3459414541721344)","('Human_Rights_And_Community_Relations', 0.10769924521446228)","('Management_Of_Legal_And_Regulatory_Framework', 0.06027925759553909)","('NON-ESG', 0.3459414541721344)","('NON-ESG', 0.10769924521446228)","('NON-ESG', 0.06027925759553909)"
Line 59,"Our Qualcomm CDMA T echnologies (QCT) Production Model Other than for certain of our radio frequency front- end (RFFE) modules and radio frequency (RF) filter products, QCT utilizes a fabless production model, which means that we do not own or operate foundries for the production of silicon wafers from which our integrated circuits are made.","('Product_Design_And_Lifecycle_Management', 0.6546071767807007)","('Energy_Management', 0.18330273032188416)","('Supply_Chain_Management', 0.021265322342514992)","(['Product Stewardship'], 0.6546071767807007)","('NON-ESG', 0.18330273032188416)","('NON-ESG', 0.021265322342514992)"
Line 60,"Therefore, we primarily rely on third parties to perform the manufacturing and assembly, and most of the testing, of our integrated circuits based primarily on our proprietary designs and test programs.","('Product_Design_And_Lifecycle_Management', 0.7993567585945129)","('Competitive_Behavior', 0.02646234817802906)","('Supply_Chain_Management', 0.021741267293691635)","(['Product Stewardship'], 0.7993567585945129)","('NON-ESG', 0.02646234817802906)","('NON-ESG', 0.021741267293691635)"
Line 61,Our suppliers are also responsible for the procurement of most of the raw materials used in the production of our integrated circuits.,"('Supply_Chain_Management', 0.7432181239128113)","('Product_Design_And_Lifecycle_Management', 0.08212446421384811)","('Energy_Management', 0.021717704832553864)","(['Supply Chain Management'], 0.7432181239128113)","('NON-ESG', 0.08212446421384811)","('NON-ESG', 0.021717704832553864)"
Line 62,The majority of our foundry and semiconductor assembly and test suppliers are located in the Asia-Pacific region.,"('Supply_Chain_Management', 0.5074924826622009)","('Product_Design_And_Lifecycle_Management', 0.2937699854373932)","('Energy_Management', 0.0243755504488945)","(['Supply Chain Management'], 0.5074924826622009)","('NON-ESG', 0.2937699854373932)","('NON-ESG', 0.0243755504488945)"
Line 63,"QCT primarily uses internal fabrication facilities to manufacture certain RFFE modules and RF filter products, and its manufacturing operations consist of front-end and back-end processes.","('Product_Design_And_Lifecycle_Management', 0.9301615357398987)","('Energy_Management', 0.00912543386220932)","('Supply_Chain_Management', 0.008529034443199635)","(['Product Stewardship'], 0.9301615357398987)","('NON-ESG', 0.00912543386220932)","('NON-ESG', 0.008529034443199635)"
Line 64,The front-end processes primarily take place at manufacturing facilities located in Germany and Singapore and involve the imprinting of substrate wafers with the structure and circuitry required for the products to function (also known as wafer fabrication).,"('Product_Design_And_Lifecycle_Management', 0.9332762360572815)","('Energy_Management', 0.008881300687789917)","('Supply_Chain_Management', 0.008156957104802132)","(['Product Stewardship'], 0.9332762360572815)","('NON-ESG', 0.008881300687789917)","('NON-ESG', 0.008156957104802132)"
Line 65,"The back-end processes include the assembly, packaging and test of RFFE modules and RF filter products and their preparation for distribution.","('Product_Design_And_Lifecycle_Management', 0.9619932174682617)","('Selling_Practices_And_Product_Labeling', 0.004272496327757835)","('Product_Quality_And_Safety', 0.0037649564910680056)","(['Product Stewardship'], 0.9619932174682617)","('NON-ESG', 0.004272496327757835)","('NON-ESG', 0.0037649564910680056)"
