,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 13,These important milestones have the potential to help millions of additional patients.,"('Access_And_Affordability', 0.7887495756149292)","('Critical_Incident_Risk_Management', 0.03401733189821243)","('Human_Rights_And_Community_Relations', 0.024213971570134163)","(['Access to Healthcare'], 0.7887495756149292)","('NON-ESG', 0.03401733189821243)","('NON-ESG', 0.024213971570134163)"
Line 14,"In addition to our medicines, we continued to deliver on our commitment to society.","('Human_Rights_And_Community_Relations', 0.7942304015159607)","('Access_And_Affordability', 0.030271250754594803)","('Ecological_Impacts', 0.020244082435965538)","([], 0.7942304015159607)","('NON-ESG', 0.030271250754594803)","('NON-ESG', 0.020244082435965538)"
Line 15,"Together with our nonprofit partners, we advanced health and educational opportunities for underserved communities through our philanthropic commitments and continued to address the impact of COVID-19 through humanitarian support and employee volunteering efforts.","('Access_And_Affordability', 0.944710910320282)","('Critical_Incident_Risk_Management', 0.005077119916677475)","('Product_Quality_And_Safety', 0.00495348172262311)","(['Access to Healthcare'], 0.944710910320282)","('NON-ESG', 0.005077119916677475)","('NON-ESG', 0.00495348172262311)"
Line 16,"Through our patient assistance programs, we provided free medicines in the United States to more than 170,000 patients who were experiencing financial need.","('Access_And_Affordability', 0.8487547636032104)","('Energy_Management', 0.015545174479484558)","('Critical_Incident_Risk_Management', 0.015215128660202026)","(['Access to Healthcare'], 0.8487547636032104)","('NON-ESG', 0.015545174479484558)","('NON-ESG', 0.015215128660202026)"
Line 17,"Reaffirming our commitment to environmental sustainability, we committed to join the Science Based Targets Initiative (SBTi) to contribute to climate action by advancing our science-based emission targets.","('Physical_Impacts_Of_Climate_Change', 0.8067834973335266)","('Business_Model_Resilience', 0.050499651581048965)","('GHG_Emissions', 0.03811086341738701)","([], 0.8067834973335266)","('NON-ESG', 0.050499651581048965)","('NON-ESG', 0.03811086341738701)"
Line 18,"In our 10th year as an independent company, I am grateful for our employees and our partners, and what we have done together to help patients and contribute to society over the past decade.","('Access_And_Affordability', 0.376820832490921)","('Human_Rights_And_Community_Relations', 0.35277247428894043)","('Employee_Health_And_Safety', 0.02685067057609558)","('NON-ESG', 0.376820832490921)","('NON-ESG', 0.35277247428894043)","('NON-ESG', 0.02685067057609558)"
Line 19,I am confident in the future as we continue our mission to advance science and make a remarkable impact on peoples lives.,"('Access_And_Affordability', 0.22276754677295685)","('Human_Rights_And_Community_Relations', 0.20984581112861633)","('Ecological_Impacts', 0.08739154785871506)","('NON-ESG', 0.22276754677295685)","('NON-ESG', 0.20984581112861633)","('NON-ESG', 0.08739154785871506)"
Line 20,"Sincerely, Richard A.","('Business_Ethics', 0.18516620993614197)","('Director_Removal', 0.09160415828227997)","('Management_Of_Legal_And_Regulatory_Framework', 0.07050612568855286)","('NON-ESG', 0.18516620993614197)","('NON-ESG', 0.09160415828227997)","('NON-ESG', 0.07050612568855286)"
Line 21,Gonzalez Chairman and CEO Table of Contents Company Overview 6 Our Business 7 Our Approach to ESG 7 Our ESG Framework 8 Our Material Drivers 8 Board and Executive Oversight of ESG 10 Our ESG Council 11 Environmental 12 Environmental Sustainability 13 Social 20 Product Innovation 21 Product Quality and Safety 24 Patient Health and Engagement 25 Patient Access and Affordability 30 Human Capital Management 33 Community & Partner Engagement and Impact 42 Governance 48 Corporate Governance 48 Business Ethics 50 Supply Chain Sustainability 55 Looking Ahead 58 Indexes 60 UN Sustainable Development Goals 60 SASB Index: Biotechnology & Pharmaceuticals 644 2021 ESG Action Report 2021 ESG Action Report 5 Disclaimer and Looking Forward Statements The information and opinions contained in this report are provided as of the date of this report and are subject to change without notice.,"('Business_Ethics', 0.26909029483795166)","('Business_Model_Resilience', 0.1277528703212738)","('Product_Design_And_Lifecycle_Management', 0.1251836121082306)","('NON-ESG', 0.26909029483795166)","('NON-ESG', 0.1277528703212738)","('NON-ESG', 0.1251836121082306)"
Line 22,Gonzalez Chairman and CEO Table of Contents Company Overview 6 Our Business 7 Our Approach to ESG 7 Our ESG Framework 8 Our Material Drivers 8 Board and Executive Oversight of ESG 10 Our ESG Council 11 Environmental 12 Environmental Sustainability 13 Social 20 Product Innovation 21 Product Quality and Safety 24 Patient Health and Engagement 25 Patient Access and Affordability 30 Human Capital Management 33 Community & Partner Engagement and Impact 42 Governance 48 Corporate Governance 48 Business Ethics 50 Supply Chain Sustainability 55 Looking Ahead 58 Indexes 60 UN Sustainable Development Goals 60 SASB Index: Biotechnology & Pharmaceuticals 644 2021 ESG Action Report 2021 ESG Action Report 5 Disclaimer and Looking Forward Statements The information and opinions contained in this report are provided as of the date of this report and are subject to change without notice.,"('Supply_Chain_Management', 0.9058079719543457)","('Product_Design_And_Lifecycle_Management', 0.01905275322496891)","('Business_Model_Resilience', 0.014271118678152561)","([], 0.9058079719543457)","('NON-ESG', 0.01905275322496891)","('NON-ESG', 0.014271118678152561)"
Line 23,AbbVie does not undertake to update or revise any such statements.,"('Management_Of_Legal_And_Regulatory_Framework', 0.8325631022453308)","('Business_Ethics', 0.033144257962703705)","('Director_Removal', 0.018475446850061417)","([], 0.8325631022453308)","('NON-ESG', 0.033144257962703705)","('NON-ESG', 0.018475446850061417)"
Line 24,Company goals are aspirational and not guarantees or promises that all goals will be met.,"('Business_Model_Resilience', 0.20824141800403595)","('Business_Ethics', 0.15214495360851288)","('Director_Removal', 0.10453362762928009)","('NON-ESG', 0.20824141800403595)","('NON-ESG', 0.15214495360851288)","('NON-ESG', 0.10453362762928009)"
Line 25,Certain statistics and metrics relating to ESG matters are estimates and may be based on assumptions or developing standards.,"('Management_Of_Legal_And_Regulatory_Framework', 0.5162004232406616)","('Systemic_Risk_Management', 0.1182781383395195)","('Business_Ethics', 0.05360271409153938)","([], 0.5162004232406616)","('NON-ESG', 0.1182781383395195)","('NON-ESG', 0.05360271409153938)"
Line 26,"This report may contain or incorporate by reference public information not separately reviewed, approved, or endorsed by AbbVie and no representation, warranty, or undertaking is made by AbbVie as to the accuracy, reasonableness, or completeness of such information.","('Management_Of_Legal_And_Regulatory_Framework', 0.42327386140823364)","('Customer_Privacy', 0.22228308022022247)","('Data_Security', 0.049577176570892334)","('NON-ESG', 0.42327386140823364)","('NON-ESG', 0.22228308022022247)","('NON-ESG', 0.049577176570892334)"
Line 27,Inclusion of information in this report is not an indication that the subject or information is material to AbbVies business or operating results.,"('Business_Model_Resilience', 0.27627116441726685)","('Customer_Privacy', 0.16676881909370422)","('Management_Of_Legal_And_Regulatory_Framework', 0.0691920667886734)","('NON-ESG', 0.27627116441726685)","('NON-ESG', 0.16676881909370422)","('NON-ESG', 0.0691920667886734)"
Line 28,This report is not intended to create legal rights or obligations.,"('Management_Of_Legal_And_Regulatory_Framework', 0.8881064057350159)","('Human_Rights_And_Community_Relations', 0.027996549382805824)","('Director_Removal', 0.010082627646625042)","([], 0.8881064057350159)","('NON-ESG', 0.027996549382805824)","('NON-ESG', 0.010082627646625042)"
Line 29,"Some statements in this report are, or may be considered, forward-looking statements for purposes of the Private Securities Litigation Reform Act of 1995.","('Management_Of_Legal_And_Regulatory_Framework', 0.9488513469696045)","('Business_Ethics', 0.011226575821638107)","('Director_Removal', 0.004042234271764755)","([], 0.9488513469696045)","('NON-ESG', 0.011226575821638107)","('NON-ESG', 0.004042234271764755)"
Line 30,"The words ""believe,"" ""expect,"" ""anticipate,"" ""project"" and similar expressions, among others, generally identify forward-looking statements.","('Business_Model_Resilience', 0.4087185859680176)","('Competitive_Behavior', 0.10688053071498871)","('Systemic_Risk_Management', 0.06254420429468155)","('NON-ESG', 0.4087185859680176)","('NON-ESG', 0.10688053071498871)","('NON-ESG', 0.06254420429468155)"
Line 31,AbbVie cautions that these forward- looking statements are subject to risks and uncertainties that may cause actual results to differ materially from those indicated in the forward-looking statements.,"('Systemic_Risk_Management', 0.8464556932449341)","('Competitive_Behavior', 0.02416948787868023)","('Business_Model_Resilience', 0.021189147606492043)","([], 0.8464556932449341)","('NON-ESG', 0.02416948787868023)","('NON-ESG', 0.021189147606492043)"
Line 32,"Such risks and uncertainties include, but are not limited to, failure to realize the expected benefits from AbbVie's acquisition of Allergan plc (""Allergan""), failure to promptly and effectively integrate Allergan's businesses, competition from other products, challenges to intellectual property, difficulties inherent in the research and development process, adverse litigation or government action, changes to laws and regulations applicable to our industry and the impact of public health outbreaks, epidemics or pandemics, such as COVID-19.","('Competitive_Behavior', 0.8462516069412231)","('Systemic_Risk_Management', 0.04490872472524643)","('Business_Model_Resilience', 0.01892116293311119)","([], 0.8462516069412231)","('NON-ESG', 0.04490872472524643)","('NON-ESG', 0.01892116293311119)"
Line 33,"Such risks and uncertainties include, but are not limited to, failure to realize the expected benefits from AbbVie's acquisition of Allergan plc (""Allergan""), failure to promptly and effectively integrate Allergan's businesses, competition from other products, challenges to intellectual property, difficulties inherent in the research and development process, adverse litigation or government action, changes to laws and regulations applicable to our industry and the impact of public health outbreaks, epidemics or pandemics, such as COVID-19.","('Systemic_Risk_Management', 0.5881146192550659)","('Physical_Impacts_Of_Climate_Change', 0.0684649646282196)","('Business_Model_Resilience', 0.04229779541492462)","([], 0.5881146192550659)","('NON-ESG', 0.0684649646282196)","('NON-ESG', 0.04229779541492462)"
Line 34,"Additional information about the economic, competitive, governmental, technological and other factors that may affect AbbVie's operations is set forth in Item 1A, ""Risk Factors,"" of AbbVie's 2021 Annual Report on Form 10- K, which has been filed with the Securities and Exchange Commission, as updated by its subsequent Quarterly Reports on Form 10-Q.","('Competitive_Behavior', 0.6271917819976807)","('Systemic_Risk_Management', 0.2044765055179596)","('Business_Model_Resilience', 0.042934395372867584)","([], 0.6271917819976807)","('NON-ESG', 0.2044765055179596)","('NON-ESG', 0.042934395372867584)"
Line 35,"AbbVie undertakes no obligation to release publicly any revisions to forward-looking statements as a result of subsequent events or developments, except as required by law.6 2021 ESG Action Report 2021 ESG Action Report 7 AbbVies mission is to discover and deliver innovative medicines and products that solve serious health issues and enhance peoples lives today and address the medical challenges of tomorrow.","('Product_Quality_And_Safety', 0.1709240972995758)","('Access_And_Affordability', 0.16323322057724)","('Product_Design_And_Lifecycle_Management', 0.162637859582901)","('NON-ESG', 0.1709240972995758)","('NON-ESG', 0.16323322057724)","('NON-ESG', 0.162637859582901)"
Line 36,"We strive to have a remarkable impact on peoples lives across several key therapeutic areas: immunology, oncology, neuroscience, eye care, and virology in addition to products and services across our aesthetics portfolio.","('Customer_Welfare', 0.36479511857032776)","('Product_Design_And_Lifecycle_Management', 0.09252320975065231)","('Access_And_Affordability', 0.08274442702531815)","('NON-ESG', 0.36479511857032776)","('NON-ESG', 0.09252320975065231)","('NON-ESG', 0.08274442702531815)"
Line 37,"Our state-of- the-art research, development and manufacturing centers across the world allow us to move the best ideas forward faster and deliver transformative change.","('Business_Model_Resilience', 0.418526828289032)","('Product_Design_And_Lifecycle_Management', 0.13456782698631287)","('Supply_Chain_Management', 0.06948982924222946)","('NON-ESG', 0.418526828289032)","('NON-ESG', 0.13456782698631287)","('NON-ESG', 0.06948982924222946)"
Line 38,"Our global headquarters is in North Chicago, IL, United States.","('Business_Model_Resilience', 0.5302293300628662)","('Employee_Engagement_Inclusion_And_Diversity', 0.05493222177028656)","('Product_Design_And_Lifecycle_Management', 0.05486138537526131)","(['Human Capital Development', 'Innovation Management'], 0.5302293300628662)","('NON-ESG', 0.05493222177028656)","('NON-ESG', 0.05486138537526131)"
Line 39,"We pride ourselves on a long tradition of strong corporate governance and financial controls, led by our board of directors.","('Director_Removal', 0.5042938590049744)","('Business_Model_Resilience', 0.09881612658500671)","('Business_Ethics', 0.06907399743795395)","(['Business Ethics'], 0.5042938590049744)","('NON-ESG', 0.09881612658500671)","('NON-ESG', 0.06907399743795395)"
Line 40,They play an active and vital role in overseeing our strategic direction and our performance against all objectives on behalf of our stakeholders.,"('Business_Model_Resilience', 0.4996189475059509)","('Director_Removal', 0.07468724250793457)","('Human_Rights_And_Community_Relations', 0.07303768396377563)","('NON-ESG', 0.4996189475059509)","('NON-ESG', 0.07468724250793457)","('NON-ESG', 0.07303768396377563)"
Line 41,More details on our board and approach to Corporate Governance can be found in the Corporate Governance section of this report and our 2022 Proxy Statement.,"('Management_Of_Legal_And_Regulatory_Framework', 0.6841453909873962)","('Business_Ethics', 0.04643520340323448)","('Director_Removal', 0.0456017330288887)","([], 0.6841453909873962)","('NON-ESG', 0.04643520340323448)","('NON-ESG', 0.0456017330288887)"
Line 42,"This past year was our first full year operating as a new combined company since our acquisition of Allergan plc (Allergan) on May 8, 2020.","('Business_Model_Resilience', 0.47389480471611023)","('Systemic_Risk_Management', 0.10159953683614731)","('Product_Design_And_Lifecycle_Management', 0.05225498974323273)","('NON-ESG', 0.47389480471611023)","('NON-ESG', 0.10159953683614731)","('NON-ESG', 0.05225498974323273)"
Line 43,"As such, KPIs contained in this report are reflective of this combined organization unless otherwise noted.","('Systemic_Risk_Management', 0.2415320724248886)","('Management_Of_Legal_And_Regulatory_Framework', 0.14393684267997742)","('Business_Model_Resilience', 0.10114704817533493)","('NON-ESG', 0.2415320724248886)","('NON-ESG', 0.14393684267997742)","('NON-ESG', 0.10114704817533493)"
Line 44,Previous years KPIs inclusive of only AbbVie data can be found in previous editions of AbbVies ESG Action Report.,"('Systemic_Risk_Management', 0.41818076372146606)","('Business_Model_Resilience', 0.18065564334392548)","('Management_Of_Legal_And_Regulatory_Framework', 0.11071877926588058)","('NON-ESG', 0.41818076372146606)","('NON-ESG', 0.18065564334392548)","('NON-ESG', 0.11071877926588058)"
Line 45,Our Business Transforming lives We inspire hope and transform lives every day.,"('Business_Model_Resilience', 0.47165900468826294)","('Human_Rights_And_Community_Relations', 0.11458170413970947)","('Employee_Engagement_Inclusion_And_Diversity', 0.07369495183229446)","('NON-ESG', 0.47165900468826294)","('NON-ESG', 0.11458170413970947)","('NON-ESG', 0.07369495183229446)"
Line 46,"We make decisions based on our deep caring and compassion for people, delivering a lasting impact to our patients, their families, our employees and the community.","('Human_Rights_And_Community_Relations', 0.6428695321083069)","('Access_And_Affordability', 0.11075122654438019)","('Employee_Health_And_Safety', 0.062154773622751236)","([], 0.6428695321083069)","('NON-ESG', 0.11075122654438019)","('NON-ESG', 0.062154773622751236)"
Line 47,Acting with integrity We strive to always do the right thing.,"('Business_Ethics', 0.7007937431335449)","('Human_Rights_And_Community_Relations', 0.03972595930099487)","('Director_Removal', 0.03928074240684509)","(['Business Ethics'], 0.7007937431335449)","('NON-ESG', 0.03972595930099487)","('NON-ESG', 0.03928074240684509)"
Line 48,"With uncompromising integrity at the heart of everything we do, we pursue the highest standards in quality, compliance, safety and performance.","('Product_Quality_And_Safety', 0.48121681809425354)","('Employee_Health_And_Safety', 0.24586394429206848)","('Business_Ethics', 0.06450699269771576)","('NON-ESG', 0.48121681809425354)","('NON-ESG', 0.24586394429206848)","('NON-ESG', 0.06450699269771576)"
Line 49,Driving innovation We innovate relentlessly in everything we do to tackle unmet needs.,"('Product_Design_And_Lifecycle_Management', 0.3807099163532257)","('Business_Model_Resilience', 0.25600093603134155)","('Supply_Chain_Management', 0.07777974009513855)","('NON-ESG', 0.3807099163532257)","('NON-ESG', 0.25600093603134155)","('NON-ESG', 0.07777974009513855)"
Line 50,We invest in the discovery and development of new medicines and healthcare approaches for a healthier world.,"('Access_And_Affordability', 0.25103479623794556)","('Customer_Welfare', 0.20483671128749847)","('Product_Design_And_Lifecycle_Management', 0.11924982070922852)","('NON-ESG', 0.25103479623794556)","('NON-ESG', 0.20483671128749847)","('NON-ESG', 0.11924982070922852)"
Line 51,"Embracing diversity and inclusion We treat everyone equally, with dignity and respect.","('Employee_Engagement_Inclusion_And_Diversity', 0.9687512516975403)","('Human_Rights_And_Community_Relations', 0.0035086863208562136)","('Employee_Health_And_Safety', 0.00294649344868958)","(['Talent Attraction & Retention'], 0.9687512516975403)","('NON-ESG', 0.0035086863208562136)","('NON-ESG', 0.00294649344868958)"
Line 52,"Around the world, our employees embrace diverse backgrounds and perspectives, which allows us all to achieve our best.","('Employee_Engagement_Inclusion_And_Diversity', 0.974953830242157)","('Human_Rights_And_Community_Relations', 0.002038989681750536)","('Employee_Health_And_Safety', 0.0018464504973962903)","(['Talent Attraction & Retention'], 0.974953830242157)","('NON-ESG', 0.002038989681750536)","('NON-ESG', 0.0018464504973962903)"
Line 53,Serving the community We are proud to serve and support the community and do our part to protect the environment.,"('Ecological_Impacts', 0.7922113537788391)","('Human_Rights_And_Community_Relations', 0.10132606327533722)","('Water_And_Wastewater_Management', 0.018982289358973503)","([], 0.7922113537788391)","('NON-ESG', 0.10132606327533722)","('NON-ESG', 0.018982289358973503)"
Line 54,We make a remarkable impact that's felt within healthcare and beyond.,"('Business_Model_Resilience', 0.38703566789627075)","('Human_Rights_And_Community_Relations', 0.11169039458036423)","('Access_And_Affordability', 0.06929540634155273)","('NON-ESG', 0.38703566789627075)","('NON-ESG', 0.11169039458036423)","('NON-ESG', 0.06929540634155273)"
Line 55,AbbVie is a research-driven biopharmaceutical company that takes on the toughest health challenges.,"('Employee_Health_And_Safety', 0.9060214757919312)","('Product_Quality_And_Safety', 0.01191913615912199)","('Product_Design_And_Lifecycle_Management', 0.01145593635737896)","(['Health Outcome Contribution'], 0.9060214757919312)","('NON-ESG', 0.01191913615912199)","('NON-ESG', 0.01145593635737896)"
Line 56,But we do more than treat diseaseswe embrace the responsibility of making a remarkable impact on peoples lives through the innovative medicines and solutions we create together.,"('Access_And_Affordability', 0.3163532316684723)","('Selling_Practices_And_Product_Labeling', 0.1134844496846199)","('Customer_Welfare', 0.1100197583436966)","('NON-ESG', 0.3163532316684723)","('NON-ESG', 0.1134844496846199)","('NON-ESG', 0.1100197583436966)"
Line 57,"This is driven by our compassion for people, commitment to innovation and inclusion, service to the community and uncompromising integrity.","('Human_Rights_And_Community_Relations', 0.9171516299247742)","('Employee_Engagement_Inclusion_And_Diversity', 0.010893630795180798)","('Employee_Health_And_Safety', 0.007878829725086689)","([], 0.9171516299247742)","('NON-ESG', 0.010893630795180798)","('NON-ESG', 0.007878829725086689)"
Line 58,"At AbbVie, we care deeply for patients, customers and their caregivers, our employees and our communities.","('Access_And_Affordability', 0.6930335760116577)","('Human_Rights_And_Community_Relations', 0.06772445142269135)","('Employee_Health_And_Safety', 0.050767891108989716)","(['Access to Healthcare'], 0.6930335760116577)","('NON-ESG', 0.06772445142269135)","('NON-ESG', 0.050767891108989716)"
Line 59,"We strive to always do the right thing, pursuing the highest standards in quality, compliance, safety and performance.","('Product_Quality_And_Safety', 0.5642395615577698)","('Employee_Health_And_Safety', 0.26761239767074585)","('Product_Design_And_Lifecycle_Management', 0.017553279176354408)","(['Product Quality & Recall Management'], 0.5642395615577698)","('NON-ESG', 0.26761239767074585)","('NON-ESG', 0.017553279176354408)"
Line 60,"We invest and innovate relentlessly to tackle unmet needs, creating new medicines and healthcare solutions for a healthier world.","('Product_Design_And_Lifecycle_Management', 0.2574629783630371)","('Access_And_Affordability', 0.20960105955600739)","('Customer_Welfare', 0.08603861927986145)","('NON-ESG', 0.2574629783630371)","('NON-ESG', 0.20960105955600739)","('NON-ESG', 0.08603861927986145)"
Line 61,"Globally, our employees represent diverse backgrounds and perspectives, and our company values treating everyone with dignity and respectwhich we believe allows us to achieve our best.","('Employee_Engagement_Inclusion_And_Diversity', 0.9579383730888367)","('Human_Rights_And_Community_Relations', 0.007816257886588573)","('Employee_Health_And_Safety', 0.003942854702472687)","(['Talent Attraction & Retention'], 0.9579383730888367)","('NON-ESG', 0.007816257886588573)","('NON-ESG', 0.003942854702472687)"
Line 62,"We proudly do our part, serving and supporting our communities and protecting the environment so we can make a lasting impact on healthcare and beyond.","('Human_Rights_And_Community_Relations', 0.7788001894950867)","('Ecological_Impacts', 0.0946277603507042)","('Access_And_Affordability', 0.017037618905305862)","([], 0.7788001894950867)","('NON-ESG', 0.0946277603507042)","('NON-ESG', 0.017037618905305862)"
Line 63,"As a research-driven global biopharmaceutical company, we apply the same high standards and rigor to the medicines and solutions we pursue, to how we operate our business.","('Competitive_Behavior', 0.15750236809253693)","('Product_Quality_And_Safety', 0.1418747454881668)","('Systemic_Risk_Management', 0.12766030430793762)","('NON-ESG', 0.15750236809253693)","('NON-ESG', 0.1418747454881668)","('NON-ESG', 0.12766030430793762)"
Line 64,"We recognize that our company and our industry hold a unique opportunity to make a real difference in peoples lives, but it's not just the breakthroughs we achieve that matter, its also the paths we take to achieve them.","('Business_Model_Resilience', 0.5007134079933167)","('Employee_Engagement_Inclusion_And_Diversity', 0.10409668833017349)","('Human_Rights_And_Community_Relations', 0.06421512365341187)","(['Human Capital Development', 'Innovation Management'], 0.5007134079933167)","('NON-ESG', 0.10409668833017349)","('NON-ESG', 0.06421512365341187)"
Line 65,We are advancing ESG initiatives that contribute to the sustainable growth of our company so that we can create positive impact for generations to come.,"('Business_Model_Resilience', 0.7352191209793091)","('Systemic_Risk_Management', 0.04977937415242195)","('Human_Rights_And_Community_Relations', 0.02343067154288292)","(['Human Capital Development', 'Innovation Management'], 0.7352191209793091)","('NON-ESG', 0.04977937415242195)","('NON-ESG', 0.02343067154288292)"
Line 66,"Our leaders are stewards of our ESG mission, and our people are committed to ensuring our research, innovations and collaborations put impact for people, communities and our world first.","('Human_Rights_And_Community_Relations', 0.8575947284698486)","('Access_And_Affordability', 0.020403264090418816)","('Employee_Engagement_Inclusion_And_Diversity', 0.017724964767694473)","([], 0.8575947284698486)","('NON-ESG', 0.020403264090418816)","('NON-ESG', 0.017724964767694473)"
Line 67,"We evaluate our efforts relative to external frameworks such as the Dow Jones Sustainability Index (DJSI), the Task Force on Climate-Related Financial Disclosures (TCFD), the United Nations Sustainability Development Goals (UN SDGs) and the Sustainability Accounting Standards Board (SASB).","('Physical_Impacts_Of_Climate_Change', 0.7554110288619995)","('Business_Model_Resilience', 0.09228391200304031)","('Systemic_Risk_Management', 0.027173057198524475)","([], 0.7554110288619995)","('NON-ESG', 0.09228391200304031)","('NON-ESG', 0.027173057198524475)"
Line 68,Our SASB Index performance is included as an appendix at the end of this report.,"('Systemic_Risk_Management', 0.5426648259162903)","('Business_Model_Resilience', 0.1857140064239502)","('Supply_Chain_Management', 0.03418312594294548)","([], 0.5426648259162903)","('NON-ESG', 0.1857140064239502)","('NON-ESG', 0.03418312594294548)"
Line 69,Acting responsibly is ingrained in everything we do.,"('Business_Model_Resilience', 0.19791719317436218)","('Human_Rights_And_Community_Relations', 0.12566785514354706)","('Product_Design_And_Lifecycle_Management', 0.08903411775827408)","('NON-ESG', 0.19791719317436218)","('NON-ESG', 0.12566785514354706)","('NON-ESG', 0.08903411775827408)"
Line 70,"It is how we drive a long-term, sustainable business that makes a genuine and lasting positive impact for patients, employees and communities.","('Human_Rights_And_Community_Relations', 0.8533923625946045)","('Access_And_Affordability', 0.03566174581646919)","('Employee_Health_And_Safety', 0.01239392813295126)","([], 0.8533923625946045)","('NON-ESG', 0.03566174581646919)","('NON-ESG', 0.01239392813295126)"
