,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"JENSEN HUANG Founder, President and CEO Table Of Contents 2022 NVIDIA CORPORATE RESPONSIBILITY REPORT MESSA gE FROM Ou R CEO 3NVIDIAs technology has been instrumental for scientists, public health experts, and companies in addressing each stage of the COVID-19 pandemic.","('Systemic_Risk_Management', 0.13249322772026062)","('Access_And_Affordability', 0.09677449613809586)","('Product_Quality_And_Safety', 0.09397996962070465)","('NON-ESG', 0.13249322772026062)","('NON-ESG', 0.09677449613809586)","('NON-ESG', 0.09397996962070465)"
Line 12,"Recent advances in accelerated clinical sequencing were instrumental to humanitys battle against COVID-19 decoding its genetics, developing treatments, and preventing the next pandemic.","('Physical_Impacts_Of_Climate_Change', 0.19261643290519714)","('Systemic_Risk_Management', 0.1084505096077919)","('Critical_Incident_Risk_Management', 0.1083863377571106)","('NON-ESG', 0.19261643290519714)","('NON-ESG', 0.1084505096077919)","('NON-ESG', 0.1083863377571106)"
Line 13,"We worked with Oak Ridge National Laboratory and Scripps Research to speed the discovery of new drugs, performing a years worth of work on the most powerful supercomputer in a single day.","('Customer_Welfare', 0.18818536400794983)","('Competitive_Behavior', 0.12866052985191345)","('GHG_Emissions', 0.07629420608282089)","('NON-ESG', 0.18818536400794983)","('NON-ESG', 0.12866052985191345)","('NON-ESG', 0.07629420608282089)"
Line 14,Large-scale computers are essential instruments to advance human knowledge and invent a better future.,"('Product_Design_And_Lifecycle_Management', 0.11040201038122177)","('Business_Model_Resilience', 0.10912808030843735)","('Data_Security', 0.09331146627664566)","('NON-ESG', 0.11040201038122177)","('NON-ESG', 0.10912808030843735)","('NON-ESG', 0.09331146627664566)"
Line 15,"Yet computers consume energy, and so it is imperative that we do so with the greatest possible energy efficiency.","('Energy_Management', 0.9793342351913452)","('Air_Quality', 0.0022025639191269875)","('Critical_Incident_Risk_Management', 0.0017272235127165914)","(['Operational Eco-Efficiency'], 0.9793342351913452)","('NON-ESG', 0.0022025639191269875)","('NON-ESG', 0.0017272235127165914)"
Line 16,NVIDIA accelerated computing requires a refactoring of algorithms but delivers orders-of-magnitude better energy efficiency.,"('Energy_Management', 0.9790945649147034)","('Product_Design_And_Lifecycle_Management', 0.0018304805271327496)","('Management_Of_Legal_And_Regulatory_Framework', 0.0018183952197432518)","(['Operational Eco-Efficiency'], 0.9790945649147034)","('NON-ESG', 0.0018304805271327496)","('NON-ESG', 0.0018183952197432518)"
Line 17,Twenty-three of the worlds top 30 most energy-efficient supercomputers are powered by NVIDIA.,"('Energy_Management', 0.9780023694038391)","('Air_Quality', 0.0024666308891028166)","('Management_Of_Legal_And_Regulatory_Framework', 0.0020355170127004385)","(['Operational Eco-Efficiency'], 0.9780023694038391)","('NON-ESG', 0.0024666308891028166)","('NON-ESG', 0.0020355170127004385)"
Line 18,"From the computing approach we are pioneering and through our basic research, we are contributing to reduce energy consumption, clean the air, and reduce waste: >Accelerating DOEs Energy Supercomputer NVIDIA g Pus will power Kestrel, the Department of Energys next-generation supercomputer dedicated entirely to projects to advance energy solutions research in the u .","('Energy_Management', 0.7214441895484924)","('Air_Quality', 0.16880616545677185)","('Waste_And_Hazardous_Materials_Management', 0.02143659070134163)","(['Operational Eco-Efficiency'], 0.7214441895484924)","('NON-ESG', 0.16880616545677185)","('NON-ESG', 0.02143659070134163)"
Line 19,S.,"('Product_Design_And_Lifecycle_Management', 0.09914591163396835)","('Waste_And_Hazardous_Materials_Management', 0.09464520215988159)","('Management_Of_Legal_And_Regulatory_Framework', 0.07568437606096268)","('NON-ESG', 0.09914591163396835)","('NON-ESG', 0.09464520215988159)","('NON-ESG', 0.07568437606096268)"
Line 20,">Carbon Capture A I Scientists from Stanford, CalTech, and Purdue developed an AI tool that can sequester carbon and help lock up greenhouse gasses like carbon dioxide in porous rock formations faster and more precisely.","('GHG_Emissions', 0.9658889174461365)","('Ecological_Impacts', 0.004968184977769852)","('Air_Quality', 0.0037232954055070877)","(['Operational Eco-Efficiency'], 0.9658889174461365)","('NON-ESG', 0.004968184977769852)","('NON-ESG', 0.0037232954055070877)"
Line 21,>Wind Farm Energy Prediction Startup Zenotech and the u .,"('Energy_Management', 0.47469037771224976)","('Management_Of_Legal_And_Regulatory_Framework', 0.17276939749717712)","('GHG_Emissions', 0.13153508305549622)","('NON-ESG', 0.47469037771224976)","('NON-ESG', 0.17276939749717712)","('NON-ESG', 0.13153508305549622)"
Line 22,K.,"('Competitive_Behavior', 0.10340268164873123)","('Business_Ethics', 0.09743013978004456)","('Waste_And_Hazardous_Materials_Management', 0.06572005152702332)","('NON-ESG', 0.10340268164873123)","('NON-ESG', 0.09743013978004456)","('NON-ESG', 0.06572005152702332)"
Line 23,government used AI to predict the likely energy output of a wind farms 140 turbines.,"('Energy_Management', 0.9670562148094177)","('Management_Of_Legal_And_Regulatory_Framework', 0.006999117787927389)","('GHG_Emissions', 0.0030283702071756124)","(['Operational Eco-Efficiency'], 0.9670562148094177)","('NON-ESG', 0.006999117787927389)","('NON-ESG', 0.0030283702071756124)"
Line 24,"NVIDIA gPus and software sped the process by 43x compared to CP us and boosted performance to enable fine-grained analysis of the effects the turbines had on each other, and even the effects of leaves falling from the trees in nearby forests.","('Ecological_Impacts', 0.6584256887435913)","('Supply_Chain_Management', 0.038109298795461655)","('GHG_Emissions', 0.03725961595773697)","([], 0.6584256887435913)","('NON-ESG', 0.038109298795461655)","('NON-ESG', 0.03725961595773697)"
Line 25,">Industrial Digital Twins The NVIDIA Omniverse simulation platform is enabling digital twins of complex systems like factories, warehouses, and self- driving cars.","('Energy_Management', 0.3350820243358612)","('Product_Design_And_Lifecycle_Management', 0.11854647845029831)","('Supply_Chain_Management', 0.0936669409275055)","('NON-ESG', 0.3350820243358612)","('NON-ESG', 0.11854647845029831)","('NON-ESG', 0.0936669409275055)"
Line 26,"By prototyping in the virtual world before deploying in the physical one, companies like Amazon, BMW, Ericsson, PepsiCo, and Siemens can save time, energy, and resources.","('Energy_Management', 0.2770841419696808)","('Supply_Chain_Management', 0.13898800313472748)","('Systemic_Risk_Management', 0.12449280917644501)","('NON-ESG', 0.2770841419696808)","('NON-ESG', 0.13898800313472748)","('NON-ESG', 0.12449280917644501)"
Line 27,>Earth-2 NVIDIA is building a digital twin of our planet to predict changes in extreme weather decades out.,"('Physical_Impacts_Of_Climate_Change', 0.38012370467185974)","('Business_Model_Resilience', 0.35517773032188416)","('Customer_Privacy', 0.030496805906295776)","('NON-ESG', 0.38012370467185974)","('NON-ESG', 0.35517773032188416)","('NON-ESG', 0.030496805906295776)"
Line 28,"This simulation of the world will help predict the complex multi-physics of Earths atmosphere, land, sea, and ice caps at sufficiently high resolution.","('Ecological_Impacts', 0.5048332214355469)","('GHG_Emissions', 0.3374175429344177)","('Physical_Impacts_Of_Climate_Change', 0.021560197696089745)","([], 0.5048332214355469)","('NON-ESG', 0.3374175429344177)","('NON-ESG', 0.021560197696089745)"
Line 29,Earth-2 will enable us to better predict the regional impacts of human actions over decades.,"('Human_Rights_And_Community_Relations', 0.311226487159729)","('Physical_Impacts_Of_Climate_Change', 0.14048892259597778)","('Business_Model_Resilience', 0.11695505678653717)","('NON-ESG', 0.311226487159729)","('NON-ESG', 0.14048892259597778)","('NON-ESG', 0.11695505678653717)"
Line 30,Our culture of generosity and service is our engine for making positive change at the local and personal level.,"('Human_Rights_And_Community_Relations', 0.6937963962554932)","('Customer_Privacy', 0.030694270506501198)","('Access_And_Affordability', 0.028479957953095436)","(['Environmental Policy & Management Systems'], 0.6937963962554932)","('NON-ESG', 0.030694270506501198)","('NON-ESG', 0.028479957953095436)"
Line 31,Our employees actively support the communities in which they work and live.,"('Human_Rights_And_Community_Relations', 0.9322056174278259)","('Employee_Health_And_Safety', 0.00818321481347084)","('Labor_Practices', 0.008056115359067917)","(['Environmental Policy & Management Systems'], 0.9322056174278259)","('NON-ESG', 0.00818321481347084)","('NON-ESG', 0.008056115359067917)"
Line 32,"They championed fundraisers to aid COVID response efforts, support breast cancer research, and provide food and gifts for low- income families during the holidays.","('Access_And_Affordability', 0.8726261854171753)","('Human_Rights_And_Community_Relations', 0.01368820108473301)","('Product_Quality_And_Safety', 0.011549723334610462)","([], 0.8726261854171753)","('NON-ESG', 0.01368820108473301)","('NON-ESG', 0.011549723334610462)"
Line 33,"They gave their time to tutor and mentor students, created care kits for first responders and people experiencing homelessness, and consulted with nonprofits through skills-based volunteering.","('Access_And_Affordability', 0.5533823370933533)","('Employee_Health_And_Safety', 0.15833580493927002)","('Human_Rights_And_Community_Relations', 0.05719595029950142)","([], 0.5533823370933533)","('NON-ESG', 0.15833580493927002)","('NON-ESG', 0.05719595029950142)"
Line 34,"NVIDIA employees joined the company in contributing more than $22 million and 16,500 volunteer hours to charitable causes in fiscal year 2022.","('Access_And_Affordability', 0.318363755941391)","('Human_Rights_And_Community_Relations', 0.20738880336284637)","('Management_Of_Legal_And_Regulatory_Framework', 0.09140123426914215)","('NON-ESG', 0.318363755941391)","('NON-ESG', 0.20738880336284637)","('NON-ESG', 0.09140123426914215)"
Line 35,Weve also donated more than $4.6 million to date for humanitarian relief to u kraine and its refugees.,"('Critical_Incident_Risk_Management', 0.6862152218818665)","('Human_Rights_And_Community_Relations', 0.08407748490571976)","('Access_And_Affordability', 0.05667635053396225)","([], 0.6862152218818665)","('NON-ESG', 0.08407748490571976)","('NON-ESG', 0.05667635053396225)"
Line 36,We continue to work closely to support our u krainian employees and their families amid Europes worst crisis in the past 75 years.,"('Employee_Health_And_Safety', 0.6623201966285706)","('Critical_Incident_Risk_Management', 0.13447736203670502)","('Human_Rights_And_Community_Relations', 0.029532812535762787)","([], 0.6623201966285706)","('NON-ESG', 0.13447736203670502)","('NON-ESG', 0.029532812535762787)"
Line 37,Table Of Contents 2022 NVIDIA CORPORATE RESPONSIBILITY REPORT MESSA gE FROM Ou R CEO 4NVIDIA is dedicated to make positive impact in the world.,"('Business_Model_Resilience', 0.3582618236541748)","('Human_Rights_And_Community_Relations', 0.18865299224853516)","('Management_Of_Legal_And_Regulatory_Framework', 0.05835996940732002)","('NON-ESG', 0.3582618236541748)","('NON-ESG', 0.18865299224853516)","('NON-ESG', 0.05835996940732002)"
Line 38,Were creating new technologies and helping researchers apply them to discover new knowledge.,"('Employee_Engagement_Inclusion_And_Diversity', 0.14112745225429535)","('Business_Model_Resilience', 0.09533216804265976)","('Product_Design_And_Lifecycle_Management', 0.0773705467581749)","('NON-ESG', 0.14112745225429535)","('NON-ESG', 0.09533216804265976)","('NON-ESG', 0.0773705467581749)"
Line 39,Were expanding the accelerated computing ecosystem and helping new markets apply this super-efficient way of computing.,"('Competitive_Behavior', 0.25119131803512573)","('Energy_Management', 0.2471747100353241)","('Management_Of_Legal_And_Regulatory_Framework', 0.1847510039806366)","('NON-ESG', 0.25119131803512573)","('NON-ESG', 0.2471747100353241)","('NON-ESG', 0.1847510039806366)"
Line 40,"I am proud of NVIDIAs contributions to science, industry, and community.","('Business_Model_Resilience', 0.17621006071567535)","('Management_Of_Legal_And_Regulatory_Framework', 0.1076492965221405)","('Supply_Chain_Management', 0.09540842473506927)","('NON-ESG', 0.17621006071567535)","('NON-ESG', 0.1076492965221405)","('NON-ESG', 0.09540842473506927)"
Line 41,"By creating an environment and culture that attracts extraordinary people to come do their lifes work, NVIDIA can simultaneously create sustainable growth for our stakeholders while doing impactful work that can take decades of effort.","('Employee_Engagement_Inclusion_And_Diversity', 0.4871775507926941)","('Human_Rights_And_Community_Relations', 0.13654927909374237)","('Business_Model_Resilience', 0.06964754313230515)","('NON-ESG', 0.4871775507926941)","('NON-ESG', 0.13654927909374237)","('NON-ESG', 0.06964754313230515)"
Line 42,"We have a once-in-a-lifetime opportunity to apply accelerated computing and artificial intelligence to take on the most important challenges of our time, from transportation to digital biology to climate science.","('Physical_Impacts_Of_Climate_Change', 0.8085625767707825)","('Business_Model_Resilience', 0.06714503467082977)","('GHG_Emissions', 0.020214440301060677)","(['Climate Strategy'], 0.8085625767707825)","('NON-ESG', 0.06714503467082977)","('NON-ESG', 0.020214440301060677)"
Line 43,I cant wait to see what we accomplish in the coming years.,"('Business_Model_Resilience', 0.48698151111602783)","('Management_Of_Legal_And_Regulatory_Framework', 0.06769463419914246)","('Employee_Engagement_Inclusion_And_Diversity', 0.04461240395903587)","('NON-ESG', 0.48698151111602783)","('NON-ESG', 0.06769463419914246)","('NON-ESG', 0.04461240395903587)"
Line 44,"JENSEN HUANG CEO and Co-Founder, NVIDIA CORPORATE R ESPONSIBILITY O VERVIEW 5 Table Of Contents 2022 NVIDIA CORPORATE RESPONSIBILITY REPORT02 CORPORATE RESPONSIBILITY OVERVIEW We assess our corporate responsibility program annually to ensure that we remain aligned with stakeholder expectations, market trends, and business risks and opportunities.","('Business_Model_Resilience', 0.4311434030532837)","('Human_Rights_And_Community_Relations', 0.10469921678304672)","('Business_Ethics', 0.07125891000032425)","('NON-ESG', 0.4311434030532837)","('NON-ESG', 0.10469921678304672)","('NON-ESG', 0.07125891000032425)"
Line 45,"Annually, we determine the topics that are essential to our continued business success and reflect the highest interest to NVIDIA and our stakeholders.","('Business_Model_Resilience', 0.8087694644927979)","('Systemic_Risk_Management', 0.030452225357294083)","('Supply_Chain_Management', 0.02490195818245411)","(['Human Capital Development', 'Innovation Management'], 0.8087694644927979)","('NON-ESG', 0.030452225357294083)","('NON-ESG', 0.02490195818245411)"
Line 46,"In light of increased prioritization of corporate responsibility internally and externally, we streamlined our corporate responsibility topics from 20 to seven to better reflect their interrelatedness.","('Business_Model_Resilience', 0.2263103574514389)","('Human_Rights_And_Community_Relations', 0.22452574968338013)","('Management_Of_Legal_And_Regulatory_Framework', 0.10334960371255875)","('NON-ESG', 0.2263103574514389)","('NON-ESG', 0.22452574968338013)","('NON-ESG', 0.10334960371255875)"
Line 47,"Below is an overview of the specific changes we made this year: TOPIC CHANGE Our People, Diversity and InclusionFormerly Talent Strategy, now includes Health and Safety, Employee Ethics, Community Engagement, and employee elements of Human Rights Innovation and Business ModelNow includes Business Continuity, Customer Relations, Product Quality and Safety, Public Policy Engagement, and Trade Issues Cybersecurity and Data PrivacyNo changes Supply Chain Management Includes supply chain aspects of Human Rights Societal Impacts of AI New topic that addresses Trustworthy AI and Human Rights surrounding our products Table Of Contents 2022 NVIDIA CORPORATE RESPONSIBILITY REPORT CORPORATE R ESPONSIBILITY O VERVIEW 6TOPIC CHANGE Environmental Initiatives and PartnershipsNew topic that addresses our energy-efficient architecture and technology initiatives to tackle climate change Climate Change Management Covers our climate change goals, management and oversight, standards and assurance, and Scope 1, 2, and 3 impacts and actions to address the issue We address each of these topics in subsequent sections of this report.","('Supply_Chain_Management', 0.32950642704963684)","('Employee_Engagement_Inclusion_And_Diversity', 0.2305668592453003)","('Employee_Health_And_Safety', 0.09040150791406631)","('NON-ESG', 0.32950642704963684)","('NON-ESG', 0.2305668592453003)","('NON-ESG', 0.09040150791406631)"
Line 48,"Below is an overview of the specific changes we made this year: TOPIC CHANGE Our People, Diversity and InclusionFormerly Talent Strategy, now includes Health and Safety, Employee Ethics, Community Engagement, and employee elements of Human Rights Innovation and Business ModelNow includes Business Continuity, Customer Relations, Product Quality and Safety, Public Policy Engagement, and Trade Issues Cybersecurity and Data PrivacyNo changes Supply Chain Management Includes supply chain aspects of Human Rights Societal Impacts of AI New topic that addresses Trustworthy AI and Human Rights surrounding our products Table Of Contents 2022 NVIDIA CORPORATE RESPONSIBILITY REPORT CORPORATE R ESPONSIBILITY O VERVIEW 6TOPIC CHANGE Environmental Initiatives and PartnershipsNew topic that addresses our energy-efficient architecture and technology initiatives to tackle climate change Climate Change Management Covers our climate change goals, management and oversight, standards and assurance, and Scope 1, 2, and 3 impacts and actions to address the issue We address each of these topics in subsequent sections of this report.","('Physical_Impacts_Of_Climate_Change', 0.9430847764015198)","('Business_Model_Resilience', 0.011917228810489178)","('Human_Rights_And_Community_Relations', 0.005374841392040253)","(['Climate Strategy'], 0.9430847764015198)","('NON-ESG', 0.011917228810489178)","('NON-ESG', 0.005374841392040253)"
Line 49,"Below is an overview of the specific changes we made this year: TOPIC CHANGE Our People, Diversity and InclusionFormerly Talent Strategy, now includes Health and Safety, Employee Ethics, Community Engagement, and employee elements of Human Rights Innovation and Business ModelNow includes Business Continuity, Customer Relations, Product Quality and Safety, Public Policy Engagement, and Trade Issues Cybersecurity and Data PrivacyNo changes Supply Chain Management Includes supply chain aspects of Human Rights Societal Impacts of AI New topic that addresses Trustworthy AI and Human Rights surrounding our products Table Of Contents 2022 NVIDIA CORPORATE RESPONSIBILITY REPORT CORPORATE R ESPONSIBILITY O VERVIEW 6TOPIC CHANGE Environmental Initiatives and PartnershipsNew topic that addresses our energy-efficient architecture and technology initiatives to tackle climate change Climate Change Management Covers our climate change goals, management and oversight, standards and assurance, and Scope 1, 2, and 3 impacts and actions to address the issue We address each of these topics in subsequent sections of this report.","('Systemic_Risk_Management', 0.2297516018152237)","('Physical_Impacts_Of_Climate_Change', 0.11959206312894821)","('Human_Rights_And_Community_Relations', 0.11061882972717285)","('NON-ESG', 0.2297516018152237)","('NON-ESG', 0.11959206312894821)","('NON-ESG', 0.11061882972717285)"
Line 50,"We define each topic, discuss why its important to NVIDIA and how we manage it, and disclose relevant performance data.","('Systemic_Risk_Management', 0.36448970437049866)","('Business_Model_Resilience', 0.16907711327075958)","('Supply_Chain_Management', 0.14480431377887726)","('NON-ESG', 0.36448970437049866)","('NON-ESG', 0.16907711327075958)","('NON-ESG', 0.14480431377887726)"
Line 51,"Corporate Responsibility Governance The Nominating and Corporate g overnance Committee (NC gC) of our Board is responsible for reviewing and discussing with management our practices concerning environmental, social, and corporate governance.","('Management_Of_Legal_And_Regulatory_Framework', 0.567497968673706)","('Human_Rights_And_Community_Relations', 0.08753009140491486)","('Director_Removal', 0.074522964656353)","([], 0.567497968673706)","('NON-ESG', 0.08753009140491486)","('NON-ESG', 0.074522964656353)"
Line 52,Our head of corporate responsibility reviews stakeholder inputs with and collects feedback on priorities from the NC gC each year.,"('Human_Rights_And_Community_Relations', 0.416482150554657)","('Business_Model_Resilience', 0.1731424182653427)","('Management_Of_Legal_And_Regulatory_Framework', 0.07962851226329803)","('NON-ESG', 0.416482150554657)","('NON-ESG', 0.1731424182653427)","('NON-ESG', 0.07962851226329803)"
Line 53,"The priorities include issues that are of utmost importance to our stakeholders, such as climate change, human rights, and diversity and inclusion.","('Employee_Engagement_Inclusion_And_Diversity', 0.45181700587272644)","('Human_Rights_And_Community_Relations', 0.39686620235443115)","('Access_And_Affordability', 0.02250126376748085)","('NON-ESG', 0.45181700587272644)","('NON-ESG', 0.39686620235443115)","('NON-ESG', 0.02250126376748085)"
Line 54,"Starting in our fiscal year ending January 29, 2022 (FY23), the Compensation Committee of our Board became responsible for reviewing and discussing with management our policies and strategies relating to human capital management, which includes recruiting, retention, development, diversity, inclusion and belonging, and employment practices.","('Employee_Engagement_Inclusion_And_Diversity', 0.9756587743759155)","('Employee_Health_And_Safety', 0.002175881527364254)","('Human_Rights_And_Community_Relations', 0.0015006317989900708)","(['Talent Attraction & Retention'], 0.9756587743759155)","('NON-ESG', 0.002175881527364254)","('NON-ESG', 0.0015006317989900708)"
Line 55,"In our fiscal year ending January 30, 2022 (FY22), NVIDIA management began periodically reporting to the NC gC about the companys policies and practices regarding governmental relations, public policy, and related expenditures.","('Management_Of_Legal_And_Regulatory_Framework', 0.9458935856819153)","('Human_Rights_And_Community_Relations', 0.006156643386930227)","('GHG_Emissions', 0.004605561960488558)","([], 0.9458935856819153)","('NON-ESG', 0.006156643386930227)","('NON-ESG', 0.004605561960488558)"
Line 56,ST AKEHOLDER E NgAgEM ENT 7 Table Of Contents 2022 NVIDIA CORPORATE RESPONSIBILITY REPORT03 STAKEHOLDER EN gAgEM ENT We define stakeholders as entities or individuals who can be affected by NVIDIA and whose actions can affect the company.,"('Business_Model_Resilience', 0.3703133165836334)","('Management_Of_Legal_And_Regulatory_Framework', 0.12153484672307968)","('Human_Rights_And_Community_Relations', 0.07833343744277954)","('NON-ESG', 0.3703133165836334)","('NON-ESG', 0.12153484672307968)","('NON-ESG', 0.07833343744277954)"
Line 57,"Our annual assessment of our corporate responsibility program helps us understand the topics that matter to stakeholders, so we can focus our engagement and transparently respond to their concerns.","('Human_Rights_And_Community_Relations', 0.6347701549530029)","('Management_Of_Legal_And_Regulatory_Framework', 0.11569566279649734)","('Business_Model_Resilience', 0.04881756752729416)","(['Environmental Policy & Management Systems'], 0.6347701549530029)","('NON-ESG', 0.11569566279649734)","('NON-ESG', 0.04881756752729416)"
Line 58,Internal subject matter experts evaluate each stakeholder request to determine what type of response is appropriate.,"('Management_Of_Legal_And_Regulatory_Framework', 0.5675092935562134)","('Competitive_Behavior', 0.09448159486055374)","('Business_Ethics', 0.04321793094277382)","([], 0.5675092935562134)","('NON-ESG', 0.09448159486055374)","('NON-ESG', 0.04321793094277382)"
Line 59,"FY22 INTERACTIONS: STAKEHOLDER FY22 INTERACTIONS Board of Directors NVIDIA management engaged with the NC gC , which oversees corporate responsibility matters, to: >Provide an update on our corporate responsibility strategy, pro grams, and risks; >Collect feedback related to corporate responsibilit y issues that impact the company as part of our annual assessment; and >Present an overview of diversity, inclusi on, and belonging pro grams and progress against goals.","('Employee_Engagement_Inclusion_And_Diversity', 0.9318222999572754)","('Business_Model_Resilience', 0.008268035016953945)","('Human_Rights_And_Community_Relations', 0.006045935209840536)","(['Talent Attraction & Retention'], 0.9318222999572754)","('NON-ESG', 0.008268035016953945)","('NON-ESG', 0.006045935209840536)"
