,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,Please consider Linde plcs forward-looking statements in light of those risks.,"('Systemic_Risk_Management', 0.8499959111213684)","('Supply_Chain_Management', 0.03225531429052353)","('Physical_Impacts_Of_Climate_Change', 0.017582332715392113)","([], 0.8499959111213684)","('NON-ESG', 0.03225531429052353)","('NON-ESG', 0.017582332715392113)"
Line 12,GRI References This report has been prepared in accordance with GRI Standards: Core Option.,"('Management_Of_Legal_And_Regulatory_Framework', 0.7724054455757141)","('Product_Quality_And_Safety', 0.05921722203493118)","('Human_Rights_And_Community_Relations', 0.022795328870415688)","([], 0.7724054455757141)","('NON-ESG', 0.05921722203493118)","('NON-ESG', 0.022795328870415688)"
Line 13,"GRI Standards are referenced throughout and an index is provided on page 114.Table of Contents Message from our CEO .  04 Message from VP, Sustainability .  06 About Linde .  08 Sustainability Reporting Foundations: Frameworks & Transparency .  12 Materiality, Priorities and Targets: SD 2028 .  15 Climate ChangeChallenge & Opportunity .  18 Performance Towards Targets .  24 Governance .  31 Risk Management .  34 Engaging Stakeholders .  35 Economic Topics .  44 Environmental Topics .  55 Social Topics .  75 Assurance .  110 GRI Sustainability Reporting Standards Content Index .  1144 Linde 2021 Sustainable Development Report Dear Stakeholder , Sustainability underpins so much of what we do at Linde.","('Physical_Impacts_Of_Climate_Change', 0.9104721546173096)","('Business_Model_Resilience', 0.021069098263978958)","('Systemic_Risk_Management', 0.011509308591485023)","(['Climate Strategy'], 0.9104721546173096)","('NON-ESG', 0.021069098263978958)","('NON-ESG', 0.011509308591485023)"
Line 14,"GRI Standards are referenced throughout and an index is provided on page 114.Table of Contents Message from our CEO .  04 Message from VP, Sustainability .  06 About Linde .  08 Sustainability Reporting Foundations: Frameworks & Transparency .  12 Materiality, Priorities and Targets: SD 2028 .  15 Climate ChangeChallenge & Opportunity .  18 Performance Towards Targets .  24 Governance .  31 Risk Management .  34 Engaging Stakeholders .  35 Economic Topics .  44 Environmental Topics .  55 Social Topics .  75 Assurance .  110 GRI Sustainability Reporting Standards Content Index .  1144 Linde 2021 Sustainable Development Report Dear Stakeholder , Sustainability underpins so much of what we do at Linde.","('Business_Model_Resilience', 0.2096458077430725)","('Management_Of_Legal_And_Regulatory_Framework', 0.11346226930618286)","('Product_Quality_And_Safety', 0.11170527338981628)","('NON-ESG', 0.2096458077430725)","('NON-ESG', 0.11346226930618286)","('NON-ESG', 0.11170527338981628)"
Line 15,It is central to our mission of making our world more productive and key to how we create value for our customers and our global communities.,"('Human_Rights_And_Community_Relations', 0.593045711517334)","('Business_Model_Resilience', 0.12247413396835327)","('Product_Design_And_Lifecycle_Management', 0.042368415743112564)","([], 0.593045711517334)","('NON-ESG', 0.12247413396835327)","('NON-ESG', 0.042368415743112564)"
Line 16,"In this report, we share how our people at Linde are making a difference and how we continue to deliver our environmental, economic and social commitments to you.","('Human_Rights_And_Community_Relations', 0.9457833170890808)","('Management_Of_Legal_And_Regulatory_Framework', 0.004628064576536417)","('Ecological_Impacts', 0.004549019038677216)","([], 0.9457833170890808)","('NON-ESG', 0.004628064576536417)","('NON-ESG', 0.004549019038677216)"
Line 17,"In the last year, we communicated our new, ambitious 35 by 35 target to reduce our absolute greenhouse (GHG) emissions 35 percent by 2035, compared to the 2021 emissions base.","('GHG_Emissions', 0.9681469798088074)","('Air_Quality', 0.004118788056075573)","('Ecological_Impacts', 0.0035338227171450853)","(['Operational Eco-Efficiency'], 0.9681469798088074)","('NON-ESG', 0.004118788056075573)","('NON-ESG', 0.0035338227171450853)"
Line 18,This target is in-line with the Paris Accords and is a cornerstone for achieving climate neutrality by 2050.,"('Physical_Impacts_Of_Climate_Change', 0.5621640086174011)","('GHG_Emissions', 0.21438360214233398)","('Business_Model_Resilience', 0.05931837856769562)","(['Climate Strategy'], 0.5621640086174011)","('NON-ESG', 0.21438360214233398)","('NON-ESG', 0.05931837856769562)"
Line 19,"Our worldwide teams are actively executing plans towards these goals, including developing carbon capture and storage (CCS) projects in the U.","('GHG_Emissions', 0.6066266298294067)","('Energy_Management', 0.1524721086025238)","('Water_And_Wastewater_Management', 0.045328039675951004)","(['Operational Eco-Efficiency'], 0.6066266298294067)","('NON-ESG', 0.1524721086025238)","('NON-ESG', 0.045328039675951004)"
Line 20,S. Gulf Coast to produce low-carbon hydrogen.,"('GHG_Emissions', 0.4361990690231323)","('Energy_Management', 0.15775161981582642)","('Product_Design_And_Lifecycle_Management', 0.054809123277664185)","('NON-ESG', 0.4361990690231323)","('NON-ESG', 0.15775161981582642)","('NON-ESG', 0.054809123277664185)"
Line 21,Enabling our customers sustainability goals remains our priority.,"('Business_Model_Resilience', 0.44712090492248535)","('Product_Design_And_Lifecycle_Management', 0.22260558605194092)","('Supply_Chain_Management', 0.06956671923398972)","('NON-ESG', 0.44712090492248535)","('NON-ESG', 0.22260558605194092)","('NON-ESG', 0.06956671923398972)"
Line 22,Our products help our customers to reduce their carbon footprint and to provide positive environmental impact for our planet.,"('Product_Design_And_Lifecycle_Management', 0.908883273601532)","('Supply_Chain_Management', 0.01838873326778412)","('Business_Model_Resilience', 0.008380206301808357)","(['Product Stewardship'], 0.908883273601532)","('NON-ESG', 0.01838873326778412)","('NON-ESG', 0.008380206301808357)"
Line 23,"In 2021, we helped our customers avoid more than 88 million metric tons of equivalent carbon dioxide.","('GHG_Emissions', 0.5060696601867676)","('Energy_Management', 0.22888144850730896)","('Air_Quality', 0.03275536745786667)","(['Operational Eco-Efficiency'], 0.5060696601867676)","('NON-ESG', 0.22888144850730896)","('NON-ESG', 0.03275536745786667)"
Line 24,Our operations also diverted more than 200 million pounds of waste from landfill through our Zero Waste Program and reduced our water usage by more than 500 million gallons of water through productivity efforts.,"('Waste_And_Hazardous_Materials_Management', 0.9833900332450867)","('Water_And_Wastewater_Management', 0.002133748959749937)","('Air_Quality', 0.0011250808602198958)","([], 0.9833900332450867)","('NON-ESG', 0.002133748959749937)","('NON-ESG', 0.0011250808602198958)"
Line 25,Our community commitment extends beyond environmental.,"('Human_Rights_And_Community_Relations', 0.9033937454223633)","('Access_And_Affordability', 0.010782098397612572)","('Critical_Incident_Risk_Management', 0.008668262511491776)","([], 0.9033937454223633)","('NON-ESG', 0.010782098397612572)","('NON-ESG', 0.008668262511491776)"
Line 26,We are proud of our role as a good citizen in communities across our footprint of approximately 100 countries.,"('Human_Rights_And_Community_Relations', 0.8887359499931335)","('Access_And_Affordability', 0.020277811214327812)","('Employee_Engagement_Inclusion_And_Diversity', 0.010268418118357658)","([], 0.8887359499931335)","('NON-ESG', 0.020277811214327812)","('NON-ESG', 0.010268418118357658)"
Line 27,Our employees commitment is evident through the impact made through approximately 400 community engagement projects conducted last year.,"('Human_Rights_And_Community_Relations', 0.9526420831680298)","('Access_And_Affordability', 0.006639138329774141)","('Employee_Engagement_Inclusion_And_Diversity', 0.0039346846751868725)","([], 0.9526420831680298)","('NON-ESG', 0.006639138329774141)","('NON-ESG', 0.0039346846751868725)"
Line 28,"These projects address compelling concerns, such as access to education and food insecurity.","('Access_And_Affordability', 0.9125248193740845)","('Product_Quality_And_Safety', 0.011461976915597916)","('Energy_Management', 0.007216958329081535)","([], 0.9125248193740845)","('NON-ESG', 0.011461976915597916)","('NON-ESG', 0.007216958329081535)"
Line 29,"Through their personal engagement, our employees are helping to make our communities more resilient.","('Business_Model_Resilience', 0.8035512566566467)","('Human_Rights_And_Community_Relations', 0.044869810342788696)","('Employee_Engagement_Inclusion_And_Diversity', 0.018586989492177963)","(['Human Capital Development', 'Innovation Management'], 0.8035512566566467)","('NON-ESG', 0.044869810342788696)","('NON-ESG', 0.018586989492177963)"
Line 30,"We remain committed to an equitable, inclusive world.","('Employee_Engagement_Inclusion_And_Diversity', 0.7707621455192566)","('Human_Rights_And_Community_Relations', 0.047161441296339035)","('Access_And_Affordability', 0.04112253338098526)","(['Talent Attraction & Retention'], 0.7707621455192566)","('NON-ESG', 0.047161441296339035)","('NON-ESG', 0.04112253338098526)"
Line 31,Approximately 40 percent of our philanthropic contributions were diversity-related in 2021.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9641100764274597)","('Human_Rights_And_Community_Relations', 0.003142404370009899)","('Employee_Health_And_Safety', 0.002417340874671936)","(['Talent Attraction & Retention'], 0.9641100764274597)","('NON-ESG', 0.003142404370009899)","('NON-ESG', 0.002417340874671936)"
Line 32,"Within our company, diversity and inclusion are a top priority, and we are well on track to exceed our 30 by 30 goal of 30 percent female representation globally by 2030.","('Employee_Engagement_Inclusion_And_Diversity', 0.9744316339492798)","('Employee_Health_And_Safety', 0.002316657453775406)","('Human_Rights_And_Community_Relations', 0.0018085800111293793)","(['Talent Attraction & Retention'], 0.9744316339492798)","('NON-ESG', 0.002316657453775406)","('NON-ESG', 0.0018085800111293793)"
Line 33,Linde continues to be recognized for excellent sustainability performance.,"('Product_Design_And_Lifecycle_Management', 0.6914709806442261)","('Product_Quality_And_Safety', 0.04135962948203087)","('Supply_Chain_Management', 0.040101636201143265)","(['Product Stewardship'], 0.6914709806442261)","('NON-ESG', 0.04135962948203087)","('NON-ESG', 0.040101636201143265)"
Line 34,"Last year, Linde celebrated its unique position in the chemicals industry with 19 consecutive years of inclusion in the Dow Jones Sustainability World Index (DJSI World).","('Systemic_Risk_Management', 0.2843276262283325)","('Business_Model_Resilience', 0.25039640069007874)","('Supply_Chain_Management', 0.2200012356042862)","('NON-ESG', 0.2843276262283325)","('NON-ESG', 0.25039640069007874)","('NON-ESG', 0.2200012356042862)"
Line 35,Linde was named to CDPs A-List for Water Security and remains at the Leadership level for the CDP Climate Change response.,"('Physical_Impacts_Of_Climate_Change', 0.9421579837799072)","('Business_Model_Resilience', 0.014920124784111977)","('Systemic_Risk_Management', 0.005573860835283995)","(['Climate Strategy'], 0.9421579837799072)","('NON-ESG', 0.014920124784111977)","('NON-ESG', 0.005573860835283995)"
Line 36,We were also reconfirmed as one of the Worlds Most Ethical Companies by Ethisphere.,"('Business_Ethics', 0.7046951055526733)","('Competitive_Behavior', 0.07814972847700119)","('Systemic_Risk_Management', 0.028619451448321342)","(['Business Ethics'], 0.7046951055526733)","('NON-ESG', 0.07814972847700119)","('NON-ESG', 0.028619451448321342)"
Line 37,"Let me assure you, we do not rest on these achievements and remain committed to maintaining the highest standards and performance upon which our stakeholders investors, employees and global communities have based their confidence.","('Human_Rights_And_Community_Relations', 0.5101734399795532)","('Business_Ethics', 0.0855238065123558)","('Management_Of_Legal_And_Regulatory_Framework', 0.06092778220772743)","([], 0.5101734399795532)","('NON-ESG', 0.0855238065123558)","('NON-ESG', 0.06092778220772743)"
Line 38,I am privileged to lead a passionate and high-performing team of Linde employees.,"('Employee_Engagement_Inclusion_And_Diversity', 0.6112277507781982)","('Employee_Health_And_Safety', 0.07709507644176483)","('Business_Model_Resilience', 0.036485180258750916)","(['Talent Attraction & Retention'], 0.6112277507781982)","('NON-ESG', 0.07709507644176483)","('NON-ESG', 0.036485180258750916)"
Line 39,I look forward to growing our impact and continuing to fulfill our commitments to you.,"('Human_Rights_And_Community_Relations', 0.6405128836631775)","('Business_Model_Resilience', 0.0682046115398407)","('Management_Of_Legal_And_Regulatory_Framework', 0.03454301878809929)","([], 0.6405128836631775)","('NON-ESG', 0.0682046115398407)","('NON-ESG', 0.03454301878809929)"
Line 40,"""I am privileged to lead a passionate and high-performing team of Linde employees.","('Employee_Engagement_Inclusion_And_Diversity', 0.5530585050582886)","('Employee_Health_And_Safety', 0.1289658546447754)","('Business_Model_Resilience', 0.03609558939933777)","(['Talent Attraction & Retention'], 0.5530585050582886)","('NON-ESG', 0.1289658546447754)","('NON-ESG', 0.03609558939933777)"
Line 41,"I look forward to growing our impact and continuing to fulfill our commitments to you. ""","('Human_Rights_And_Community_Relations', 0.6314151883125305)","('Business_Model_Resilience', 0.07338733971118927)","('Access_And_Affordability', 0.034134842455387115)","([], 0.6314151883125305)","('NON-ESG', 0.07338733971118927)","('NON-ESG', 0.034134842455387115)"
Line 42,"Sanjiv Lamba Chief Executive OfficerMessage from our CEO 102-145 Linde 2021 Sustainable Development Report Sustainable Development Awards & RecognitionSupplied green hydrogen to worlds first H-powered ferry Climate Change & Environment CDP Climate Change Leadership level (A-) CDP Water Security, A List DJSI Environmental Dimension: 99th percentilePeople & Community DiversityInc Noteworthy Company Forbes Americas Best Employers for Diversity 100 Best Corporate CitizensIntegrity & Compliance 2021 Worlds Most Ethical CompaniesSaved more than 500 million gallons of water through sustainability initiativesLost Workday Case Rate (LWCR) more than 4x better than most recent U.","('Employee_Engagement_Inclusion_And_Diversity', 0.6840909123420715)","('Human_Rights_And_Community_Relations', 0.11001591384410858)","('Business_Model_Resilience', 0.031213801354169846)","(['Talent Attraction & Retention'], 0.6840909123420715)","('NON-ESG', 0.11001591384410858)","('NON-ESG', 0.031213801354169846)"
Line 43,"Sanjiv Lamba Chief Executive OfficerMessage from our CEO 102-145 Linde 2021 Sustainable Development Report Sustainable Development Awards & RecognitionSupplied green hydrogen to worlds first H-powered ferry Climate Change & Environment CDP Climate Change Leadership level (A-) CDP Water Security, A List DJSI Environmental Dimension: 99th percentilePeople & Community DiversityInc Noteworthy Company Forbes Americas Best Employers for Diversity 100 Best Corporate CitizensIntegrity & Compliance 2021 Worlds Most Ethical CompaniesSaved more than 500 million gallons of water through sustainability initiativesLost Workday Case Rate (LWCR) more than 4x better than most recent U.","('Water_And_Wastewater_Management', 0.9668055176734924)","('Energy_Management', 0.006483413279056549)","('GHG_Emissions', 0.0042517357505857944)","(['Water Related Risks'], 0.9668055176734924)","('NON-ESG', 0.006483413279056549)","('NON-ESG', 0.0042517357505857944)"
Line 44,"S. Occupational Safety and Health Administration industrial average A leader in diversity & inclusionSourced more than 1/3 of low-carbon electricity Diverted more than 200 million pounds of waste from landfillAvoided >2x more GHG emissions than emitted Benefited 250,000 people through employee community engagement projects6 Linde 2021 Sustainable Development Report Letter from VP , Sustainability Dear Stakeholder , Over the course of the year, we have the pleasure of connecting with our stakeholders in various ways.","('GHG_Emissions', 0.7246765494346619)","('Air_Quality', 0.06554032862186432)","('Waste_And_Hazardous_Materials_Management', 0.06191391497850418)","(['Operational Eco-Efficiency'], 0.7246765494346619)","('NON-ESG', 0.06554032862186432)","('NON-ESG', 0.06191391497850418)"
Line 45,"S. Occupational Safety and Health Administration industrial average A leader in diversity & inclusionSourced more than 1/3 of low-carbon electricity Diverted more than 200 million pounds of waste from landfillAvoided >2x more GHG emissions than emitted Benefited 250,000 people through employee community engagement projects6 Linde 2021 Sustainable Development Report Letter from VP , Sustainability Dear Stakeholder , Over the course of the year, we have the pleasure of connecting with our stakeholders in various ways.","('Business_Ethics', 0.1182875782251358)","('Competitive_Behavior', 0.0975010022521019)","('Management_Of_Legal_And_Regulatory_Framework', 0.07547128945589066)","('NON-ESG', 0.1182875782251358)","('NON-ESG', 0.0975010022521019)","('NON-ESG', 0.07547128945589066)"
Line 46,Our annual sustainability report is one such opportunity.,"('Business_Model_Resilience', 0.32652223110198975)","('Supply_Chain_Management', 0.12800730764865875)","('Product_Design_And_Lifecycle_Management', 0.08831225335597992)","('NON-ESG', 0.32652223110198975)","('NON-ESG', 0.12800730764865875)","('NON-ESG', 0.08831225335597992)"
Line 47,"We are pleased to share information on our performance, key initiatives and progress against our own sustainability goals and those of the global community.","('Business_Model_Resilience', 0.42963922023773193)","('Human_Rights_And_Community_Relations', 0.12032835185527802)","('Management_Of_Legal_And_Regulatory_Framework', 0.06509140133857727)","('NON-ESG', 0.42963922023773193)","('NON-ESG', 0.12032835185527802)","('NON-ESG', 0.06509140133857727)"
Line 48,Sustainability is woven throughout Linde.,"('Product_Design_And_Lifecycle_Management', 0.8248245716094971)","('Supply_Chain_Management', 0.018259992823004723)","('Business_Model_Resilience', 0.016716111451387405)","(['Product Stewardship'], 0.8248245716094971)","('NON-ESG', 0.018259992823004723)","('NON-ESG', 0.016716111451387405)"
Line 49,"Across our organization, we are working together every day to meet the complex expectations of the global sustainability community and to provide the level of transparency you have come to expect from us.","('Business_Ethics', 0.9525566101074219)","('Systemic_Risk_Management', 0.008223937824368477)","('Management_Of_Legal_And_Regulatory_Framework', 0.005536969751119614)","(['Business Ethics'], 0.9525566101074219)","('NON-ESG', 0.008223937824368477)","('NON-ESG', 0.005536969751119614)"
Line 50,We are not alone on this journey.,"('Human_Rights_And_Community_Relations', 0.25407126545906067)","('Business_Model_Resilience', 0.11999210715293884)","('Ecological_Impacts', 0.0636788010597229)","('NON-ESG', 0.25407126545906067)","('NON-ESG', 0.11999210715293884)","('NON-ESG', 0.0636788010597229)"
Line 51,"Our customers, suppliers and other experts are working with us to tackle long-term concerns, such as climate change.","('Physical_Impacts_Of_Climate_Change', 0.9027328491210938)","('Supply_Chain_Management', 0.02124885655939579)","('GHG_Emissions', 0.01452920027077198)","(['Climate Strategy'], 0.9027328491210938)","('NON-ESG', 0.02124885655939579)","('NON-ESG', 0.01452920027077198)"
Line 52,"For this, we have a vision that extends through 2028, 2035 and beyond.","('Business_Model_Resilience', 0.4510439932346344)","('Management_Of_Legal_And_Regulatory_Framework', 0.07287155836820602)","('Physical_Impacts_Of_Climate_Change', 0.05511656031012535)","('NON-ESG', 0.4510439932346344)","('NON-ESG', 0.07287155836820602)","('NON-ESG', 0.05511656031012535)"
Line 53,We are dedicated to providing opportunities that help make our communities stronger now and in the future.,"('Human_Rights_And_Community_Relations', 0.9094734787940979)","('Access_And_Affordability', 0.015257672406733036)","('Employee_Engagement_Inclusion_And_Diversity', 0.01114171463996172)","([], 0.9094734787940979)","('NON-ESG', 0.015257672406733036)","('NON-ESG', 0.01114171463996172)"
Line 54,I am excited about the ways Linde is connecting across boundaries.,"('Business_Model_Resilience', 0.3262736201286316)","('Data_Security', 0.06517273187637329)","('Competitive_Behavior', 0.061182618141174316)","('NON-ESG', 0.3262736201286316)","('NON-ESG', 0.06517273187637329)","('NON-ESG', 0.061182618141174316)"
Line 55,"Together, we are living our mission of making our world more productive .","('Employee_Engagement_Inclusion_And_Diversity', 0.14332500100135803)","('Human_Rights_And_Community_Relations', 0.11793329566717148)","('Business_Model_Resilience', 0.10604476928710938)","('NON-ESG', 0.14332500100135803)","('NON-ESG', 0.11793329566717148)","('NON-ESG', 0.10604476928710938)"
Line 56,Tamara E.,"('Employee_Engagement_Inclusion_And_Diversity', 0.1435430347919464)","('Business_Ethics', 0.1029173731803894)","('Director_Removal', 0.09249567240476608)","('NON-ESG', 0.1435430347919464)","('NON-ESG', 0.1029173731803894)","('NON-ESG', 0.09249567240476608)"
Line 57,"Brown Vice President, Sustainability 7 Linde 2021 Sustainable Development Report Living the Mission: The Faces of Linde 8 Linde 2021 Sustainable Development Report About Linde Mission, Vision and Values Linde 's Sustainable Development Report (SDR) demonstrates how we deliver on our mission of making our world more productive .","('Product_Design_And_Lifecycle_Management', 0.3061201274394989)","('Ecological_Impacts', 0.17371328175067902)","('Business_Model_Resilience', 0.1296536922454834)","('NON-ESG', 0.3061201274394989)","('NON-ESG', 0.17371328175067902)","('NON-ESG', 0.1296536922454834)"
Line 58,"We live our mission every day by providing high-quality solutions, technologies and services that are making our customers more successful and helping to sustain and protect our planet.","('Product_Design_And_Lifecycle_Management', 0.591219961643219)","('Business_Model_Resilience', 0.1416248381137848)","('Supply_Chain_Management', 0.04201158508658409)","(['Product Stewardship'], 0.591219961643219)","('NON-ESG', 0.1416248381137848)","('NON-ESG', 0.04201158508658409)"
Line 59,"Our vision is to be the best performing global industrial gases and engineering company, where our people deliver innovative and sustainable solutions for our customers in a connected world.","('Product_Design_And_Lifecycle_Management', 0.8923741579055786)","('Supply_Chain_Management', 0.014523307792842388)","('Energy_Management', 0.014466184191405773)","(['Product Stewardship'], 0.8923741579055786)","('NON-ESG', 0.014523307792842388)","('NON-ESG', 0.014466184191405773)"
Line 60,"Lindes values are safety, integrity, community, inclusion and accountability.","('Human_Rights_And_Community_Relations', 0.890255868434906)","('Business_Ethics', 0.016915002837777138)","('Employee_Engagement_Inclusion_And_Diversity', 0.010981660336256027)","([], 0.890255868434906)","('NON-ESG', 0.016915002837777138)","('NON-ESG', 0.010981660336256027)"
Line 61,Ethics and Integrity 102-16 Responsible corporate governance is a key prerequisite for Lindes business success.,"('Business_Ethics', 0.9731898903846741)","('Management_Of_Legal_And_Regulatory_Framework', 0.0027195815928280354)","('Competitive_Behavior', 0.002578465035185218)","(['Business Ethics'], 0.9731898903846741)","('NON-ESG', 0.0027195815928280354)","('NON-ESG', 0.002578465035185218)"
Line 62,"This means ensuring compliance with the law, rules and regulations, and voluntary commitments.","('Management_Of_Legal_And_Regulatory_Framework', 0.9684422612190247)","('Business_Ethics', 0.003964702133089304)","('Director_Removal', 0.0024732041638344526)","([], 0.9684422612190247)","('NON-ESG', 0.003964702133089304)","('NON-ESG', 0.0024732041638344526)"
Line 63,Linde strives continuously to achieve its goals ethically and with the highest integrity.,"('Business_Ethics', 0.7112110257148743)","('Human_Rights_And_Community_Relations', 0.05612056702375412)","('Director_Removal', 0.03212800994515419)","(['Business Ethics'], 0.7112110257148743)","('NON-ESG', 0.05612056702375412)","('NON-ESG', 0.03212800994515419)"
Line 64,"Interaction between management, employees and Lindes business partners is expected to be transparent and respectful, consistent with our Code of Business Integrity (CBI).","('Business_Ethics', 0.9551697969436646)","('Customer_Privacy', 0.004098190926015377)","('Labor_Practices', 0.003573760623112321)","(['Business Ethics'], 0.9551697969436646)","('NON-ESG', 0.004098190926015377)","('NON-ESG', 0.003573760623112321)"
