,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 13,"Although our global community has faced no shortage of challenges in recent years, our ability to navigate and respond to these difficulties with speed, agility and ingenuity has demonstrated the power of our purpose and has made our Company stronger and more resilient.","('Business_Model_Resilience', 0.902279794216156)","('Physical_Impacts_Of_Climate_Change', 0.011753298342227936)","('Product_Design_And_Lifecycle_Management', 0.008158763870596886)","(['Human Capital Development', 'Innovation Management'], 0.902279794216156)","('NON-ESG', 0.011753298342227936)","('NON-ESG', 0.008158763870596886)"
Line 14,"Were excited and energized about the road ahead as we continue to enable a safe, sustainable, and healthy future for people and communities everywhere.","('Human_Rights_And_Community_Relations', 0.8956441879272461)","('Access_And_Affordability', 0.025679534301161766)","('Employee_Health_And_Safety', 0.010535648092627525)","([], 0.8956441879272461)","('NON-ESG', 0.025679534301161766)","('NON-ESG', 0.010535648092627525)"
Line 15,An ongoing strength of our Company has been our enduring commitments to operating responsibly and creating value for society.,"('Business_Model_Resilience', 0.34208986163139343)","('Human_Rights_And_Community_Relations', 0.2855130136013031)","('Product_Design_And_Lifecycle_Management', 0.04614590108394623)","('NON-ESG', 0.34208986163139343)","('NON-ESG', 0.2855130136013031)","('NON-ESG', 0.04614590108394623)"
Line 16,"For more than 130 years, our global team has pursued environmental, social and governance (ESG) excellence.","('Human_Rights_And_Community_Relations', 0.5803373456001282)","('Business_Model_Resilience', 0.10425952821969986)","('Management_Of_Legal_And_Regulatory_Framework', 0.04823935404419899)","([], 0.5803373456001282)","('NON-ESG', 0.10425952821969986)","('NON-ESG', 0.04823935404419899)"
Line 17,"Today, our ESG approach helps propel and enable our business strategy in ways that make us a better companyand a better corporate citizen.","('Business_Model_Resilience', 0.8740521669387817)","('Systemic_Risk_Management', 0.019658287987113)","('Product_Design_And_Lifecycle_Management', 0.011504723690450191)","(['Human Capital Development', 'Innovation Management'], 0.8740521669387817)","('NON-ESG', 0.019658287987113)","('NON-ESG', 0.011504723690450191)"
Line 18,"Our four ESG focus areas are 1) expanding access to health; 2) developing and rewarding a diverse, inclusive and healthy workforce; 3) protecting the environment; and 4) operating with the highest standards of ethics and values.","('Employee_Engagement_Inclusion_And_Diversity', 0.9191974401473999)","('Access_And_Affordability', 0.013136547990143299)","('Human_Rights_And_Community_Relations', 0.010921403765678406)","(['Talent Attraction & Retention'], 0.9191974401473999)","('NON-ESG', 0.013136547990143299)","('NON-ESG', 0.010921403765678406)"
Line 19,"We have specific goals in each area, and I am pleased to share our continued progress in this report, along with these criticalhighlights: Expanding access to health Merck has a long track record of making our medicines and vaccines accessible and affordable globally, and we began executing on a comprehensive supply and access strategy early on in the pandemic to accelerate equitable global access to LAGEVRIO (molnupiravir), an investigational oral antiviral COVID-19 medicine.","('Access_And_Affordability', 0.5467365980148315)","('Selling_Practices_And_Product_Labeling', 0.08413137495517731)","('Customer_Welfare', 0.06904951483011246)","(['Access to Healthcare'], 0.5467365980148315)","('NON-ESG', 0.08413137495517731)","('NON-ESG', 0.06904951483011246)"
Line 20,Our approach includes investing at risk to produce millions of courses of therapy; tiered pricing based on the ability of governments to finance health care; entering into supply agreements with governments of approximately 40 markets worldwide; allocating 3 million courses of therapy for distribution through UNICEF to low- and middle- income countries; and granting voluntary licenses to multiple generic manufacturers and to the Medicines Patent Pool to make generic molnupiravir available in more than 100 low- and middle- income countries followingapprovals or emergency authorization by local regulatory agencies.,"('Competitive_Behavior', 0.7390256524085999)","('Customer_Welfare', 0.0449681393802166)","('Supply_Chain_Management', 0.029282579198479652)","([], 0.7390256524085999)","('NON-ESG', 0.0449681393802166)","('NON-ESG', 0.029282579198479652)"
Line 21,Our approach includes investing at risk to produce millions of courses of therapy; tiered pricing based on the ability of governments to finance health care; entering into supply agreements with governments of approximately 40 markets worldwide; allocating 3 million courses of therapy for distribution through UNICEF to low- and middle- income countries; and granting voluntary licenses to multiple generic manufacturers and to the Medicines Patent Pool to make generic molnupiravir available in more than 100 low- and middle- income countries followingapprovals or emergency authorization by local regulatory agencies.,"('Critical_Incident_Risk_Management', 0.972165584564209)","('Air_Quality', 0.003386174561455846)","('Physical_Impacts_Of_Climate_Change', 0.002277170540764928)","([], 0.972165584564209)","('NON-ESG', 0.003386174561455846)","('NON-ESG', 0.002277170540764928)"
Line 22,"Developing and rewarding a diverse, inclusive and healthy workforce Weve remained intensely focused on building a more diverse and inclusive workforce.","('Employee_Engagement_Inclusion_And_Diversity', 0.9742555022239685)","('Employee_Health_And_Safety', 0.0022391467355191708)","('Human_Rights_And_Community_Relations', 0.00177133793476969)","(['Talent Attraction & Retention'], 0.9742555022239685)","('NON-ESG', 0.0022391467355191708)","('NON-ESG', 0.00177133793476969)"
Line 23,"Ourteams diversity fuels innovation, and weve made ambitious commitments to increase representation at all leadership levels with strategies to elevate historically underrepresented ethnic groups (UEGs).","('Employee_Engagement_Inclusion_And_Diversity', 0.9751903414726257)","('Business_Model_Resilience', 0.0017444127006456256)","('Human_Rights_And_Community_Relations', 0.0016120614018291235)","(['Talent Attraction & Retention'], 0.9751903414726257)","('NON-ESG', 0.0017444127006456256)","('NON-ESG', 0.0016120614018291235)"
Line 24,"From 2020 to 2021, we grew our total UEG representation, A letter from our CEO Robert M.","('Business_Model_Resilience', 0.2090790569782257)","('Management_Of_Legal_And_Regulatory_Framework', 0.17087121307849884)","('Director_Removal', 0.12162342667579651)","('NON-ESG', 0.2090790569782257)","('NON-ESG', 0.17087121307849884)","('NON-ESG', 0.12162342667579651)"
Line 25,Davis Chief Executive Officer and President Merck ESG Progress Report 2021/2022 3 Overview GRI/SASB: General disclosures Economic Environmental Social Indices includinga five percent increase in senior management in the U.,"('Business_Model_Resilience', 0.5466427803039551)","('Director_Removal', 0.09048833698034286)","('Systemic_Risk_Management', 0.07373975962400436)","(['Human Capital Development', 'Innovation Management'], 0.5466427803039551)","('NON-ESG', 0.09048833698034286)","('NON-ESG', 0.07373975962400436)"
Line 26,S. Weve also initiated several collaborations with external partners and joined key initiatives to ensure we continue to accelerate andexpand our efforts in this area.,"('Management_Of_Legal_And_Regulatory_Framework', 0.3216620981693268)","('Business_Model_Resilience', 0.12386395782232285)","('Human_Rights_And_Community_Relations', 0.08397338539361954)","('NON-ESG', 0.3216620981693268)","('NON-ESG', 0.12386395782232285)","('NON-ESG', 0.08397338539361954)"
Line 27,"Protecting the environment and operating sustainabl y In environmental sustainability, we made progress toward our climate action goals last year and are also developing the tools and processes needed to lower our Company's carbon footprint.","('Physical_Impacts_Of_Climate_Change', 0.5779927372932434)","('Ecological_Impacts', 0.14640825986862183)","('GHG_Emissions', 0.08308058977127075)","([], 0.5779927372932434)","('NON-ESG', 0.14640825986862183)","('NON-ESG', 0.08308058977127075)"
Line 28,"Were on track to achieve carbon neutrality by 2025, and we're working towards transitioning to renewables to meet our 2025 renewable energy target as well.","('Energy_Management', 0.6853533387184143)","('Management_Of_Legal_And_Regulatory_Framework', 0.19510678946971893)","('GHG_Emissions', 0.02503967471420765)","(['Operational Eco-Efficiency'], 0.6853533387184143)","('NON-ESG', 0.19510678946971893)","('NON-ESG', 0.02503967471420765)"
Line 29,"Operating with the highest standards of ethics and values At Merck, we operate responsibly every day, with an unrelenting commitment to conducting ourselves according to the highest standards.","('Business_Ethics', 0.8561055660247803)","('Systemic_Risk_Management', 0.013754080049693584)","('Competitive_Behavior', 0.013449651189148426)","(['Business Ethics'], 0.8561055660247803)","('NON-ESG', 0.013754080049693584)","('NON-ESG', 0.013449651189148426)"
Line 30,"Our code of conduct is at the core of our character, helping us to maintain our reputation as a trustworthy company.","('Business_Ethics', 0.8993638157844543)","('Customer_Privacy', 0.015024852938950062)","('Systemic_Risk_Management', 0.01283838041126728)","(['Business Ethics'], 0.8993638157844543)","('NON-ESG', 0.015024852938950062)","('NON-ESG', 0.01283838041126728)"
Line 31,"To that end, we maintain 100 percent compliance to regulatory requirements for active incident monitoring, risk/harm analysis and on-time notification of data breaches.","('Data_Security', 0.8641787171363831)","('Management_Of_Legal_And_Regulatory_Framework', 0.028406105935573578)","('Business_Ethics', 0.015523347072303295)","([], 0.8641787171363831)","('NON-ESG', 0.028406105935573578)","('NON-ESG', 0.015523347072303295)"
Line 32,We also foster a culture where employees are encouraged to speak up and ensure ourethics and values are represented in everything we do.,"('Employee_Engagement_Inclusion_And_Diversity', 0.6191702485084534)","('Human_Rights_And_Community_Relations', 0.11790808290243149)","('Business_Ethics', 0.05319716036319733)","(['Talent Attraction & Retention'], 0.6191702485084534)","('NON-ESG', 0.11790808290243149)","('NON-ESG', 0.05319716036319733)"
Line 33,"As a signatory to the UN Global Compact, Merck remains committed to improving our communities globally, engaging locally and building sustainability across all our business operations.","('Human_Rights_And_Community_Relations', 0.9549726843833923)","('Access_And_Affordability', 0.005046611651778221)","('Employee_Engagement_Inclusion_And_Diversity', 0.0033882511779665947)","([], 0.9549726843833923)","('NON-ESG', 0.005046611651778221)","('NON-ESG', 0.0033882511779665947)"
Line 34,"We continue to support environmental protections, human rights, labor protections and anti-corruption efforts worldwide.","('Labor_Practices', 0.6237887144088745)","('Human_Rights_And_Community_Relations', 0.2253335565328598)","('Management_Of_Legal_And_Regulatory_Framework', 0.028074996545910835)","([], 0.6237887144088745)","('NON-ESG', 0.2253335565328598)","('NON-ESG', 0.028074996545910835)"
Line 35,"In December 2021, we announced the issuance of our inaugural $1 billion sustainability bond, which will support projects and partnerships in our priority ESG areas and contribute to the advancement of the UN Sustainable Development Goals.","('Business_Model_Resilience', 0.3922263979911804)","('Human_Rights_And_Community_Relations', 0.13719014823436737)","('Ecological_Impacts', 0.06799367070198059)","('NON-ESG', 0.3922263979911804)","('NON-ESG', 0.13719014823436737)","('NON-ESG', 0.06799367070198059)"
Line 36,"Lastly, but certainly not least, I want to thank my Merck colleagues around the world for their unwavering dedication and passion for creating and sustaining societal value.","('Business_Model_Resilience', 0.2957417964935303)","('Human_Rights_And_Community_Relations', 0.18964120745658875)","('Ecological_Impacts', 0.06372884660959244)","('NON-ESG', 0.2957417964935303)","('NON-ESG', 0.18964120745658875)","('NON-ESG', 0.06372884660959244)"
Line 37,"And on behalf of Team Merck, I want to express my deepest and sincerest appreciation and thanks for your interest, support and partnership.","('Human_Rights_And_Community_Relations', 0.1452685445547104)","('Employee_Engagement_Inclusion_And_Diversity', 0.1350107342004776)","('Employee_Health_And_Safety', 0.12170735001564026)","('NON-ESG', 0.1452685445547104)","('NON-ESG', 0.1350107342004776)","('NON-ESG', 0.12170735001564026)"
Line 38,"We recognize that ESG is not a destination, but instead a journey.","('Business_Model_Resilience', 0.36027318239212036)","('Competitive_Behavior', 0.07569489628076553)","('Product_Design_And_Lifecycle_Management', 0.07508035004138947)","('NON-ESG', 0.36027318239212036)","('NON-ESG', 0.07569489628076553)","('NON-ESG', 0.07508035004138947)"
Line 39,"While were pleased with our progress, we know we have more work to do.","('Human_Rights_And_Community_Relations', 0.24946030974388123)","('Business_Model_Resilience', 0.2216947078704834)","('Director_Removal', 0.05651412904262543)","('NON-ESG', 0.24946030974388123)","('NON-ESG', 0.2216947078704834)","('NON-ESG', 0.05651412904262543)"
Line 40,"We look forward to embracing opportunities, with all our internal and external stakeholders, that enable us to gain momentum, deliveron our commitments and make even greater strides in the years to come.","('Business_Model_Resilience', 0.6276718378067017)","('Human_Rights_And_Community_Relations', 0.06708686798810959)","('Systemic_Risk_Management', 0.06102081388235092)","(['Human Capital Development', 'Innovation Management'], 0.6276718378067017)","('NON-ESG', 0.06708686798810959)","('NON-ESG', 0.06102081388235092)"
Line 41,"Very best regards, Rob Davis Chief Executive Officer and President Merck ESG Progress Report 2021/2022 4 Overview GRI/SASB: General disclosures Economic Environmental Social Indices Our Company We use the power of leading-edge science to save and improvelives around the world.","('Business_Model_Resilience', 0.3982296884059906)","('Human_Rights_And_Community_Relations', 0.15228109061717987)","('Management_Of_Legal_And_Regulatory_Framework', 0.07206018269062042)","('NON-ESG', 0.3982296884059906)","('NON-ESG', 0.15228109061717987)","('NON-ESG', 0.07206018269062042)"
Line 42,"At Merck, known as MSD outside of the United States and Canada, we are unified around our purpose: We use the power of leading-edge science to save and improve lives around the world.","('Access_And_Affordability', 0.3611375391483307)","('Ecological_Impacts', 0.06995406001806259)","('Business_Model_Resilience', 0.06226401776075363)","('NON-ESG', 0.3611375391483307)","('NON-ESG', 0.06995406001806259)","('NON-ESG', 0.06226401776075363)"
Line 43,"For more than 130 years, we have brought hope to humanity through the development of important medicines and vaccines.","('Selling_Practices_And_Product_Labeling', 0.2096043825149536)","('Product_Design_And_Lifecycle_Management', 0.19298867881298065)","('Access_And_Affordability', 0.17724557220935822)","('NON-ESG', 0.2096043825149536)","('NON-ESG', 0.19298867881298065)","('NON-ESG', 0.17724557220935822)"
Line 44,"We aspire to be the premier research- intensive biopharmaceutical company in the worldand today, we are at the forefront of research to deliver innovative health solutions that advance the prevention and treatment of diseases in people and animals.","('Employee_Health_And_Safety', 0.269576758146286)","('Product_Quality_And_Safety', 0.12636157870292664)","('Access_And_Affordability', 0.10630838572978973)","('NON-ESG', 0.269576758146286)","('NON-ESG', 0.12636157870292664)","('NON-ESG', 0.10630838572978973)"
Line 45,"We foster a diverse and inclusive global workforce and operate responsibly every day to enable a safe, sustainable and healthy future for all people andcommunities.","('Employee_Engagement_Inclusion_And_Diversity', 0.962658166885376)","('Human_Rights_And_Community_Relations', 0.0035889563150703907)","('Employee_Health_And_Safety', 0.003029812593013048)","(['Talent Attraction & Retention'], 0.962658166885376)","('NON-ESG', 0.0035889563150703907)","('NON-ESG', 0.003029812593013048)"
Line 46,How we operate We have two operating segments: Pharmaceutical and AnimalHealth.,"('Customer_Welfare', 0.5384244918823242)","('Product_Design_And_Lifecycle_Management', 0.08713556826114655)","('Competitive_Behavior', 0.08320166915655136)","([], 0.5384244918823242)","('NON-ESG', 0.08713556826114655)","('NON-ESG', 0.08320166915655136)"
Line 47,Our Pharmaceutical segment includes human health pharmaceutical and vaccine products.,"('Product_Design_And_Lifecycle_Management', 0.6013970375061035)","('Customer_Welfare', 0.11698156595230103)","('Selling_Practices_And_Product_Labeling', 0.07317932695150375)","([], 0.6013970375061035)","('NON-ESG', 0.11698156595230103)","('NON-ESG', 0.07317932695150375)"
Line 48,Our human health pharmaceutical products consist of therapeutic and preventive agents generally sold by prescription.,"('Customer_Welfare', 0.33006569743156433)","('Selling_Practices_And_Product_Labeling', 0.2418806105852127)","('Product_Design_And_Lifecycle_Management', 0.163953959941864)","('NON-ESG', 0.33006569743156433)","('NON-ESG', 0.2418806105852127)","('NON-ESG', 0.163953959941864)"
Line 49,"Our human health vaccine products consist of preventive pediatric, adolescent and adult vaccines.","('Product_Quality_And_Safety', 0.27726539969444275)","('Product_Design_And_Lifecycle_Management', 0.16457711160182953)","('Selling_Practices_And_Product_Labeling', 0.1403920203447342)","('NON-ESG', 0.27726539969444275)","('NON-ESG', 0.16457711160182953)","('NON-ESG', 0.1403920203447342)"
Line 50,We sell these products to a variety of public and private medical institutions to aid in the prevention and treatment of human disorders.,"('Access_And_Affordability', 0.3079921007156372)","('Product_Quality_And_Safety', 0.18428216874599457)","('Employee_Health_And_Safety', 0.11376962065696716)","('NON-ESG', 0.3079921007156372)","('NON-ESG', 0.18428216874599457)","('NON-ESG', 0.11376962065696716)"
Line 51,"Our Animal Health segment offers one of the widest ranges of veterinary pharmaceuticals, vaccines, and health management solutions and services, aswell as an extensive suite of connected technology that includes identification, traceability and monitoring products.","('Product_Design_And_Lifecycle_Management', 0.24119533598423004)","('Selling_Practices_And_Product_Labeling', 0.20989225804805756)","('Customer_Welfare', 0.19240155816078186)","('NON-ESG', 0.24119533598423004)","('NON-ESG', 0.20989225804805756)","('NON-ESG', 0.19240155816078186)"
Line 52,"This business is dedicated to preserving andimproving the health, wellbeing, and performance of animals and the people who care for them in all livestock and companion animal species.","('Employee_Health_And_Safety', 0.39535558223724365)","('Ecological_Impacts', 0.23871296644210815)","('Access_And_Affordability', 0.08604223281145096)","('NON-ESG', 0.39535558223724365)","('NON-ESG', 0.23871296644210815)","('NON-ESG', 0.08604223281145096)"
Line 53,"Research and products We bring a diversity of thought, leadership and perspective together to transformworld-class science into life-changing products.","('Product_Design_And_Lifecycle_Management', 0.7893717885017395)","('Employee_Engagement_Inclusion_And_Diversity', 0.04293694719672203)","('Business_Model_Resilience', 0.02937748096883297)","([], 0.7893717885017395)","('NON-ESG', 0.04293694719672203)","('NON-ESG', 0.02937748096883297)"
Line 54,"Our scientists are revolutionizing how we discover and develop medicines and vaccines to address unmet medical needs, including in the areas of oncology, vaccines, infectious diseases, cardio-metabolic disorders, and other diseases affecting animals andhumans.","('Access_And_Affordability', 0.2272409051656723)","('Customer_Welfare', 0.13113385438919067)","('Product_Quality_And_Safety', 0.12652477622032166)","('NON-ESG', 0.2272409051656723)","('NON-ESG', 0.13113385438919067)","('NON-ESG', 0.12652477622032166)"
Line 55,"$12.2 billion in R&D spend 79% of countries around the world reached with ourproducts1 68,000 employees2 Merck ESG Progress Report 2021/2022 5 Overview GRI/SASB: General disclosures Economic Environmental Social Indices Our Ways of Working Our ValuesOur Priorities Patients First Ethics and Integrity Respect for People Innovation and Scientific Excellence Win as one teamFocus on what mattersAct with urgencyExperiment, learn and adaptEmbrace diversity and inclusionSpeak up and be open-minded Invest in, augment, and accelerate our pipeline to deliver life-changing products Demonstrate value to our stakeholders and extend access to solutions that address unmet medical needsDrive innovation, growth and productivity enabled by digital and dataInvest in the growth, success, and wellbeing of our people Our Aspiration We aspire to be the premier research-intensive biopharmaceutical companyOur Purpose We use the power of leading-edge science to save and improve lives around the world We operate responsibly every day to enable a safe, sustainable and healthy future for people and communities everywhereOur Strategic FrameworkOur ESG approach Our purpose, which serves as the foundation of our Companys overall strategic framework, is to use the power of leading-edge science to save and improve lives around the world.","('Employee_Engagement_Inclusion_And_Diversity', 0.9410624504089355)","('Human_Rights_And_Community_Relations', 0.007927252911031246)","('Business_Ethics', 0.005134193692356348)","(['Talent Attraction & Retention'], 0.9410624504089355)","('NON-ESG', 0.007927252911031246)","('NON-ESG', 0.005134193692356348)"
Line 56,"$12.2 billion in R&D spend 79% of countries around the world reached with ourproducts1 68,000 employees2 Merck ESG Progress Report 2021/2022 5 Overview GRI/SASB: General disclosures Economic Environmental Social Indices Our Ways of Working Our ValuesOur Priorities Patients First Ethics and Integrity Respect for People Innovation and Scientific Excellence Win as one teamFocus on what mattersAct with urgencyExperiment, learn and adaptEmbrace diversity and inclusionSpeak up and be open-minded Invest in, augment, and accelerate our pipeline to deliver life-changing products Demonstrate value to our stakeholders and extend access to solutions that address unmet medical needsDrive innovation, growth and productivity enabled by digital and dataInvest in the growth, success, and wellbeing of our people Our Aspiration We aspire to be the premier research-intensive biopharmaceutical companyOur Purpose We use the power of leading-edge science to save and improve lives around the world We operate responsibly every day to enable a safe, sustainable and healthy future for people and communities everywhereOur Strategic FrameworkOur ESG approach Our purpose, which serves as the foundation of our Companys overall strategic framework, is to use the power of leading-edge science to save and improve lives around the world.","('Product_Design_And_Lifecycle_Management', 0.858650803565979)","('Customer_Welfare', 0.024501517415046692)","('Business_Model_Resilience', 0.017473511397838593)","([], 0.858650803565979)","('NON-ESG', 0.024501517415046692)","('NON-ESG', 0.017473511397838593)"
Line 57,"$12.2 billion in R&D spend 79% of countries around the world reached with ourproducts1 68,000 employees2 Merck ESG Progress Report 2021/2022 5 Overview GRI/SASB: General disclosures Economic Environmental Social Indices Our Ways of Working Our ValuesOur Priorities Patients First Ethics and Integrity Respect for People Innovation and Scientific Excellence Win as one teamFocus on what mattersAct with urgencyExperiment, learn and adaptEmbrace diversity and inclusionSpeak up and be open-minded Invest in, augment, and accelerate our pipeline to deliver life-changing products Demonstrate value to our stakeholders and extend access to solutions that address unmet medical needsDrive innovation, growth and productivity enabled by digital and dataInvest in the growth, success, and wellbeing of our people Our Aspiration We aspire to be the premier research-intensive biopharmaceutical companyOur Purpose We use the power of leading-edge science to save and improve lives around the world We operate responsibly every day to enable a safe, sustainable and healthy future for people and communities everywhereOur Strategic FrameworkOur ESG approach Our purpose, which serves as the foundation of our Companys overall strategic framework, is to use the power of leading-edge science to save and improve lives around the world.","('Human_Rights_And_Community_Relations', 0.7894390821456909)","('Access_And_Affordability', 0.05934162065386772)","('Employee_Health_And_Safety', 0.02613288164138794)","([], 0.7894390821456909)","('NON-ESG', 0.05934162065386772)","('NON-ESG', 0.02613288164138794)"
Line 58,"Encompassing our commitment to ESG, the strategic framework sets our growth and direction against the backdrop of a rapidly changing health careecosystem.","('Business_Model_Resilience', 0.7991819977760315)","('Systemic_Risk_Management', 0.030946997925639153)","('Supply_Chain_Management', 0.02177036553621292)","(['Human Capital Development', 'Innovation Management'], 0.7991819977760315)","('NON-ESG', 0.030946997925639153)","('NON-ESG', 0.02177036553621292)"
Line 59,"Mercks strategic framework includes our commitment to operate responsibly to enable a safe, sustainable, and healthy future for people and communities.","('Human_Rights_And_Community_Relations', 0.8580251336097717)","('Access_And_Affordability', 0.0410214401781559)","('Employee_Health_And_Safety', 0.016254566609859467)","([], 0.8580251336097717)","('NON-ESG', 0.0410214401781559)","('NON-ESG', 0.016254566609859467)"
Line 60,"Building on our legacy of stewardship, and in line with our ESG materiality assessment, we direct resources to drive progress in the four long-standing ESG focus areas that matter most to our Company and create value for our stakeholders: Access to Health, Employees, Environmental Sustainability, and Ethics & Values.","('Human_Rights_And_Community_Relations', 0.29818078875541687)","('Business_Model_Resilience', 0.2808613181114197)","('Employee_Engagement_Inclusion_And_Diversity', 0.07256898283958435)","('NON-ESG', 0.29818078875541687)","('NON-ESG', 0.2808613181114197)","('NON-ESG', 0.07256898283958435)"
