,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 23,"Technology to Transform: As one of the worlds most in novative software companies with products that touch billions of people, we must take the impact of our technology as seriously as the d evelopment of the technology itself.","('Product_Design_And_Lifecycle_Management', 0.870220959186554)","('Energy_Management', 0.02531779184937477)","('Data_Security', 0.013447853736579418)","([], 0.870220959186554)","('NON-ESG', 0.02531779184937477)","('NON-ESG', 0.013447853736579418)"
Line 24,"As we continue to br ing transformational technologies to market, we are committed to a dvancing the responsible use of technology for the good of so ciety.","('Product_Design_And_Lifecycle_Management', 0.6041142344474792)","('Energy_Management', 0.1999247819185257)","('Data_Security', 0.021744104102253914)","([], 0.6041142344474792)","('NON-ESG', 0.1999247819185257)","('NON-ESG', 0.021744104102253914)"
Line 25,"Our innovations are making a significant impact through a reas such as Content Authenticity, AI Ethics, Privacy & Security and Digital L i teracy.","('Data_Security', 0.9355527758598328)","('Customer_Privacy', 0.008188657462596893)","('Business_Ethics', 0.008021178655326366)","(['Information Security Cybersecurity & System Availability'], 0.9355527758598328)","('NON-ESG', 0.008188657462596893)","('NON-ESG', 0.008021178655326366)"
Line 26,"We a re leading the Content Authent icity Initiative (CAI) with numerous partners in hardware, software, publishing and social m edia, establishing the standard for transparency and attribution ac ross the entire content ecosystem and helping to bring more tr ust to media.","('Business_Ethics', 0.7434116005897522)","('Data_Security', 0.12069719284772873)","('Management_Of_Legal_And_Regulatory_Framework', 0.023246346041560173)","([], 0.7434116005897522)","('NON-ESG', 0.12069719284772873)","('NON-ESG', 0.023246346041560173)"
Line 27,"We believe AI has the power to amplify human in telligence, creativity and ingenuity to create exceptional digital ex periences, and were committed to advancing AI Ethics in a re sponsible and inclusive way.","('Business_Ethics', 0.31003573536872864)","('Business_Model_Resilience', 0.14190708100795746)","('Competitive_Behavior', 0.08528958261013031)","('NON-ESG', 0.31003573536872864)","('NON-ESG', 0.14190708100795746)","('NON-ESG', 0.08528958261013031)"
Line 28,"In 2021, Adobe helped develop BS A's Framework to Build Trust in AI alongside other industry leaders.","('Systemic_Risk_Management', 0.4465641677379608)","('Business_Model_Resilience', 0.13552206754684448)","('Competitive_Behavior', 0.10084296017885208)","('NON-ESG', 0.4465641677379608)","('NON-ESG', 0.13552206754684448)","('NON-ESG', 0.10084296017885208)"
Line 29,Adobes Privacy by Design approach proactively incorporates certified security and privacy controls that meet or exceed regulations into our product development.,"('Data_Security', 0.9184871315956116)","('Customer_Privacy', 0.02367669902741909)","('Business_Ethics', 0.006485682912170887)","(['Information Security Cybersecurity & System Availability'], 0.9184871315956116)","('NON-ESG', 0.02367669902741909)","('NON-ESG', 0.006485682912170887)"
Line 30,"Sus tainability: We are committed to achieving a zero-carbon operational footprint, developing digital products that enable our customers and communities to drive positive environmental impact and working with our peers, partners and employees to foster a culture of sustainability.","('Product_Design_And_Lifecycle_Management', 0.9625946283340454)","('Product_Quality_And_Safety', 0.0055205742828547955)","('Customer_Welfare', 0.0029149020556360483)","([], 0.9625946283340454)","('NON-ESG', 0.0055205742828547955)","('NON-ESG', 0.0029149020556360483)"
Line 31,We have demonstrated leadership in energy efficiency and renewable energy practices through the adoption of leading Science-Based Targets and a 100% renewable energy target by 2035 to add more renewable energy to our grid.,"('Energy_Management', 0.9806151986122131)","('Management_Of_Legal_And_Regulatory_Framework', 0.0024061966687440872)","('Air_Quality', 0.0016716106329113245)","(['Operational Eco-Efficiency'], 0.9806151986122131)","('NON-ESG', 0.0024061966687440872)","('NON-ESG', 0.0016716106329113245)"
Line 32,"More than 80% of our office space around the world is LEED or green building certified, and we look forward to the grand opening of our fully electric office tower at our San Jose headquarters later this year.","('Product_Design_And_Lifecycle_Management', 0.20884042978286743)","('Energy_Management', 0.13723880052566528)","('Business_Model_Resilience', 0.13189847767353058)","('NON-ESG', 0.20884042978286743)","('NON-ESG', 0.13723880052566528)","('NON-ESG', 0.13189847767353058)"
Line 33,"As we look to our 40-year anniversary, I am proud of the continued industry recognition we receive as a great and equitable place to work.","('Employee_Engagement_Inclusion_And_Diversity', 0.32249459624290466)","('Business_Model_Resilience', 0.1993352323770523)","('Director_Removal', 0.09615108370780945)","('NON-ESG', 0.32249459624290466)","('NON-ESG', 0.1993352323770523)","('NON-ESG', 0.09615108370780945)"
Line 34,"We are steadfast in our commitment to our people, our customers and our purpose to harness the best of Adobe toward making a significant, positive impact across the globe for years to come.","('Business_Model_Resilience', 0.47402557730674744)","('Human_Rights_And_Community_Relations', 0.12373596429824829)","('Employee_Engagement_Inclusion_And_Diversity', 0.07063139230012894)","('NON-ESG', 0.47402557730674744)","('NON-ESG', 0.12373596429824829)","('NON-ESG', 0.07063139230012894)"
Line 35,"Sincerely, Shantanu Narayen Chairman & CEO, Adobe Inc. 4 2021 Adobe Corporate Social Responsibility ReportOur values in action: 2021 GOVERNANCE AND FINANCIAL 60 % of Board of Directors composed of wom en and people from underrepresented communities* US$15.79 billion FY21 revenue Year-over-year revenue growth: 23 %Significant FY21 acqui sitions: Frame.io Workf ront *Underrepresented communities as defined in California AB 979.","('Human_Rights_And_Community_Relations', 0.3576967418193817)","('Employee_Engagement_Inclusion_And_Diversity', 0.2299126535654068)","('Business_Ethics', 0.08091029524803162)","('NON-ESG', 0.3576967418193817)","('NON-ESG', 0.2299126535654068)","('NON-ESG', 0.08091029524803162)"
Line 36,"Data as of FYE 21.COMMUNITY US$95.5M invested in communities 67.7 K+ organizations served 69 % employee engagementEMPLOYEES 1:1 global gender pay parity (women/men) and US racial/ethnic pay parity (URM/non-URM)* 33.8 % global representation of women in the workforce 8employee networks including the launch of the Indigenous & First Nations at Adobe network *Underrepresented minorities (URM) are defined as US employees who identify as B lack/African-American, Hispanic/Latinx, Native American , Pacific Islander, and/or two or more races.","('Employee_Engagement_Inclusion_And_Diversity', 0.971467912197113)","('Labor_Practices', 0.0033795922063291073)","('Human_Rights_And_Community_Relations', 0.0027477541007101536)","(['Talent Attraction & Retention'], 0.971467912197113)","('NON-ESG', 0.0033795922063291073)","('NON-ESG', 0.0027477541007101536)"
Line 37,"Data as of FYE 21.COMMUNITY US$95.5M invested in communities 67.7 K+ organizations served 69 % employee engagementEMPLOYEES 1:1 global gender pay parity (women/men) and US racial/ethnic pay parity (URM/non-URM)* 33.8 % global representation of women in the workforce 8employee networks including the launch of the Indigenous & First Nations at Adobe network *Underrepresented minorities (URM) are defined as US employees who identify as B lack/African-American, Hispanic/Latinx, Native American , Pacific Islander, and/or two or more races.","('Competitive_Behavior', 0.2623034715652466)","('Employee_Engagement_Inclusion_And_Diversity', 0.2455281913280487)","('Management_Of_Legal_And_Regulatory_Framework', 0.0555754229426384)","('NON-ESG', 0.2623034715652466)","('NON-ESG', 0.2455281913280487)","('NON-ESG', 0.0555754229426384)"
Line 38,"SUSTAINABILITY 75 % renewable electricity online by end of FY22 #37 on Barrons Most Sustainable Companies list Enhanced our Scien ce-Based Targets to 1.5 C10 proactive climate action policy advocacy stances5 2021 Adobe Corporate Social Responsibility ReportSpotlight: Adobe for All We believe that everyone deserves equal treatment and opportunity, and that when people feel appreciated and included, they can be more creative, innovative and successful.","('Human_Rights_And_Community_Relations', 0.8812675476074219)","('Access_And_Affordability', 0.014712247997522354)","('Management_Of_Legal_And_Regulatory_Framework', 0.011548793874680996)","(['Environmental Policy & Management Systems'], 0.8812675476074219)","('NON-ESG', 0.014712247997522354)","('NON-ESG', 0.011548793874680996)"
Line 39,"We call this vision Adobe For All, and were working to achieve it through a variety of programs and initiatives.","('Human_Rights_And_Community_Relations', 0.47843828797340393)","('Management_Of_Legal_And_Regulatory_Framework', 0.2205481380224228)","('Access_And_Affordability', 0.07043546438217163)","('NON-ESG', 0.47843828797340393)","('NON-ESG', 0.2205481380224228)","('NON-ESG', 0.07043546438217163)"
Line 40,"Inclusive recruitment In 2021, we established partnerships with Historically Black Colleges and Universities (HBCUs) as well as Hispanic-serving Institutions (HSIs) through our Anchor School Program .","('Employee_Engagement_Inclusion_And_Diversity', 0.9624069929122925)","('Business_Model_Resilience', 0.0025402165483683348)","('Customer_Welfare', 0.0024793429765850306)","(['Talent Attraction & Retention'], 0.9624069929122925)","('NON-ESG', 0.0025402165483683348)","('NON-ESG', 0.0024793429765850306)"
Line 41,Each university received a US$1 million donation from Adobe to help prepare students for jobs in the technology and creative industries.,"('Employee_Engagement_Inclusion_And_Diversity', 0.377875953912735)","('Management_Of_Legal_And_Regulatory_Framework', 0.09818928688764572)","('Product_Design_And_Lifecycle_Management', 0.09409985691308975)","('NON-ESG', 0.377875953912735)","('NON-ESG', 0.09818928688764572)","('NON-ESG', 0.09409985691308975)"
Line 42,"We also continued our Hiring at Adobe program to strengthen our hiring processes, and our Diversity Talent Acquisition team stayed focused on recruiting candidates from underrepresented groups.","('Employee_Engagement_Inclusion_And_Diversity', 0.9741000533103943)","('Employee_Health_And_Safety', 0.00225121364928782)","('Business_Model_Resilience', 0.0015515416162088513)","(['Talent Attraction & Retention'], 0.9741000533103943)","('NON-ESG', 0.00225121364928782)","('NON-ESG', 0.0015515416162088513)"
Line 43,"Employee experience In 2021, we continued to support our eight employee networks that build community for employees from underrepresented groups, including the new Indigenous & First Nations at Adobe ERG.","('Human_Rights_And_Community_Relations', 0.4584729075431824)","('Employee_Engagement_Inclusion_And_Diversity', 0.4021887183189392)","('Access_And_Affordability', 0.017510024830698967)","('NON-ESG', 0.4584729075431824)","('NON-ESG', 0.4021887183189392)","('NON-ESG', 0.017510024830698967)"
Line 44,"We launched a global employee allyship program, and we continued to invest in the Taking Action Initiative to accelerate the representation and success of Adobes Black and underrepresented employees.","('Employee_Engagement_Inclusion_And_Diversity', 0.9601253867149353)","('Employee_Health_And_Safety', 0.004961020778864622)","('Labor_Practices', 0.003879967611283064)","(['Talent Attraction & Retention'], 0.9601253867149353)","('NON-ESG', 0.004961020778864622)","('NON-ESG', 0.003879967611283064)"
Line 45,We continued our weeklong global D&I event bringing thousands of employees together to focus on ways to strengthen inclusion and empathy every day.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9670574069023132)","('Human_Rights_And_Community_Relations', 0.003327136393636465)","('Employee_Health_And_Safety', 0.002891307231038809)","(['Talent Attraction & Retention'], 0.9670574069023132)","('NON-ESG', 0.003327136393636465)","('NON-ESG', 0.002891307231038809)"
Line 46,"Pay parity Were committed to fair compensation, and we invest in analysis and transparency to ensure that were on track.","('Business_Ethics', 0.8502076864242554)","('Labor_Practices', 0.06501249223947525)","('Management_Of_Legal_And_Regulatory_Framework', 0.01019344199448824)","([], 0.8502076864242554)","('NON-ESG', 0.06501249223947525)","('NON-ESG', 0.01019344199448824)"
Line 47,We define pay parity as ensuring that employees in the same job and location are paid fairly regardless of their gender or ethnicity.,"('Labor_Practices', 0.9492022395133972)","('Employee_Engagement_Inclusion_And_Diversity', 0.016764802858233452)","('Director_Removal', 0.0027008552569895983)","([], 0.9492022395133972)","('NON-ESG', 0.016764802858233452)","('NON-ESG', 0.0027008552569895983)"
Line 48,"In 2021, we again achieved global gender pay parity and pay parity between URM* and non-URM employees in the US.","('Labor_Practices', 0.9773452281951904)","('Director_Removal', 0.002293797442689538)","('Employee_Engagement_Inclusion_And_Diversity', 0.0016231624176725745)","([], 0.9773452281951904)","('NON-ESG', 0.002293797442689538)","('NON-ESG', 0.0016231624176725745)"
Line 49,"*Underrepresented minorities (URM) are defined as US employees who identify as Black/African- American, Hispanic/Latinx, Native American, Pacific Islander, and/or two or more races.","('Employee_Engagement_Inclusion_And_Diversity', 0.9749270677566528)","('Employee_Health_And_Safety', 0.001854705042205751)","('Customer_Privacy', 0.0015899916179478168)","(['Talent Attraction & Retention'], 0.9749270677566528)","('NON-ESG', 0.001854705042205751)","('NON-ESG', 0.0015899916179478168)"
Line 50,"Looking ahead Weve set goals to increase representation of women in leadership positions to 30% globally by 2025, to double US URM in leadership positions by 2025, and to double Black representation as a percentage of US employees by 2025.","('Employee_Engagement_Inclusion_And_Diversity', 0.9586549997329712)","('Labor_Practices', 0.007649258244782686)","('Director_Removal', 0.002995538292452693)","(['Talent Attraction & Retention'], 0.9586549997329712)","('NON-ESG', 0.007649258244782686)","('NON-ESG', 0.002995538292452693)"
Line 51,"Our diverse representation has been moving in a positive direction year over year, but we still have work to do.","('Employee_Engagement_Inclusion_And_Diversity', 0.968986451625824)","('Business_Model_Resilience', 0.0027748490683734417)","('Human_Rights_And_Community_Relations', 0.002671591704711318)","(['Talent Attraction & Retention'], 0.968986451625824)","('NON-ESG', 0.0027748490683734417)","('NON-ESG', 0.002671591704711318)"
Line 52,"Diversity metrics 33.8 % global representation of women10.9% URM representation in the US 1:1global gender pay parity (women/men) and US racial/ethnic pay parity (URM/non-URM) Additional information and diversit y metrics are available at www.adobe.com/diversity.html See additional details in Adobes FY 2021 D&I Year in Review.6 2021 Adobe Corporate Social Responsibility ReportSpotlight: Equity and Advancement Initiative In the last year, weve focused on protecting and advancing equal access to opportunities for historically marginalized and underrepresented groups.","('Employee_Engagement_Inclusion_And_Diversity', 0.9767573475837708)","('Employee_Health_And_Safety', 0.0019415109418332577)","('Human_Rights_And_Community_Relations', 0.0018450438510626554)","(['Talent Attraction & Retention'], 0.9767573475837708)","('NON-ESG', 0.0019415109418332577)","('NON-ESG', 0.0018450438510626554)"
Line 53,"Diversity metrics 33.8 % global representation of women10.9% URM representation in the US 1:1global gender pay parity (women/men) and US racial/ethnic pay parity (URM/non-URM) Additional information and diversit y metrics are available at www.adobe.com/diversity.html See additional details in Adobes FY 2021 D&I Year in Review.6 2021 Adobe Corporate Social Responsibility ReportSpotlight: Equity and Advancement Initiative In the last year, weve focused on protecting and advancing equal access to opportunities for historically marginalized and underrepresented groups.","('Employee_Engagement_Inclusion_And_Diversity', 0.4674065411090851)","('Human_Rights_And_Community_Relations', 0.18831616640090942)","('Labor_Practices', 0.08135467767715454)","('NON-ESG', 0.4674065411090851)","('NON-ESG', 0.18831616640090942)","('NON-ESG', 0.08135467767715454)"
Line 54,"Weve also begun evolving the way we fund and engage with nonprofit organizations that align with these goals, because were committed to creating a greater impact while supporting the learning and development of both the nonprofits leaders and our own employees.","('Access_And_Affordability', 0.2694481909275055)","('Employee_Engagement_Inclusion_And_Diversity', 0.26209309697151184)","('Human_Rights_And_Community_Relations', 0.1401427686214447)","('NON-ESG', 0.2694481909275055)","('NON-ESG', 0.26209309697151184)","('NON-ESG', 0.1401427686214447)"
Line 55,This is an opportunity to integrate grantmaking with corporate programs and employee involvement for larger impact.,"('Access_And_Affordability', 0.4054594337940216)","('Employee_Engagement_Inclusion_And_Diversity', 0.266742080450058)","('Human_Rights_And_Community_Relations', 0.06136636808514595)","('NON-ESG', 0.4054594337940216)","('NON-ESG', 0.266742080450058)","('NON-ESG', 0.06136636808514595)"
Line 56,"As a first step, with financial support from the Adobe Foundation, we launched a 3-year Equity and Advancement Initiative with 11 leading Non-Governmental Organizations (NGOs).","('Management_Of_Legal_And_Regulatory_Framework', 0.6402942538261414)","('Access_And_Affordability', 0.10966592282056808)","('Human_Rights_And_Community_Relations', 0.06203332170844078)","([], 0.6402942538261414)","('NON-ESG', 0.10966592282056808)","('NON-ESG', 0.06203332170844078)"
Line 57,The initiative seeks to address systemic barriers to opportunity and advance social equity .,"('Systemic_Risk_Management', 0.9535607099533081)","('Supply_Chain_Management', 0.005247490480542183)","('Physical_Impacts_Of_Climate_Change', 0.0042768195271492004)","([], 0.9535607099533081)","('NON-ESG', 0.005247490480542183)","('NON-ESG', 0.0042768195271492004)"
Line 58,"Through this model, the Adobe Foundation and the company are making long-term, strategic commitments and donating a minimum of US$20 million USD over 3 years to provide meaningful partnership opportunities, learning experiences for employees, and new ways of leveraging our unique strengths in support of issues key to Adobe and our communities .","('Human_Rights_And_Community_Relations', 0.6587462425231934)","('Access_And_Affordability', 0.08389193564653397)","('Employee_Engagement_Inclusion_And_Diversity', 0.05758824944496155)","(['Environmental Policy & Management Systems'], 0.6587462425231934)","('NON-ESG', 0.08389193564653397)","('NON-ESG', 0.05758824944496155)"
Line 59,"We're excited by the opportunity to think differently about grantmaking, discover new approaches to partnering, and elevate diverse new voices in the fight for equality.","('Employee_Engagement_Inclusion_And_Diversity', 0.9406684041023254)","('Human_Rights_And_Community_Relations', 0.00993775948882103)","('Competitive_Behavior', 0.004803407937288284)","(['Talent Attraction & Retention'], 0.9406684041023254)","('NON-ESG', 0.00993775948882103)","('NON-ESG', 0.004803407937288284)"
Line 60,"Artwork by Kirsten Ulve 7 2021 Adobe Corporate Social Responsibility ReportSpotlight: Diverse Voices At Adobe, we believe that everyone deserves the opportunity to share their creativity.","('Employee_Engagement_Inclusion_And_Diversity', 0.602823793888092)","('Human_Rights_And_Community_Relations', 0.19816814363002777)","('Access_And_Affordability', 0.03279758244752884)","(['Talent Attraction & Retention'], 0.602823793888092)","('NON-ESG', 0.19816814363002777)","('NON-ESG', 0.03279758244752884)"
Line 61,"We want to break down barriers that stand in the way, especially for emerging and underrepresented creators like Black, Latinx, Asian and Pacific Islander, LGBTQ+, and female-identifying artists and storytellers.","('Employee_Engagement_Inclusion_And_Diversity', 0.9657513499259949)","('Human_Rights_And_Community_Relations', 0.004004245158284903)","('Employee_Health_And_Safety', 0.002742387354373932)","(['Talent Attraction & Retention'], 0.9657513499259949)","('NON-ESG', 0.004004245158284903)","('NON-ESG', 0.002742387354373932)"
