,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 16,The work we do in communities around the world to support peo pl e in difficult times is one of the most tangible ways we have immediate positive impact as a company.,"('Human_Rights_And_Community_Relations', 0.9170235991477966)","('Access_And_Affordability', 0.01826496236026287)","('Employee_Health_And_Safety', 0.006153784226626158)","([], 0.9170235991477966)","('NON-ESG', 0.01826496236026287)","('NON-ESG', 0.006153784226626158)"
Line 17,"By providing clean water and donations of P&G products, time and financial resources to those in need, we help to improve lives.","('Water_And_Wastewater_Management', 0.9597290754318237)","('Energy_Management', 0.004251428879797459)","('Ecological_Impacts', 0.0033933380618691444)","([], 0.9597290754318237)","('NON-ESG', 0.004251428879797459)","('NON-ESG', 0.0033933380618691444)"
Line 18,"These actions, as well the rest of our Citizenship efforts, are also part of what employees are proud of and value in P&G, helping us attract and retain the best talent.","('Employee_Engagement_Inclusion_And_Diversity', 0.9441024661064148)","('Employee_Health_And_Safety', 0.007033197209239006)","('Human_Rights_And_Community_Relations', 0.003907295875251293)","([], 0.9441024661064148)","('NON-ESG', 0.007033197209239006)","('NON-ESG', 0.003907295875251293)"
Line 19,"For 185 years, our foundation has been our Purpose, Values and Principles.","('Human_Rights_And_Community_Relations', 0.42924195528030396)","('Director_Removal', 0.07609136402606964)","('Business_Ethics', 0.059375569224357605)","('NON-ESG', 0.42924195528030396)","('NON-ESG', 0.07609136402606964)","('NON-ESG', 0.059375569224357605)"
Line 20,"They set a high standard for each P&G person and require that we hold ourselves and each other accountable for results and, equally important, for how we achieve those results.","('Business_Ethics', 0.2601701021194458)","('Management_Of_Legal_And_Regulatory_Framework', 0.24418266117572784)","('Competitive_Behavior', 0.24384750425815582)","('NON-ESG', 0.2601701021194458)","('NON-ESG', 0.24418266117572784)","('NON-ESG', 0.24384750425815582)"
Line 21,"Last year, we added an ESG factor to our annual incentive compensation program for our senior executives as a demonstration of our commitment to near-term progress toward our long-term ESG goals.","('Business_Model_Resilience', 0.38041993975639343)","('Systemic_Risk_Management', 0.11923582851886749)","('Director_Removal', 0.11470212787389755)","('NON-ESG', 0.38041993975639343)","('NON-ESG', 0.11923582851886749)","('NON-ESG', 0.11470212787389755)"
Line 22,You can stay updated on our latest ESG data and reports via our portal at pginvestor.com .,"('Customer_Privacy', 0.18620266020298004)","('Business_Model_Resilience', 0.16467927396297455)","('Systemic_Risk_Management', 0.16356022655963898)","('NON-ESG', 0.18620266020298004)","('NON-ESG', 0.16467927396297455)","('NON-ESG', 0.16356022655963898)"
Line 23,"In the ever more complex world we live in, its not just top- and bottom-line that must be balanced.","('Competitive_Behavior', 0.6618505120277405)","('Systemic_Risk_Management', 0.08177656680345535)","('Business_Model_Resilience', 0.05317395552992821)","([], 0.6618505120277405)","('NON-ESG', 0.08177656680345535)","('NON-ESG', 0.05317395552992821)"
Line 24,"We must endeavor to balance the needs of consumers, customers, employees, society and shareowners.","('Competitive_Behavior', 0.2931230962276459)","('Product_Design_And_Lifecycle_Management', 0.1446765810251236)","('Customer_Welfare', 0.1030631959438324)","('NON-ESG', 0.2931230962276459)","('NON-ESG', 0.1446765810251236)","('NON-ESG', 0.1030631959438324)"
Line 25,"Serving and balancing these needs will not be easy, but it is necessaryand those that do it best, as I expect we will, should thrive.","('Business_Model_Resilience', 0.21969763934612274)","('Systemic_Risk_Management', 0.09566067159175873)","('Customer_Welfare', 0.08261879533529282)","('NON-ESG', 0.21969763934612274)","('NON-ESG', 0.09566067159175873)","('NON-ESG', 0.08261879533529282)"
Line 26,Jon R.,"('Management_Of_Legal_And_Regulatory_Framework', 0.2009112536907196)","('Director_Removal', 0.08950560539960861)","('Employee_Engagement_Inclusion_And_Diversity', 0.08004165440797806)","('NON-ESG', 0.2009112536907196)","('NON-ESG', 0.08950560539960861)","('NON-ESG', 0.08004165440797806)"
Line 27,"Moeller Chairman of the Board, President and Chief Executive Officer 3INTRODUCTIONINTRODUCTION COMMUNITY IMPACT EQUALITY & INCLUSION ENVIRONMENTAL SUSTAINABILITY ETHICS & CORPORATE RESPONSIBILITY RECOGNITIONS & AWARDS INSPIRED, VALUED AND GROWING Our citizenship efforts reflect the contributions of employees across the Company.","('Human_Rights_And_Community_Relations', 0.41106948256492615)","('Employee_Engagement_Inclusion_And_Diversity', 0.3473370671272278)","('Business_Model_Resilience', 0.026526235044002533)","('NON-ESG', 0.41106948256492615)","('NON-ESG', 0.3473370671272278)","('NON-ESG', 0.026526235044002533)"
Line 28,"Our programs help ensure P&G people are inspired, feel valued and rewarded, and continue to grow while they build the business and help improve lives in the communities where we live and work.","('Human_Rights_And_Community_Relations', 0.9321168661117554)","('Access_And_Affordability', 0.013351880945265293)","('Employee_Engagement_Inclusion_And_Diversity', 0.008137676864862442)","([], 0.9321168661117554)","('NON-ESG', 0.013351880945265293)","('NON-ESG', 0.008137676864862442)"
Line 29,Learn more.,"('Employee_Engagement_Inclusion_And_Diversity', 0.16738976538181305)","('Access_And_Affordability', 0.09505748748779297)","('Supply_Chain_Management', 0.0712040588259697)","('NON-ESG', 0.16738976538181305)","('NON-ESG', 0.09505748748779297)","('NON-ESG', 0.0712040588259697)"
Line 30,"At P&G, I have enjoyed tremendous opportunity to leverage my expertise and passion to impact innovation strategies and our journey toward achieving our Ambition 2030 Environmental and Net Zero by 2040 goals.","('Business_Model_Resilience', 0.7190127372741699)","('Product_Design_And_Lifecycle_Management', 0.053288526833057404)","('Supply_Chain_Management', 0.026547126471996307)","(['Human Capital Development', 'Innovation Management'], 0.7190127372741699)","('NON-ESG', 0.053288526833057404)","('NON-ESG', 0.026547126471996307)"
Line 31,Jay Environmental Stewardship Olays easy open lid made a meaningful difference to consumers who sometimes arent being served.,"('Customer_Welfare', 0.31225958466529846)","('Product_Design_And_Lifecycle_Management', 0.13822564482688904)","('Management_Of_Legal_And_Regulatory_Framework', 0.07755113393068314)","('NON-ESG', 0.31225958466529846)","('NON-ESG', 0.13822564482688904)","('NON-ESG', 0.07755113393068314)"
Line 32,It was so humbling to see peoples excitement and why I love my job.,"('Employee_Health_And_Safety', 0.14317896962165833)","('Employee_Engagement_Inclusion_And_Diversity', 0.11200977116823196)","('Business_Model_Resilience', 0.10621777176856995)","('NON-ESG', 0.14317896962165833)","('NON-ESG', 0.11200977116823196)","('NON-ESG', 0.10621777176856995)"
Line 33,Hannah Analytics & Insights Im proud to work in a collaborative company with experts in various disciplines of science and technology!,"('Data_Security', 0.13565777242183685)","('Business_Model_Resilience', 0.09530279785394669)","('Employee_Engagement_Inclusion_And_Diversity', 0.09199533611536026)","('NON-ESG', 0.13565777242183685)","('NON-ESG', 0.09530279785394669)","('NON-ESG', 0.09199533611536026)"
Line 34,"Together, with our trusted brands we bring groundbreaking innovations to benefit consumers around the world and grow our business.","('Product_Design_And_Lifecycle_Management', 0.8881332874298096)","('Customer_Welfare', 0.02568824216723442)","('Business_Model_Resilience', 0.010502083227038383)","(['Product Stewardship'], 0.8881332874298096)","('NON-ESG', 0.02568824216723442)","('NON-ESG', 0.010502083227038383)"
Line 35,Judson Initiative Leadership Contributing to P&Gs equality and inclusion efforts and working with committed colleagues and leaders to create a more equal company and world makes me feel inspired and motivates me to do moreevery day!,"('Employee_Engagement_Inclusion_And_Diversity', 0.9220445156097412)","('Human_Rights_And_Community_Relations', 0.019236791878938675)","('Employee_Health_And_Safety', 0.006384665612131357)","([], 0.9220445156097412)","('NON-ESG', 0.019236791878938675)","('NON-ESG', 0.006384665612131357)"
Line 36,Ezgi Company Communications I enjoy collaborating with impassioned individuals to create sustainable innovation that drives growth and will influence the entire CPG industry.,"('Product_Design_And_Lifecycle_Management', 0.6821409463882446)","('Business_Model_Resilience', 0.1161566823720932)","('Supply_Chain_Management', 0.03223409503698349)","(['Product Stewardship'], 0.6821409463882446)","('NON-ESG', 0.1161566823720932)","('NON-ESG', 0.03223409503698349)"
Line 37,Ali Research & Development I believe that business decisions are inherently environmental decisions.,"('Business_Model_Resilience', 0.2364492118358612)","('Competitive_Behavior', 0.1398773342370987)","('Management_Of_Legal_And_Regulatory_Framework', 0.10437614470720291)","('NON-ESG', 0.2364492118358612)","('NON-ESG', 0.1398773342370987)","('NON-ESG', 0.10437614470720291)"
Line 38,"In business, we can help change the world just by being thoughtful about the innovations we prioritize, the materials we use, and the partners we work with every day.","('Product_Design_And_Lifecycle_Management', 0.9142090678215027)","('Supply_Chain_Management', 0.018829066306352615)","('Energy_Management', 0.005873061250895262)","(['Product Stewardship'], 0.9142090678215027)","('NON-ESG', 0.018829066306352615)","('NON-ESG', 0.005873061250895262)"
Line 39,"Coral Brand Management Im motivated to work for P&G because of the strong ethical standards, values and principles expected from both the leadership and m y col leagues.","('Business_Ethics', 0.9390336275100708)","('Product_Quality_And_Safety', 0.005806974601000547)","('Human_Rights_And_Community_Relations', 0.005516404286026955)","([], 0.9390336275100708)","('NON-ESG', 0.005806974601000547)","('NON-ESG', 0.005516404286026955)"
Line 40,Seon-Ho Finance & Accounting 4INTRODUCTION COMMUNITY IMPACT EQUALITY & INCLUSION ENVIRONMENTAL SUSTAINABILITY ETHICS & CORPORATE RESPONSIBILITY RECOGNITIONS & AWARDS COMMUNITY IMPACT Were all about doing the right thing and are committed to being A Force for Growth and A Force for Good.,"('Human_Rights_And_Community_Relations', 0.4456389248371124)","('Business_Model_Resilience', 0.11777959764003754)","('Employee_Engagement_Inclusion_And_Diversity', 0.05981545150279999)","('NON-ESG', 0.4456389248371124)","('NON-ESG', 0.11777959764003754)","('NON-ESG', 0.05981545150279999)"
Line 41,Thats why our people and our brands do acts of good every day to help communities grow.,"('Human_Rights_And_Community_Relations', 0.8244485855102539)","('Employee_Engagement_Inclusion_And_Diversity', 0.027775634080171585)","('Business_Model_Resilience', 0.02555818296968937)","([], 0.8244485855102539)","('NON-ESG', 0.027775634080171585)","('NON-ESG', 0.02555818296968937)"
Line 42,"5COMMUNITY IMPACT INTRODUCTION COMMUNITY IMPACT EQUALITY & INCLUSION ENVIRONMENTAL SUSTAINABILITY ETHICS & CORPORATE RESPONSIBILITY RECOGNITIONS & AWARDS Marc Pritchard Chief Brand OfficerCOMMUNITY IMPACT For generations, weve stepped up to ensure we are serving consumers, supporting employees and helping the communities in which we live and work through unexpected challenges by providing the brands people count on to take care of their daily cleaning, health and hygiene needs.","('Human_Rights_And_Community_Relations', 0.7189573645591736)","('Access_And_Affordability', 0.09905380755662918)","('Employee_Health_And_Safety', 0.04496151581406593)","([], 0.7189573645591736)","('NON-ESG', 0.09905380755662918)","('NON-ESG', 0.04496151581406593)"
Line 43,"Our brands help bring a sense of normalcy in uncertain times and are uniquely positioned to help people, especially those in underserved communities who are disproportionately impacted in times of crisis.","('Access_And_Affordability', 0.9458600878715515)","('Human_Rights_And_Community_Relations', 0.0053844391368329525)","('Critical_Incident_Risk_Management', 0.004879919812083244)","([], 0.9458600878715515)","('NON-ESG', 0.0053844391368329525)","('NON-ESG', 0.004879919812083244)"
Line 44,Being a good corporate citizen is core to who we are as a Company.,"('Business_Model_Resilience', 0.1821776032447815)","('Human_Rights_And_Community_Relations', 0.16196541488170624)","('Customer_Privacy', 0.11008933186531067)","('NON-ESG', 0.1821776032447815)","('NON-ESG', 0.16196541488170624)","('NON-ESG', 0.11008933186531067)"
Line 45,"It remains a priority now and in the future, as we are committed to improve the lives of people around the world, each and every day.","('Human_Rights_And_Community_Relations', 0.733233630657196)","('Access_And_Affordability', 0.08762042969465256)","('Employee_Health_And_Safety', 0.029858866706490517)","([], 0.733233630657196)","('NON-ESG', 0.08762042969465256)","('NON-ESG', 0.029858866706490517)"
Line 46,"6COMMUNITY IMPACT INTRODUCTION COMMUNITY IMPACT EQUALITY & INCLUSION ENVIRONMENTAL SUSTAINABILITY ETHICS & CORPORATE RESPONSIBILITY RECOGNITIONS & AWARDS Since 2004, weve provided 20 BILLION LITERS of clean drinking water Access to Clean Drinking Water Around the world, nearly a billion people struggle each day to have clean drinking water, often as a result of natural disasters.","('Water_And_Wastewater_Management', 0.9740657806396484)","('Energy_Management', 0.0026865529362112284)","('Ecological_Impacts', 0.002341416897252202)","([], 0.9740657806396484)","('NON-ESG', 0.0026865529362112284)","('NON-ESG', 0.002341416897252202)"
Line 47,"Through our Childrens Safe Drinking Water (CSDW) Program , we have been providing clean drinking water to communities with P&Gs innovative Purifier of Water packets.","('Water_And_Wastewater_Management', 0.9757164716720581)","('Energy_Management', 0.0028179918881505728)","('GHG_Emissions', 0.002425061073154211)","([], 0.9757164716720581)","('NON-ESG', 0.0028179918881505728)","('NON-ESG', 0.002425061073154211)"
Line 48,"Working in collaboration with more than 150 global advocacy and implementing partners, we have reached our latest milestonedelivering 20 billion liters of clean drinking water to children and families without safe drinking water in over 90 countries.","('Water_And_Wastewater_Management', 0.9693720936775208)","('Energy_Management', 0.004970836918801069)","('GHG_Emissions', 0.0022731146309524775)","([], 0.9693720936775208)","('NON-ESG', 0.004970836918801069)","('NON-ESG', 0.0022731146309524775)"
Line 49,Learn more.,"('Employee_Engagement_Inclusion_And_Diversity', 0.16738976538181305)","('Access_And_Affordability', 0.09505748748779297)","('Supply_Chain_Management', 0.0712040588259697)","('NON-ESG', 0.16738976538181305)","('NON-ESG', 0.09505748748779297)","('NON-ESG', 0.0712040588259697)"
Line 50,"7COMMUNITY IMPACT INTRODUCTION COMMUNITY IMPACT EQUALITY & INCLUSION ENVIRONMENTAL SUSTAINABILITY ETHICS & CORPORATE RESPONSIBILITY RECOGNITIONS & AWARDS United is the Way William Cooper Procter, grandson of P&Gs founder, is often credited with being the original driving force behind P&Gs long-standing support of the United Way .","('Human_Rights_And_Community_Relations', 0.6635214686393738)","('Employee_Engagement_Inclusion_And_Diversity', 0.04794111102819443)","('Business_Model_Resilience', 0.047662585973739624)","([], 0.6635214686393738)","('NON-ESG', 0.04794111102819443)","('NON-ESG', 0.047662585973739624)"
Line 51,The United Way has been part of our corporate culture for over 80 years.,"('Business_Model_Resilience', 0.2570721209049225)","('Director_Removal', 0.11173585802316666)","('Product_Design_And_Lifecycle_Management', 0.09177500009536743)","('NON-ESG', 0.2570721209049225)","('NON-ESG', 0.11173585802316666)","('NON-ESG', 0.09177500009536743)"
Line 52,"Today, P&G is consistently one of the largest contributors to the non-profits annual fundraising campaign in Greater Cincinnati and many more communities where P&G people live and work across the Americas.","('Human_Rights_And_Community_Relations', 0.3481104373931885)","('Employee_Engagement_Inclusion_And_Diversity', 0.2140890210866928)","('Access_And_Affordability', 0.1267719268798828)","('NON-ESG', 0.3481104373931885)","('NON-ESG', 0.2140890210866928)","('NON-ESG', 0.1267719268798828)"
Line 53,Weve stepped up to help our hometown community by donating more than $10 million to the United Way of Greater Cincinnati campaign.,"('Access_And_Affordability', 0.3349643647670746)","('Human_Rights_And_Community_Relations', 0.24441829323768616)","('Employee_Engagement_Inclusion_And_Diversity', 0.05402939394116402)","('NON-ESG', 0.3349643647670746)","('NON-ESG', 0.24441829323768616)","('NON-ESG', 0.05402939394116402)"
Line 54,"P&G, its employees, and retirees donated more than $10,000,000 to the United Way of Greater Cincinnati P&G has a long history of supporting Habitat for Humanity with resources and employee volunteers.","('Employee_Engagement_Inclusion_And_Diversity', 0.5948352217674255)","('Employee_Health_And_Safety', 0.13426664471626282)","('Labor_Practices', 0.0580909326672554)","([], 0.5948352217674255)","('NON-ESG', 0.13426664471626282)","('NON-ESG', 0.0580909326672554)"
Line 55,"Building Home and Hope Habitat for Humanity brings people together to build homes, communities and hope.","('Human_Rights_And_Community_Relations', 0.7838073968887329)","('Access_And_Affordability', 0.0608268603682518)","('Employee_Engagement_Inclusion_And_Diversity', 0.02489456906914711)","([], 0.7838073968887329)","('NON-ESG', 0.0608268603682518)","('NON-ESG', 0.02489456906914711)"
Line 56,"This year, P&G proudly partnered on programs to advance health and hygiene and gender equality, including: Improving water and sanitation conditions for families in Argentina Supporting older women and victims of domestic abuse by refurbishing a womens refuge in the United Kingdom Providing access to hygiene and sanitation facilities for school children to reduce absenteeism in Kenya 8COMMUNITY IMPACT INTRODUCTION COMMUNITY IMPACT EQUALITY & INCLUSION ENVIRONMENTAL SUSTAINABILITY ETHICS & CORPORATE RESPONSIBILITY RECOGNITIONS & AWARDS DISASTER RELIEF For generations, P&G and our brands have united to support consumers and communities through unexpected challenges, emergencies and in times of need.","('Employee_Health_And_Safety', 0.4620601534843445)","('Access_And_Affordability', 0.12585917115211487)","('Human_Rights_And_Community_Relations', 0.11171958595514297)","('NON-ESG', 0.4620601534843445)","('NON-ESG', 0.12585917115211487)","('NON-ESG', 0.11171958595514297)"
Line 57,"This year, P&G proudly partnered on programs to advance health and hygiene and gender equality, including: Improving water and sanitation conditions for families in Argentina Supporting older women and victims of domestic abuse by refurbishing a womens refuge in the United Kingdom Providing access to hygiene and sanitation facilities for school children to reduce absenteeism in Kenya 8COMMUNITY IMPACT INTRODUCTION COMMUNITY IMPACT EQUALITY & INCLUSION ENVIRONMENTAL SUSTAINABILITY ETHICS & CORPORATE RESPONSIBILITY RECOGNITIONS & AWARDS DISASTER RELIEF For generations, P&G and our brands have united to support consumers and communities through unexpected challenges, emergencies and in times of need.","('Critical_Incident_Risk_Management', 0.9746895432472229)","('Employee_Health_And_Safety', 0.0036415858194231987)","('Air_Quality', 0.0023171547800302505)","([], 0.9746895432472229)","('NON-ESG', 0.0036415858194231987)","('NON-ESG', 0.0023171547800302505)"
Line 58,"In the past year, P&G has responded to more than 30 disasters across the globe with financial support, products and services to meet these unexpected needs.","('Product_Design_And_Lifecycle_Management', 0.9300985336303711)","('Product_Quality_And_Safety', 0.008226263336837292)","('Customer_Welfare', 0.006336982361972332)","(['Product Stewardship'], 0.9300985336303711)","('NON-ESG', 0.008226263336837292)","('NON-ESG', 0.006336982361972332)"
Line 59,Learn more.,"('Employee_Engagement_Inclusion_And_Diversity', 0.16738976538181305)","('Access_And_Affordability', 0.09505748748779297)","('Supply_Chain_Management', 0.0712040588259697)","('NON-ESG', 0.16738976538181305)","('NON-ESG', 0.09505748748779297)","('NON-ESG', 0.0712040588259697)"
Line 60,"I was inspired by the acts of good when Germany was hit by catastrophic rainfall in Euskirchen, where the P&G Pampers plant and Distribution Center is located.","('Physical_Impacts_Of_Climate_Change', 0.4759500324726105)","('Critical_Incident_Risk_Management', 0.1906689554452896)","('Systemic_Risk_Management', 0.1027926579117775)","('NON-ESG', 0.4759500324726105)","('NON-ESG', 0.1906689554452896)","('NON-ESG', 0.1027926579117775)"
Line 61,"In addition to donating products, the Pampers plant remained operational and made space to accommodate rescue workers, fire brigade and Red Cross volunteers.","('Employee_Health_And_Safety', 0.7426958680152893)","('Critical_Incident_Risk_Management', 0.18718452751636505)","('Labor_Practices', 0.006706694141030312)","(['Occupational Health & Safety'], 0.7426958680152893)","('NON-ESG', 0.18718452751636505)","('NON-ESG', 0.006706694141030312)"
Line 62,"The plant gave access to shelter, bathrooms, electricity and internet to the public, and employees worked together to provide support.","('Access_And_Affordability', 0.5651167035102844)","('Employee_Health_And_Safety', 0.07932054251432419)","('Critical_Incident_Risk_Management', 0.05861026793718338)","([], 0.5651167035102844)","('NON-ESG', 0.07932054251432419)","('NON-ESG', 0.05861026793718338)"
Line 63,"Madhav P&G Germany When we got a once-in-a-century storm in British Columbia, Canada, it devastated access to basic resources like electricity and clean water.","('Water_And_Wastewater_Management', 0.93560791015625)","('Energy_Management', 0.007564595900475979)","('Critical_Incident_Risk_Management', 0.0075308517552912235)","([], 0.93560791015625)","('NON-ESG', 0.007564595900475979)","('NON-ESG', 0.0075308517552912235)"
Line 64,"P&G partnered with GlobalMedic , a local disaster relief organization, to provide free laundry services through the Tide Loads of Hope program.","('Critical_Incident_Risk_Management', 0.9699806571006775)","('Employee_Health_And_Safety', 0.0035807352978736162)","('Physical_Impacts_Of_Climate_Change', 0.0031474356073886156)","([], 0.9699806571006775)","('NON-ESG', 0.0035807352978736162)","('NON-ESG', 0.0031474356073886156)"
Line 65,I am proud that our Company and employees are always willing to step up and support communities in need.,"('Human_Rights_And_Community_Relations', 0.8580806255340576)","('Access_And_Affordability', 0.051374662667512894)","('Critical_Incident_Risk_Management', 0.013471278361976147)","([], 0.8580806255340576)","('NON-ESG', 0.051374662667512894)","('NON-ESG', 0.013471278361976147)"
Line 66,"Joyce P&G Canada During times of disasters, were continuing to provide ongoing support across the globe, guided by three core principles: Protecting the health and well-being of P&G people Serving consumers around the world who count on our brands and the benefits they provide Supporting communities in need through our longstanding partnerships with local and global relief agencies 9COMMUNITY IMPACT INTRODUCTION COMMUNITY IMPACT EQUALITY & INCLUSION ENVIRONMENTAL SUSTAINABILITY ETHICS & CORPORATE RESPONSIBILITY RECOGNITIONS & AWARDS Supporting Ukrainian Families Millions of people have been affected by the war in Ukraine, a majority of them women and children.","('Human_Rights_And_Community_Relations', 0.7282136678695679)","('Access_And_Affordability', 0.10599088668823242)","('Employee_Health_And_Safety', 0.045161694288253784)","([], 0.7282136678695679)","('NON-ESG', 0.10599088668823242)","('NON-ESG', 0.045161694288253784)"
