,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,At the heart of our efforts is a steadfast commitment to serving the communities we are a part of.,"('Human_Rights_And_Community_Relations', 0.900779664516449)","('Access_And_Affordability', 0.017921822145581245)","('Employee_Engagement_Inclusion_And_Diversity', 0.010182048194110394)","(['Human Rights'], 0.900779664516449)","('NON-ESG', 0.017921822145581245)","('NON-ESG', 0.010182048194110394)"
Line 12,"We work with teachers, advocates, and entrepreneurs from diverse backgrounds as part of our Racial Equity and Justice Initiative.","('Employee_Engagement_Inclusion_And_Diversity', 0.9713671207427979)","('Human_Rights_And_Community_Relations', 0.0031846798956394196)","('Access_And_Affordability', 0.0023160711862146854)","([], 0.9713671207427979)","('NON-ESG', 0.0031846798956394196)","('NON-ESG', 0.0023160711862146854)"
Line 13,"We help create opportunity in communities on the frontlines of climate change through the Restore Fund, which supports carbon removal and sustainable forestry.","('Physical_Impacts_Of_Climate_Change', 0.9327534437179565)","('GHG_Emissions', 0.013495147228240967)","('Business_Model_Resilience', 0.009769286029040813)","(['Climate Strategy'], 0.9327534437179565)","('NON-ESG', 0.013495147228240967)","('NON-ESG', 0.009769286029040813)"
Line 14,And we provide resources and training to the next generation of innovators through the Apple Developer Academy and educational initiatives across the globe.,"('Business_Model_Resilience', 0.21394746005535126)","('Employee_Engagement_Inclusion_And_Diversity', 0.201373890042305)","('Access_And_Affordability', 0.13254733383655548)","('NON-ESG', 0.21394746005535126)","('NON-ESG', 0.201373890042305)","('NON-ESG', 0.13254733383655548)"
Line 15,"In this report, we are pleased to share our progress, which is a product of collaboration with committed partners worldwide.","('Human_Rights_And_Community_Relations', 0.25482890009880066)","('Management_Of_Legal_And_Regulatory_Framework', 0.2009955793619156)","('Business_Model_Resilience', 0.11437186598777771)","('NON-ESG', 0.25482890009880066)","('NON-ESG', 0.2009955793619156)","('NON-ESG', 0.11437186598777771)"
Line 16,"At Apple, we believe that the only way to effectively tackle global challenges is by working together, and we are grateful to share this road with so many passionate leaders.","('Physical_Impacts_Of_Climate_Change', 0.27979767322540283)","('Business_Model_Resilience', 0.1945488303899765)","('Human_Rights_And_Community_Relations', 0.1777215301990509)","('NON-ESG', 0.27979767322540283)","('NON-ESG', 0.1945488303899765)","('NON-ESG', 0.1777215301990509)"
Line 17,Were engaged in this work because its right and because we want to leave the world better than we found it in everything we do.,"('Human_Rights_And_Community_Relations', 0.21430501341819763)","('Director_Removal', 0.11372499912977219)","('Business_Ethics', 0.11086941510438919)","('NON-ESG', 0.21430501341819763)","('NON-ESG', 0.11372499912977219)","('NON-ESG', 0.11086941510438919)"
Line 18,"By leading with our values, we hope to be a ripple in the pond that inspires a far greater change.","('Human_Rights_And_Community_Relations', 0.49020910263061523)","('Business_Model_Resilience', 0.09576919674873352)","('Employee_Engagement_Inclusion_And_Diversity', 0.07961511611938477)","('NON-ESG', 0.49020910263061523)","('NON-ESG', 0.09576919674873352)","('NON-ESG', 0.07961511611938477)"
Line 19,"Tim Cook CEO Tim Cook CEOAt Apple, we believe the measure of any great innovation is the positive impact it has on peoples lives.","('Business_Model_Resilience', 0.2905154824256897)","('Product_Design_And_Lifecycle_Management', 0.2844603359699249)","('Systemic_Risk_Management', 0.04904161021113396)","('NON-ESG', 0.2905154824256897)","('NON-ESG', 0.2844603359699249)","('NON-ESG', 0.04904161021113396)"
Line 20,Its why we work every day to make our technology an even greater force for good.,"('Product_Design_And_Lifecycle_Management', 0.3819076418876648)","('Competitive_Behavior', 0.08206328004598618)","('Business_Model_Resilience', 0.07189320772886276)","('NON-ESG', 0.3819076418876648)","('NON-ESG', 0.08206328004598618)","('NON-ESG', 0.07189320772886276)"
Line 21,Apples 2022 ESG Report 3 Appendix Governance Communities Suppliers Customers Our People Environment Introduction Report highlights * Pay equity at the intersections of race and ethnicity with gender was achieved in 2022.,"('Employee_Engagement_Inclusion_And_Diversity', 0.964783787727356)","('Human_Rights_And_Community_Relations', 0.006638960912823677)","('Employee_Health_And_Safety', 0.0023483806289732456)","([], 0.964783787727356)","('NON-ESG', 0.006638960912823677)","('NON-ESG', 0.0023483806289732456)"
Line 22,** Leadership roles include managers at all levels of our company.,"('Employee_Engagement_Inclusion_And_Diversity', 0.505398690700531)","('Director_Removal', 0.1649370640516281)","('Business_Model_Resilience', 0.037770260125398636)","([], 0.505398690700531)","('NON-ESG', 0.1649370640516281)","('NON-ESG', 0.037770260125398636)"
Line 23,"Increased representation in leadership In calendar year 2021, 47% of open leadership** roles were filled by women globally, an increase of 10 percentage points since 2020, and weve had an 87% increase in women in leadership since 2014.","('Employee_Engagement_Inclusion_And_Diversity', 0.9185695648193359)","('Director_Removal', 0.011096671223640442)","('Business_Model_Resilience', 0.008544422686100006)","([], 0.9185695648193359)","('NON-ESG', 0.011096671223640442)","('NON-ESG', 0.008544422686100006)"
Line 24,"And in 2021, we hired more Black and Hispanic/Latinx team members in the U.","('Employee_Engagement_Inclusion_And_Diversity', 0.9703105092048645)","('Customer_Privacy', 0.002199077745899558)","('Human_Rights_And_Community_Relations', 0.002077072858810425)","([], 0.9703105092048645)","('NON-ESG', 0.002199077745899558)","('NON-ESG', 0.002077072858810425)"
Line 25,"S. than ever before, with 13% open leadership roles filled by Black candidates and 12% filled by Hispanic/Latinx candidates.","('Employee_Engagement_Inclusion_And_Diversity', 0.9668219089508057)","('Human_Rights_And_Community_Relations', 0.0023747957311570644)","('Labor_Practices', 0.002055087126791477)","([], 0.9668219089508057)","('NON-ESG', 0.0023747957311570644)","('NON-ESG', 0.002055087126791477)"
Line 26,"Since 2014, weve had an 84% increase in the number of Black employees and a 90% increase in the number of Hispanic/Latinx employees in leadership in the U.","('Employee_Engagement_Inclusion_And_Diversity', 0.974019467830658)","('Employee_Health_And_Safety', 0.0019175090128555894)","('Labor_Practices', 0.0018532744143158197)","([], 0.974019467830658)","('NON-ESG', 0.0019175090128555894)","('NON-ESG', 0.0018532744143158197)"
Line 27,"S. - > Continue reading on page 24More than doubled renewable energy in oursupply chain As of March 2022, 213 suppliers have committed to renewable electricity for Apple production, representing the majority of Apples direct supplier spend.","('Energy_Management', 0.8962419033050537)","('Supply_Chain_Management', 0.033004358410835266)","('Management_Of_Legal_And_Regulatory_Framework', 0.01078236848115921)","(['Operational Eco-Efficiency'], 0.8962419033050537)","('NON-ESG', 0.033004358410835266)","('NON-ESG', 0.01078236848115921)"
Line 28,"In fiscal year 2021, Apple and its suppliers brought online over 10 megawatts of renewable energy in our supply chain, doubling the amount from the prior year.","('Energy_Management', 0.5619124174118042)","('Supply_Chain_Management', 0.29729217290878296)","('Product_Design_And_Lifecycle_Management', 0.014961929060518742)","(['Operational Eco-Efficiency'], 0.5619124174118042)","('NON-ESG', 0.29729217290878296)","('NON-ESG', 0.014961929060518742)"
Line 29,"- > Continue reading on page 16 Continued to maintain pay equity Since 2017, Apple has achieved and maintained gender pay equity for our employees worldwide.","('Labor_Practices', 0.9748400449752808)","('Employee_Engagement_Inclusion_And_Diversity', 0.002769138664007187)","('Director_Removal', 0.0021985217463225126)","([], 0.9748400449752808)","('NON-ESG', 0.002769138664007187)","('NON-ESG', 0.0021985217463225126)"
Line 30,In the U.,"('Management_Of_Legal_And_Regulatory_Framework', 0.3326531648635864)","('Product_Design_And_Lifecycle_Management', 0.08272774517536163)","('Competitive_Behavior', 0.05485570803284645)","('NON-ESG', 0.3326531648635864)","('NON-ESG', 0.08272774517536163)","('NON-ESG', 0.05485570803284645)"
Line 31,"S., weve also achieved pay equity with respect to race and ethnicity as well as pay equity at the intersections of race and ethnicity with gender.","('Employee_Engagement_Inclusion_And_Diversity', 0.9673292636871338)","('Labor_Practices', 0.0038025740068405867)","('Employee_Health_And_Safety', 0.0025852443650364876)","([], 0.9673292636871338)","('NON-ESG', 0.0038025740068405867)","('NON-ESG', 0.0025852443650364876)"
Line 32,"* - > Continue reading on page 28 Carbon neutral for corporate emissions Since April 2020, weve achieved carbon neutrality for our corporate emissions by sourcing 100 percent renewable electricity for Apple facilities, implementing energy efficiency initiatives, and securing carbon offsets for remaining emissions.","('GHG_Emissions', 0.5672963857650757)","('Air_Quality', 0.12198619544506073)","('Energy_Management', 0.12138301879167557)","(['Operational Eco-Efficiency'], 0.5672963857650757)","('NON-ESG', 0.12198619544506073)","('NON-ESG', 0.12138301879167557)"
Line 33,"- > Continue reading on page 13 Protected privacy with App Tracking Transparency With iOS 14.5 in April 2021, we released App Tracking Transparency for iPad and iPhone, requiring developers to obtain a users permission to track them across apps or websites owned by other companies for advertising purposes.","('Data_Security', 0.6276875734329224)","('Customer_Privacy', 0.1489286720752716)","('Business_Ethics', 0.07288818806409836)","(['Information Security Cybersecurity & System Availability'], 0.6276875734329224)","('NON-ESG', 0.1489286720752716)","('NON-ESG', 0.07288818806409836)"
Line 34,"- > Continue reading on page 49Reduced overall emissions by 40% In fiscal year 2021, our environmental initiatives avoided over 23 million metric tons of emissions across all scopes, and we reduced our carbon footprint by 40 percent compared with fiscal year 2015.","('GHG_Emissions', 0.7584459185600281)","('Air_Quality', 0.08935920149087906)","('Energy_Management', 0.03832133114337921)","(['Operational Eco-Efficiency'], 0.7584459185600281)","('NON-ESG', 0.08935920149087906)","('NON-ESG', 0.03832133114337921)"
Line 35,"Efforts and initiatives that weve been growing for years made this possible like sourcing 100 percent renewable electricity for our facilities, transitioning suppliers to clean energy, and using low-carbon materials in products.","('Product_Design_And_Lifecycle_Management', 0.6590145826339722)","('Energy_Management', 0.21784517168998718)","('Supply_Chain_Management', 0.025136100128293037)","(['Product Stewardship'], 0.6590145826339722)","('NON-ESG', 0.21784517168998718)","('NON-ESG', 0.025136100128293037)"
Line 36,"- > Continue reading on page 13At Apple, were demonstrating every day that business can and should be a force for good.","('Business_Ethics', 0.18763703107833862)","('Competitive_Behavior', 0.18443851172924042)","('Systemic_Risk_Management', 0.12466558068990707)","('NON-ESG', 0.18763703107833862)","('NON-ESG', 0.18443851172924042)","('NON-ESG', 0.12466558068990707)"
Line 37,"And weve made important progress over the last year through our Environmental, Social, and Governance (ESG) initiatives.","('Human_Rights_And_Community_Relations', 0.6762465238571167)","('Business_Model_Resilience', 0.05377402529120445)","('Management_Of_Legal_And_Regulatory_Framework', 0.04922940209507942)","(['Human Rights'], 0.6762465238571167)","('NON-ESG', 0.05377402529120445)","('NON-ESG', 0.04922940209507942)"
Line 38,"That would not be possible without the innovation and collaboration of teams across Apple, and the people and organizations we partner with.","('Employee_Engagement_Inclusion_And_Diversity', 0.23034627735614777)","('Business_Model_Resilience', 0.1421010047197342)","('Competitive_Behavior', 0.102381132543087)","('NON-ESG', 0.23034627735614777)","('NON-ESG', 0.1421010047197342)","('NON-ESG', 0.102381132543087)"
Line 39,"As we look ahead, we know there is more to be done.","('Business_Model_Resilience', 0.1630178987979889)","('Management_Of_Legal_And_Regulatory_Framework', 0.11068100482225418)","('Human_Rights_And_Community_Relations', 0.08618610352277756)","('NON-ESG', 0.1630178987979889)","('NON-ESG', 0.11068100482225418)","('NON-ESG', 0.08618610352277756)"
Line 40,Were committed to continue to build on our efforts and drive even greater impact in the years to come.,"('Human_Rights_And_Community_Relations', 0.46052441000938416)","('Management_Of_Legal_And_Regulatory_Framework', 0.1475794017314911)","('Access_And_Affordability', 0.07155373692512512)","('NON-ESG', 0.46052441000938416)","('NON-ESG', 0.1475794017314911)","('NON-ESG', 0.07155373692512512)"
Line 41,"Apples 2022 ESG Report 4 Appendix Governance Communities Suppliers Customers Our People Environment Introduction Marked 10 years of our Employee Giving program In 2021, Apples Employee Giving program celebrated its 10th anniversary, having raised nearly $725 million for 39,000 organizations worldwide with over $120 million distributed to organizations around the globe in 2021 alone.","('Human_Rights_And_Community_Relations', 0.7907979488372803)","('Access_And_Affordability', 0.04226056858897209)","('Employee_Engagement_Inclusion_And_Diversity', 0.02466103993356228)","(['Human Rights'], 0.7907979488372803)","('NON-ESG', 0.04226056858897209)","('NON-ESG', 0.02466103993356228)"
Line 42,"The funds raised through Apples Employee Giving program include the work of 68,000 employees who have logged almost 2 million volunteer hours.","('Labor_Practices', 0.33323976397514343)","('Employee_Health_And_Safety', 0.15902653336524963)","('Employee_Engagement_Inclusion_And_Diversity', 0.1488550901412964)","('NON-ESG', 0.33323976397514343)","('NON-ESG', 0.15902653336524963)","('NON-ESG', 0.1488550901412964)"
Line 43,"- > Continue reading on page 67Improved access to education for our schools and communities Our Community Education Initiative continued to grow, supporting and partnering with 147 education institutions and nonprofit organizations including 47HBCUs in over 500 different locations across 36 states in the U.","('Access_And_Affordability', 0.9281036257743835)","('Human_Rights_And_Community_Relations', 0.010657897219061852)","('Product_Quality_And_Safety', 0.005325296428054571)","([], 0.9281036257743835)","('NON-ESG', 0.010657897219061852)","('NON-ESG', 0.005325296428054571)"
Line 44,S. and four locations across the UK since its launch in 2019.,"('Business_Model_Resilience', 0.4378892183303833)","('Systemic_Risk_Management', 0.0719875916838646)","('Product_Design_And_Lifecycle_Management', 0.06928209960460663)","('NON-ESG', 0.4378892183303833)","('NON-ESG', 0.0719875916838646)","('NON-ESG', 0.06928209960460663)"
Line 45,"- > Continue reading on page 62 We launched Apple Learning Coach, a free professional learning program that trains instructional coaches, digital learning specialists, and other coaching educators to help teachers effectively use Apple technology in the classroom.","('Access_And_Affordability', 0.3868838846683502)","('Product_Design_And_Lifecycle_Management', 0.1298484057188034)","('Employee_Engagement_Inclusion_And_Diversity', 0.07672614604234695)","('NON-ESG', 0.3868838846683502)","('NON-ESG', 0.1298484057188034)","('NON-ESG', 0.07672614604234695)"
Line 46,"- > Continue reading on page 54Committed an additional $55M to our Racial Justice and Equity Initiative Building on our initial $100 million commitment in 2020, we announced an additional $30 million commitment in August 2021.","('Employee_Engagement_Inclusion_And_Diversity', 0.5530037879943848)","('Human_Rights_And_Community_Relations', 0.16469043493270874)","('Access_And_Affordability', 0.062393881380558014)","([], 0.5530037879943848)","('NON-ESG', 0.16469043493270874)","('NON-ESG', 0.062393881380558014)"
Line 47,"The funding supports efforts including the Global HSI Equity Innovation Hub, expanded learning opportunities for HBCUs, the first Apple Entrepreneur Camp for Hispanic/Latinx Founders and Developers, and funding for organizations driving criminal justice reform and environmental justice.","('Management_Of_Legal_And_Regulatory_Framework', 0.6985595226287842)","('Business_Ethics', 0.06804820895195007)","('Human_Rights_And_Community_Relations', 0.055851008743047714)","([], 0.6985595226287842)","('NON-ESG', 0.06804820895195007)","('NON-ESG', 0.055851008743047714)"
Line 48,"And in May 2022, we committed $25 million to expand access to capital for community financial institutions supporting communities of color in historically underserved markets across the U.","('Access_And_Affordability', 0.94720858335495)","('Human_Rights_And_Community_Relations', 0.004996803589165211)","('Critical_Incident_Risk_Management', 0.004962541628628969)","([], 0.94720858335495)","('NON-ESG', 0.004996803589165211)","('NON-ESG', 0.004962541628628969)"
Line 49,"S. - > Continue reading on page 60Expanded our investment in educational opportunities through our Supplier Employee Development Fund We announced our Supplier Employee Development Fund, which will expand our best-in-class labor programs in our supply chain and establish a global Education Hub to scale the expansion of the technical and professional skills necessary for the jobs of today and tomorrow in our supply chain and surrounding communities.","('Labor_Practices', 0.5243403315544128)","('Supply_Chain_Management', 0.13931028544902802)","('Employee_Health_And_Safety', 0.08627544343471527)","([], 0.5243403315544128)","('NON-ESG', 0.13931028544902802)","('NON-ESG', 0.08627544343471527)"
Line 50,"- > Continue reading on page 45Expanded new features to support accessibility To celebrate Global Accessibility Awareness Day 2022, we previewed upcoming software features to offer users with disabilities new tools for navigation, health, communication, and more.","('Employee_Engagement_Inclusion_And_Diversity', 0.24067535996437073)","('Access_And_Affordability', 0.18715277314186096)","('Customer_Privacy', 0.10437978804111481)","('NON-ESG', 0.24067535996437073)","('NON-ESG', 0.18715277314186096)","('NON-ESG', 0.10437978804111481)"
Line 51,"Apples announcement included Door Detection, a cutting-edge navigation feature for users who are blind or low vision, Live Captions for the Deaf and hard of hearing community, and Apple Watch Mirroring, which helps people with physical and motor disabilities control Apple Watch remotely from their paired iPhone.","('Employee_Health_And_Safety', 0.40860700607299805)","('Employee_Engagement_Inclusion_And_Diversity', 0.24198533594608307)","('Access_And_Affordability', 0.08910240978002548)","('NON-ESG', 0.40860700607299805)","('NON-ESG', 0.24198533594608307)","('NON-ESG', 0.08910240978002548)"
Line 52,"- > Continue reading on page 52Upholding the highest standards in our supply chain We hold ourselves and our suppliers to the highest standards of labor and human rights, health and safety, and environmental stewardship.","('Supply_Chain_Management', 0.4949312210083008)","('Labor_Practices', 0.29752740263938904)","('Employee_Health_And_Safety', 0.04491172358393669)","('NON-ESG', 0.4949312210083008)","('NON-ESG', 0.29752740263938904)","('NON-ESG', 0.04491172358393669)"
Line 53,"In fiscal year 2021, we conducted 1177 assessments, including 291 smelter and refiner assessments, to verify that suppliers are meeting our strict requirements.","('Supply_Chain_Management', 0.82035893201828)","('GHG_Emissions', 0.020642390474677086)","('Labor_Practices', 0.016138356178998947)","(['Supply Chain Management'], 0.82035893201828)","('NON-ESG', 0.020642390474677086)","('NON-ESG', 0.016138356178998947)"
Line 54,- > Continue reading on page 38 Responsibly sourced primary materials and supported local communities We continue to source primary materials responsibly.,"('Product_Design_And_Lifecycle_Management', 0.44138821959495544)","('Supply_Chain_Management', 0.3315414786338806)","('Waste_And_Hazardous_Materials_Management', 0.030610479414463043)","('NON-ESG', 0.44138821959495544)","('NON-ESG', 0.3315414786338806)","('NON-ESG', 0.030610479414463043)"
Line 55,"100 percent of the identified tin, tungsten, tantalum, and gold (3TG), cobalt, and lithium smelters and refiners in our supply chain have participated in independent, third-party audits to assess and identify social, environmental, human rights, and governance risks.","('Human_Rights_And_Community_Relations', 0.8007684946060181)","('Supply_Chain_Management', 0.07575714588165283)","('Labor_Practices', 0.01561151072382927)","(['Human Rights'], 0.8007684946060181)","('NON-ESG', 0.07575714588165283)","('NON-ESG', 0.01561151072382927)"
Line 56,- > Continue reading on page 44 Further supported inclusive design Across Apple weve continued our sustained commitment to making products more inclusive.,"('Product_Design_And_Lifecycle_Management', 0.8887231349945068)","('Customer_Welfare', 0.012151128612458706)","('Employee_Engagement_Inclusion_And_Diversity', 0.010968667455017567)","(['Product Stewardship'], 0.8887231349945068)","('NON-ESG', 0.012151128612458706)","('NON-ESG', 0.010968667455017567)"
Line 57,"For example, we released new diverse voices for Siri, and were taking steps to advance equity in our cameras person recognition features.","('Employee_Engagement_Inclusion_And_Diversity', 0.9044443964958191)","('Business_Model_Resilience', 0.012018746696412563)","('Competitive_Behavior', 0.010305223055183887)","([], 0.9044443964958191)","('NON-ESG', 0.012018746696412563)","('NON-ESG', 0.010305223055183887)"
Line 58,Weve also developed Human Interface Guidelines to support developers in building inclusive apps.,"('Management_Of_Legal_And_Regulatory_Framework', 0.2326190024614334)","('Product_Quality_And_Safety', 0.13824132084846497)","('Competitive_Behavior', 0.07411101460456848)","('NON-ESG', 0.2326190024614334)","('NON-ESG', 0.13824132084846497)","('NON-ESG', 0.07411101460456848)"
Line 59,"- > Continue reading on page 52 Apples 2022 ESG Report 5 Appendix Governance Communities Suppliers Customers Our People Environment Introduction Our approach Our values flow through the technology we make, the way we make it, and how we care for people and the planet we share.","('Human_Rights_And_Community_Relations', 0.9233115911483765)","('Ecological_Impacts', 0.00819682888686657)","('Business_Model_Resilience', 0.007847803644835949)","(['Human Rights'], 0.9233115911483765)","('NON-ESG', 0.00819682888686657)","('NON-ESG', 0.007847803644835949)"
Line 60,"These values accessibility, education, environment, inclusion and diversity, privacy, and supplier responsibility are central to our ESG approach.","('Employee_Engagement_Inclusion_And_Diversity', 0.889413058757782)","('Human_Rights_And_Community_Relations', 0.01833418384194374)","('Supply_Chain_Management', 0.011291243135929108)","([], 0.889413058757782)","('NON-ESG', 0.01833418384194374)","('NON-ESG', 0.011291243135929108)"
Line 61,And we go further to address a comprehensive set of critical issues that matter to our company and to our stakeholders.,"('Business_Model_Resilience', 0.2716446816921234)","('Human_Rights_And_Community_Relations', 0.2584248185157776)","('Physical_Impacts_Of_Climate_Change', 0.07769115269184113)","('NON-ESG', 0.2716446816921234)","('NON-ESG', 0.2584248185157776)","('NON-ESG', 0.07769115269184113)"
Line 62,"From our commitment to human rights to our 2030 environmental goals, ESG topics are deeply interconnected.","('Human_Rights_And_Community_Relations', 0.9607988595962524)","('Access_And_Affordability', 0.003578081028535962)","('Labor_Practices', 0.0026187938638031483)","(['Human Rights'], 0.9607988595962524)","('NON-ESG', 0.003578081028535962)","('NON-ESG', 0.0026187938638031483)"
Line 63,We can make the biggest impact only when we understand how these issues relate to one another.,"('Human_Rights_And_Community_Relations', 0.4429652690887451)","('Physical_Impacts_Of_Climate_Change', 0.12226603925228119)","('Systemic_Risk_Management', 0.0960436463356018)","('NON-ESG', 0.4429652690887451)","('NON-ESG', 0.12226603925228119)","('NON-ESG', 0.0960436463356018)"
