,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"As we cover each issue in this summary, we will provide links to the relevant issue brief or briefs.","('Management_Of_Legal_And_Regulatory_Framework', 0.6156168580055237)","('Business_Model_Resilience', 0.06499196588993073)","('Systemic_Risk_Management', 0.0397079773247242)","([], 0.6156168580055237)","('NON-ESG', 0.06499196588993073)","('NON-ESG', 0.0397079773247242)"
Line 12,"All references to Walmart in our ESG reporting are to Walmart Inc., a Delaware corporation and its consolidated subsidiaries that were subsidiaries during the reporting period, excluding all acquired eCommerce businesses, platforms and/or marketplaces, unless otherwise noted.","('Systemic_Risk_Management', 0.3136443793773651)","('Competitive_Behavior', 0.20959152281284332)","('Business_Model_Resilience', 0.15034975111484528)","('NON-ESG', 0.3136443793773651)","('NON-ESG', 0.20959152281284332)","('NON-ESG', 0.15034975111484528)"
Line 13,"Financial information referenced in our ESG reporting reflects the scope of the Walmart Inc. consolidated financial statements, unless otherwise noted.","('Systemic_Risk_Management', 0.5189656615257263)","('Business_Model_Resilience', 0.19098204374313354)","('Management_Of_Legal_And_Regulatory_Framework', 0.04154963046312332)","([], 0.5189656615257263)","('NON-ESG', 0.19098204374313354)","('NON-ESG', 0.04154963046312332)"
Line 14,"This report also covers some activities of the Walmart Foundation, a separately incorporated Delaware charitable private foundation.","('Management_Of_Legal_And_Regulatory_Framework', 0.6919714212417603)","('Director_Removal', 0.04056096076965332)","('Ecological_Impacts', 0.03113696165382862)","([], 0.6919714212417603)","('NON-ESG', 0.04056096076965332)","('NON-ESG', 0.03113696165382862)"
Line 15,Walmart.org is used to refer to the collective philanthropy of Walmart Inc. and the Walmart Foundation.,"('Management_Of_Legal_And_Regulatory_Framework', 0.19987331330776215)","('Supply_Chain_Management', 0.11604884266853333)","('Competitive_Behavior', 0.10956268757581711)","('NON-ESG', 0.19987331330776215)","('NON-ESG', 0.11604884266853333)","('NON-ESG', 0.10956268757581711)"
Line 16,"As discussed in Walmarts fiscal year 2022 annual report on Form 10-K, the COVID-19 pandemic impacted Walmarts business in many ways throughout FY2022, including through net-sales growth and strong comparable sales in a majority of our international markets, pandemic-related costs, changes in customer shopping patterns and employment trends.","('Systemic_Risk_Management', 0.35153093934059143)","('Business_Model_Resilience', 0.25084513425827026)","('Competitive_Behavior', 0.07575740665197372)","('NON-ESG', 0.35153093934059143)","('NON-ESG', 0.25084513425827026)","('NON-ESG', 0.07575740665197372)"
Line 17,"As the pandemic and related trends evolve in FY2023 and beyond, impacts on Walmarts business may also evolve.","('Physical_Impacts_Of_Climate_Change', 0.6614643931388855)","('Systemic_Risk_Management', 0.12390124052762985)","('Business_Model_Resilience', 0.05849345028400421)","(['Climate Strategy'], 0.6614643931388855)","('NON-ESG', 0.12390124052762985)","('NON-ESG', 0.05849345028400421)"
Line 18,We sought and received external assurance from a third party with respect to certain emissions information reported in this Annual Summary.,"('Air_Quality', 0.459465354681015)","('GHG_Emissions', 0.32798293232917786)","('Energy_Management', 0.0566764771938324)","('NON-ESG', 0.459465354681015)","('NON-ESG', 0.32798293232917786)","('NON-ESG', 0.0566764771938324)"
Line 19,"We did not seek or receive external assurance from third parties with respect to other information, although in certain instances third parties assisted in the process of collecting, analyzing and calculating information presented in this Annual Summary.","('Customer_Privacy', 0.8248660564422607)","('Data_Security', 0.03397310897707939)","('Business_Ethics', 0.021780606359243393)","([], 0.8248660564422607)","('NON-ESG', 0.03397310897707939)","('NON-ESG', 0.021780606359243393)"
Line 20,"Our reporting is guided by frameworks, such as the Global Reporting Initiative (GRI) standards, Sustainability Accounting Standards Board (SASB), the Task Force on Climate-related Financial Disclosures (TCFD) and the United Nations (U.","('Physical_Impacts_Of_Climate_Change', 0.28715312480926514)","('Management_Of_Legal_And_Regulatory_Framework', 0.16713851690292358)","('Business_Model_Resilience', 0.14990420639514923)","('NON-ESG', 0.28715312480926514)","('NON-ESG', 0.16713851690292358)","('NON-ESG', 0.14990420639514923)"
Line 21,N.) Sustainable Development Goals (SDGs).,"('Human_Rights_And_Community_Relations', 0.6031783819198608)","('Business_Model_Resilience', 0.06596828252077103)","('Ecological_Impacts', 0.06145181134343147)","(['Human Rights'], 0.6031783819198608)","('NON-ESG', 0.06596828252077103)","('NON-ESG', 0.06145181134343147)"
Line 22,"We also report through programs such as CDP, a global environmental disclosure system.","('Management_Of_Legal_And_Regulatory_Framework', 0.5935587286949158)","('Human_Rights_And_Community_Relations', 0.09407241642475128)","('Physical_Impacts_Of_Climate_Change', 0.04671943187713623)","([], 0.5935587286949158)","('NON-ESG', 0.09407241642475128)","('NON-ESG', 0.04671943187713623)"
Line 23,"4ETHICS & INTEGRITY COMMUNITY SUSTAINABILITY OPPORTUNITY INTRODUCTION Reporting resources Click to find resources on our ESG website SASB FORWARDLOOKING STATEMENTS This Annual Summary contains certain forward -lo oking statements based on Walmart managements current assumptions and expectations, including statements regarding our ESG targets, goals, commitments and programs and other business plans, initiatives and objectives.","('Business_Model_Resilience', 0.7578368186950684)","('Systemic_Risk_Management', 0.025324568152427673)","('Physical_Impacts_Of_Climate_Change', 0.022723518311977386)","([], 0.7578368186950684)","('NON-ESG', 0.025324568152427673)","('NON-ESG', 0.022723518311977386)"
Line 24,"These statements are typically accompanied by the words aim, hope, believe, estimate, plan, aspire or similar words.","('Business_Model_Resilience', 0.3294895589351654)","('Management_Of_Legal_And_Regulatory_Framework', 0.0889403223991394)","('Human_Rights_And_Community_Relations', 0.07258027791976929)","('NON-ESG', 0.3294895589351654)","('NON-ESG', 0.0889403223991394)","('NON-ESG', 0.07258027791976929)"
Line 25,"All such statements are intended to enjoy the protection of the safe harbor for forward -looking statements within the meaning of Section 21E of the Securities Exchange Act of 1934, as amended.","('Management_Of_Legal_And_Regulatory_Framework', 0.8436867594718933)","('Business_Ethics', 0.029353497549891472)","('Competitive_Behavior', 0.021656429395079613)","([], 0.8436867594718933)","('NON-ESG', 0.029353497549891472)","('NON-ESG', 0.021656429395079613)"
Line 26,"Our actual future results, including the achievement of our targets, goals or commitments, could differ materially from our projected results as the result of changes in circumstances, assumptions not being realized, or other risks, uncertainties and factors.","('Business_Model_Resilience', 0.6664167046546936)","('Physical_Impacts_Of_Climate_Change', 0.07252170145511627)","('Systemic_Risk_Management', 0.049585673958063126)","([], 0.6664167046546936)","('NON-ESG', 0.07252170145511627)","('NON-ESG', 0.049585673958063126)"
Line 27,"Such risks, uncertainties and factors include the risk factors discussed in Item 1A of our most recent Annual Report on Form 10 -K a nd subsequent quarterly reports on Form 10 -Q filed with the Securities and Exchange Commission (SEC); they also include the challenges, assumptions and dependencies identified in our ESG issue briefs .","('Systemic_Risk_Management', 0.9451637268066406)","('Business_Model_Resilience', 0.00828221719712019)","('Physical_Impacts_Of_Climate_Change', 0.005817866418510675)","([], 0.9451637268066406)","('NON-ESG', 0.00828221719712019)","('NON-ESG', 0.005817866418510675)"
Line 28,"We urge you to consider all of the risks, uncertainties and factors identified above or discussed in such reports carefully in evaluating the forward -lo oking statements in this report.","('Systemic_Risk_Management', 0.9193150997161865)","('Physical_Impacts_Of_Climate_Change', 0.015199746005237103)","('Business_Model_Resilience', 0.011244745925068855)","([], 0.9193150997161865)","('NON-ESG', 0.015199746005237103)","('NON-ESG', 0.011244745925068855)"
Line 29,"Walmart cannot assure you that the results reflected or implied by any forward -lo oking statement will be realized or, even if substantially realized, that those results will have the forecasted or expected consequences and effects.","('Competitive_Behavior', 0.5789327621459961)","('Management_Of_Legal_And_Regulatory_Framework', 0.1229480504989624)","('Systemic_Risk_Management', 0.06021951884031296)","([], 0.5789327621459961)","('NON-ESG', 0.1229480504989624)","('NON-ESG', 0.06021951884031296)"
Line 30,"The forward -lo oking statements in our reporting are made as of the effective date identified on the issue brief, unless otherwise indicated and we undertake no obligation to update these forward -lo oking statements to reflect subsequent events or circumstances.","('Management_Of_Legal_And_Regulatory_Framework', 0.7265216112136841)","('Business_Model_Resilience', 0.05127013847231865)","('Director_Removal', 0.03021536022424698)","([], 0.7265216112136841)","('NON-ESG', 0.05127013847231865)","('NON-ESG', 0.03021536022424698)"
Line 31,"5ETHICS & INTEGRITY COMMUNITY SUSTAINABILITY OPPORTUNITY INTRODUCTION of our suppliers engaged in Project Gigaton since 2017 Global private brand packaging estimated to be recyclable, reusable or industrially compostable 4,5,6 ~2.6K>$16.50 >$13.3B$35M 100% People of color45% 40% Women 1M 50M reduction in scopes 1 and 2 emissions (2020 vs. 2015 baseline) 2,3average hourly wage1 in the U.","('Product_Design_And_Lifecycle_Management', 0.44472530484199524)","('Energy_Management', 0.3259319067001343)","('Supply_Chain_Management', 0.03722893446683884)","('NON-ESG', 0.44472530484199524)","('NON-ESG', 0.3259319067001343)","('NON-ESG', 0.03722893446683884)"
Line 32,S. diverse suppliers for our U.,"('Supply_Chain_Management', 0.8205117583274841)","('Product_Design_And_Lifecycle_Management', 0.02668851427733898)","('Customer_Welfare', 0.022695308551192284)","(['Supply Chain Management'], 0.8205117583274841)","('NON-ESG', 0.02668851427733898)","('NON-ESG', 0.022695308551192284)"
Line 33,"S. businesses 8 100% of LBU students college tuition and books paid for by Walmart as of August 2021 associates enrolled in Live Better U since program launched in 2018 invested of the $100 million Walmart.org Center for Racial Equity commitment square miles of ocean acres of land and Committed to help protect, more sustainably manage, or restore, by 2030, at least U.","('Access_And_Affordability', 0.6821814179420471)","('Management_Of_Legal_And_Regulatory_Framework', 0.05694309249520302)","('Employee_Engagement_Inclusion_And_Diversity', 0.0281160157173872)","([], 0.6821814179420471)","('NON-ESG', 0.05694309249520302)","('NON-ESG', 0.0281160157173872)"
Line 34,"S. management7 promotions went to17 .5% >4.5K >574M metric tons of CO2e reduced or avoided, cumulative since 2017958% in goods and services sourced from.","('Product_Design_And_Lifecycle_Management', 0.653937816619873)","('Energy_Management', 0.12554752826690674)","('Supply_Chain_Management', 0.04186549037694931)","(['Packaging'], 0.653937816619873)","('NON-ESG', 0.12554752826690674)","('NON-ESG', 0.04186549037694931)"
Line 35,OPPORTUNITY SUSTAINABILITY 6ETHICS & INTEGRITY COMMUNITY SUSTAINABILITY OPPORTUNITY INTRODUCTION Year at a glance FY2022 7B>5.1K >18K~230M >$1.5B >$132MProvided anti-corruption training to >2M 18%27% 100% No.,"('Business_Ethics', 0.9587671756744385)","('Data_Security', 0.004233196843415499)","('Management_Of_Legal_And_Regulatory_Framework', 0.003892376087605953)","([], 0.9587671756744385)","('NON-ESG', 0.004233196843415499)","('NON-ESG', 0.003892376087605953)"
Line 36,26No.,"('Management_Of_Legal_And_Regulatory_Framework', 0.10055886954069138)","('Director_Removal', 0.09829539805650711)","('Competitive_Behavior', 0.08745606988668442)","('NON-ESG', 0.10055886954069138)","('NON-ESG', 0.09829539805650711)","('NON-ESG', 0.08745606988668442)"
Line 37,"15 score A->356KProviding access to affordable, quality food, other essential products and services tocustomers per week in thousands of communities globally 10in cash and in-kind donations globally provided by Walmart and the Walmart Foundation ranked in Fortune Change the World 2021 7 th consecutive year on the list ranked in DiversityInc.s 2022 Top Companies for Diversity to adopt a toolkit for evaluating algorithmic bias in workforce decisions.","('Employee_Engagement_Inclusion_And_Diversity', 0.9614892601966858)","('Access_And_Affordability', 0.003744706744328141)","('Customer_Welfare', 0.0030046452302485704)","([], 0.9614892601966858)","('NON-ESG', 0.003744706744328141)","('NON-ESG', 0.0030046452302485704)"
Line 38,associates trained in ethics Partnered with the Data & Trust Alliance women racially/ ethnically diverseassociates COVID-19 vaccination sites supported across all U.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9706453084945679)","('Employee_Health_And_Safety', 0.002191545208916068)","('Human_Rights_And_Community_Relations', 0.0019946731626987457)","([], 0.9706453084945679)","('NON-ESG', 0.002191545208916068)","('NON-ESG', 0.0019946731626987457)"
Line 39,S. Walmart and Sams Club pharmacies hours volunteered for local causes by U.,"('Customer_Welfare', 0.2101413607597351)","('Access_And_Affordability', 0.18263337016105652)","('Management_Of_Legal_And_Regulatory_Framework', 0.06798748672008514)","('NON-ESG', 0.2101413607597351)","('NON-ESG', 0.18263337016105652)","('NON-ESG', 0.06798748672008514)"
Line 40,"S. associates through the Volunteerism Always Pays program pounds of food donated to Feeding America food banks since 2006 14in cash and in-kind donations, provided by Walmart, Sams Club and the Walmart Foundation, since 2016 to support community preparedness and disaster relief Board of Directors 2021 Disability Equality IndexCDP 2021 Climate Rating reduction in priority chemical footprint (2020 vs. 2017 baseline), exceeding our 10% goal 12,13 17%11COMMUNITY ETHICS & INTEGRITY RECOGNITIONYear at a glance FY2022 7ETHICS & INTEGRITY COMMUNITY SUSTAINABILITY OPPORTUNITY INTRODUCTION Leadership letters A MESSAGE FROM OUR CHIEF EXECUTIVE OFFICER As the world continues to change, Im often asked, What is the role of business in society today?","('Critical_Incident_Risk_Management', 0.6412006616592407)","('Business_Ethics', 0.10960262268781662)","('Employee_Health_And_Safety', 0.05135171115398407)","([], 0.6412006616592407)","('NON-ESG', 0.10960262268781662)","('NON-ESG', 0.05135171115398407)"
Line 41,"S. associates through the Volunteerism Always Pays program pounds of food donated to Feeding America food banks since 2006 14in cash and in-kind donations, provided by Walmart, Sams Club and the Walmart Foundation, since 2016 to support community preparedness and disaster relief Board of Directors 2021 Disability Equality IndexCDP 2021 Climate Rating reduction in priority chemical footprint (2020 vs. 2017 baseline), exceeding our 10% goal 12,13 17%11COMMUNITY ETHICS & INTEGRITY RECOGNITIONYear at a glance FY2022 7ETHICS & INTEGRITY COMMUNITY SUSTAINABILITY OPPORTUNITY INTRODUCTION Leadership letters A MESSAGE FROM OUR CHIEF EXECUTIVE OFFICER As the world continues to change, Im often asked, What is the role of business in society today?","('Human_Rights_And_Community_Relations', 0.2762770354747772)","('Business_Model_Resilience', 0.23631328344345093)","('Employee_Engagement_Inclusion_And_Diversity', 0.12702950835227966)","('NON-ESG', 0.2762770354747772)","('NON-ESG', 0.23631328344345093)","('NON-ESG', 0.12702950835227966)"
Line 42,"Our founder, Sam Walton, gave us a timeless and meaningful purpose to save people money and help them live a better life .","('Human_Rights_And_Community_Relations', 0.2402653992176056)","('Access_And_Affordability', 0.20092172920703888)","('Employee_Engagement_Inclusion_And_Diversity', 0.09408543258905411)","('NON-ESG', 0.2402653992176056)","('NON-ESG', 0.20092172920703888)","('NON-ESG', 0.09408543258905411)"
Line 43,"As we celebrate Walmarts 60 th anniversary this year, that purpose still guides us as we work to create environmental, social and economic progress in ways that strengthen our business and benefit our stakeholders.","('Human_Rights_And_Community_Relations', 0.9357247948646545)","('Ecological_Impacts', 0.006069411523640156)","('Business_Model_Resilience', 0.0058194659650325775)","(['Human Rights'], 0.9357247948646545)","('NON-ESG', 0.006069411523640156)","('NON-ESG', 0.0058194659650325775)"
Line 44,"We believe a businesss long-term success will depend on its work to help create a strong, resilient society for all.","('Business_Model_Resilience', 0.9003024101257324)","('Product_Design_And_Lifecycle_Management', 0.012537275440990925)","('Physical_Impacts_Of_Climate_Change', 0.012481354176998138)","([], 0.9003024101257324)","('NON-ESG', 0.012537275440990925)","('NON-ESG', 0.012481354176998138)"
Line 45,"In 2005, we committed to shifting our mindset and broadening our view to take a multi-stakeholder approach to our business.","('Business_Model_Resilience', 0.42697831988334656)","('Competitive_Behavior', 0.0990653857588768)","('Employee_Engagement_Inclusion_And_Diversity', 0.06603427976369858)","('NON-ESG', 0.42697831988334656)","('NON-ESG', 0.0990653857588768)","('NON-ESG', 0.06603427976369858)"
Line 46,"This means not only do we want to be the primary destination for our customers and return value to our shareholders, but we want to do it in a way that creates value for all stakeholders including our associates, suppliers and other partners, communities and the planet.","('Business_Model_Resilience', 0.26224005222320557)","('Product_Design_And_Lifecycle_Management', 0.2025880068540573)","('Supply_Chain_Management', 0.19400936365127563)","('NON-ESG', 0.26224005222320557)","('NON-ESG', 0.2025880068540573)","('NON-ESG', 0.19400936365127563)"
Line 47,"As we engage and serve our stakeholders, we grow and strengthen our businessand vice versa.","('Business_Model_Resilience', 0.5143204927444458)","('Employee_Engagement_Inclusion_And_Diversity', 0.09314665198326111)","('Human_Rights_And_Community_Relations', 0.0577879324555397)","([], 0.5143204927444458)","('NON-ESG', 0.09314665198326111)","('NON-ESG', 0.0577879324555397)"
Line 48,"If the past couple years have reinforced anything, its the need for this kind of shared value approach.","('Business_Model_Resilience', 0.3718031346797943)","('Systemic_Risk_Management', 0.14535383880138397)","('Competitive_Behavior', 0.08820713311433792)","('NON-ESG', 0.3718031346797943)","('NON-ESG', 0.14535383880138397)","('NON-ESG', 0.08820713311433792)"
Line 49,"At Walmart, this isnt something sprinkled throughout our business or added on as an afterthoughtwe strive to use this approach in all aspects of our business and help guide us.","('Customer_Welfare', 0.28776755928993225)","('Business_Model_Resilience', 0.1265891194343567)","('Product_Design_And_Lifecycle_Management', 0.11020249873399734)","('NON-ESG', 0.28776755928993225)","('NON-ESG', 0.1265891194343567)","('NON-ESG', 0.11020249873399734)"
Line 50,"Throughout our journey, we have set goals, measured progress and reported on that progress.","('Human_Rights_And_Community_Relations', 0.4174329936504364)","('Business_Model_Resilience', 0.155456081032753)","('Management_Of_Legal_And_Regulatory_Framework', 0.03920014202594757)","('NON-ESG', 0.4174329936504364)","('NON-ESG', 0.155456081032753)","('NON-ESG', 0.03920014202594757)"
Line 51,"And we continually push ourselves, which is why we elevated our aspiration by making a commitment to become a regenerative companyone that puts people and nature at the center of our business practices.","('Business_Model_Resilience', 0.6554769277572632)","('Product_Design_And_Lifecycle_Management', 0.058496031910181046)","('Employee_Engagement_Inclusion_And_Diversity', 0.04393291845917702)","([], 0.6554769277572632)","('NON-ESG', 0.058496031910181046)","('NON-ESG', 0.04393291845917702)"
Line 52,This commitment touches all parts of our business.,"('Business_Model_Resilience', 0.5036669969558716)","('Supply_Chain_Management', 0.05383812263607979)","('Product_Design_And_Lifecycle_Management', 0.05308552831411362)","([], 0.5036669969558716)","('NON-ESG', 0.05383812263607979)","('NON-ESG', 0.05308552831411362)"
Line 53,"It is anchored in our purposeand we do that in a way that strives to create equitable opportunity for our associates and suppliers, enhance the sustainability of retail and product supply chains, help create more resilient communities and operate with the highest standards of ethics and integrity.","('Supply_Chain_Management', 0.837412416934967)","('Product_Design_And_Lifecycle_Management', 0.06927108764648438)","('Business_Model_Resilience', 0.014618261717259884)","(['Supply Chain Management'], 0.837412416934967)","('NON-ESG', 0.06927108764648438)","('NON-ESG', 0.014618261717259884)"
Line 54,Having a healthy business for the long-term requires healthy relationships and a healthy planet.,"('Access_And_Affordability', 0.16223445534706116)","('Employee_Engagement_Inclusion_And_Diversity', 0.13166861236095428)","('Business_Model_Resilience', 0.12906605005264282)","('NON-ESG', 0.16223445534706116)","('NON-ESG', 0.13166861236095428)","('NON-ESG', 0.12906605005264282)"
Line 55,It also requires trust.,"('Business_Ethics', 0.6638744473457336)","('Competitive_Behavior', 0.07650043815374374)","('Data_Security', 0.04268644377589226)","([], 0.6638744473457336)","('NON-ESG', 0.07650043815374374)","('NON-ESG', 0.04268644377589226)"
Line 56,It starts with us living our value of acting with integrity.,"('Business_Ethics', 0.776591956615448)","('Management_Of_Legal_And_Regulatory_Framework', 0.04231903702020645)","('Director_Removal', 0.02795073576271534)","([], 0.776591956615448)","('NON-ESG', 0.04231903702020645)","('NON-ESG', 0.02795073576271534)"
Line 57,We aim to do that throughout all our work.,"('Human_Rights_And_Community_Relations', 0.14599275588989258)","('Director_Removal', 0.10301582515239716)","('Employee_Engagement_Inclusion_And_Diversity', 0.09107190370559692)","('NON-ESG', 0.14599275588989258)","('NON-ESG', 0.10301582515239716)","('NON-ESG', 0.09107190370559692)"
Line 58,There is a path of opportunity for everyone here.,"('Employee_Engagement_Inclusion_And_Diversity', 0.6092458367347717)","('Access_And_Affordability', 0.11228860169649124)","('Human_Rights_And_Community_Relations', 0.07907027006149292)","([], 0.6092458367347717)","('NON-ESG', 0.11228860169649124)","('NON-ESG', 0.07907027006149292)"
Line 59,"As Ive visited stores, clubs and DCs over the past year, Ive enjoyed talking with the many associates who are creating long, meaningful careers at Walmart.","('Employee_Engagement_Inclusion_And_Diversity', 0.48097875714302063)","('Business_Model_Resilience', 0.0972987487912178)","('Product_Design_And_Lifecycle_Management', 0.05070015415549278)","('NON-ESG', 0.48097875714302063)","('NON-ESG', 0.0972987487912178)","('NON-ESG', 0.05070015415549278)"
Line 60,"Last year, we promoted more than 135,000 associates to positions of greater responsibility and we continue to support and invest in them with job training, rising wages and by making it easier to gain a college degree or certificate by covering the costs of tuition and books through our Live Better U program.","('Labor_Practices', 0.7792962789535522)","('Employee_Engagement_Inclusion_And_Diversity', 0.07255630195140839)","('Access_And_Affordability', 0.022139905020594597)","([], 0.7792962789535522)","('NON-ESG', 0.07255630195140839)","('NON-ESG', 0.022139905020594597)"
Line 61,In the U.,"('Management_Of_Legal_And_Regulatory_Framework', 0.3326531648635864)","('Product_Design_And_Lifecycle_Management', 0.08272774517536163)","('Competitive_Behavior', 0.05485570803284645)","('NON-ESG', 0.3326531648635864)","('NON-ESG', 0.08272774517536163)","('NON-ESG', 0.05485570803284645)"
