,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Forward-looking statements are based on currently available information and our current assumptions, expectations and projections about future events.","('Business_Model_Resilience', 0.4633365869522095)","('Physical_Impacts_Of_Climate_Change', 0.14049766957759857)","('Management_Of_Legal_And_Regulatory_Framework', 0.06841709464788437)","('NON-ESG', 0.4633365869522095)","('NON-ESG', 0.14049766957759857)","('NON-ESG', 0.06841709464788437)"
Line 12,"They are not guarantees of future performance and are subject to future events, risks and uncertainties many of which are beyond our control, dependent on the actions of third parties, or currently unknown to us as well as potentially inaccurate assumptions that could cause actual results to differ materially.","('Systemic_Risk_Management', 0.8496730327606201)","('Business_Model_Resilience', 0.049663741141557693)","('Physical_Impacts_Of_Climate_Change', 0.018800055608153343)","(['Risk & Crisis Management'], 0.8496730327606201)","('NON-ESG', 0.049663741141557693)","('NON-ESG', 0.018800055608153343)"
Line 13,"These risks and uncertainties include, but are not limited to, those described in the Risk Factors section and elsewhere in our most recently filed Annual Report on Form 10-K, and also in future reports we file with the Securities and Exchange Commission.","('Systemic_Risk_Management', 0.932253897190094)","('Business_Model_Resilience', 0.008439401164650917)","('Business_Ethics', 0.007308922708034515)","(['Risk & Crisis Management'], 0.932253897190094)","('NON-ESG', 0.008439401164650917)","('NON-ESG', 0.007308922708034515)"
Line 14,We encourage you to review these filings.,"('Management_Of_Legal_And_Regulatory_Framework', 0.5398187637329102)","('Business_Ethics', 0.18158389627933502)","('Competitive_Behavior', 0.03366601839661598)","([], 0.5398187637329102)","('NON-ESG', 0.18158389627933502)","('NON-ESG', 0.03366601839661598)"
Line 15,"Forward-looking statements speak only as of the date they are made, and we do not undertake to update these statements other than as required by law.","('Management_Of_Legal_And_Regulatory_Framework', 0.7096511721611023)","('Customer_Privacy', 0.05158134177327156)","('Director_Removal', 0.03685086965560913)","([], 0.7096511721611023)","('NON-ESG', 0.05158134177327156)","('NON-ESG', 0.03685086965560913)"
Line 16,"You are advised, however, to review any further disclosures we make on related subjects in our filings with the Securities and Exchange Commission and in our other public statements.","('Management_Of_Legal_And_Regulatory_Framework', 0.907831072807312)","('Business_Ethics', 0.009581129066646099)","('Director_Removal', 0.006950853858143091)","([], 0.907831072807312)","('NON-ESG', 0.009581129066646099)","('NON-ESG', 0.006950853858143091)"
Line 17,"Note on Materiality: Materiality, as used in this report, and our ESG priority assessment process, is different than the definition used in the context of filings with the Securities and Exchange Commission.","('Systemic_Risk_Management', 0.3528662621974945)","('Management_Of_Legal_And_Regulatory_Framework', 0.19079889357089996)","('Business_Model_Resilience', 0.09869728982448578)","('NON-ESG', 0.3528662621974945)","('NON-ESG', 0.19079889357089996)","('NON-ESG', 0.09869728982448578)"
Line 18,Issues deemed material for purposes of this report may not be considered material for SEC reporting purposes.,"('Management_Of_Legal_And_Regulatory_Framework', 0.8609969615936279)","('Director_Removal', 0.013808044604957104)","('Ecological_Impacts', 0.010569284670054913)","([], 0.8609969615936279)","('NON-ESG', 0.013808044604957104)","('NON-ESG', 0.010569284670054913)"
Line 19,"OverviewStrengthen Our CommunitiesFocus on Our PeopleOur BusinessOperate SustainablyReporting FrameworkTable of ContentsInternational Retail Operations3 The Home Depot 2022 ESG Report OverviewStrengthen Our CommunitiesFocus on Our PeopleOur BusinessOperate SustainablyReporting FrameworkTable of ContentsInternational Retail Operations We organize our approach to corporate responsibility around three key pillars: Focusing on Our People, Operating Sustainably and Strengthening Our Communities.","('Human_Rights_And_Community_Relations', 0.2969704568386078)","('Business_Model_Resilience', 0.20539148151874542)","('Employee_Engagement_Inclusion_And_Diversity', 0.19314871728420258)","('NON-ESG', 0.2969704568386078)","('NON-ESG', 0.20539148151874542)","('NON-ESG', 0.19314871728420258)"
Line 20,"CEO LETTER OUR SUCCESS STARTS WITH OUR CULTURE Continues on next pageWhen I joined The Home Depot more than 22 years ago, I could never have imagined that I would have the opportunity to lead such an incredible organization.","('Business_Model_Resilience', 0.3220806419849396)","('Employee_Engagement_Inclusion_And_Diversity', 0.2920153737068176)","('Director_Removal', 0.0649585872888565)","('NON-ESG', 0.3220806419849396)","('NON-ESG', 0.2920153737068176)","('NON-ESG', 0.0649585872888565)"
Line 21,"Prior to becoming CEO, I had the privilege to work in multiple departments across the organization.","('Employee_Engagement_Inclusion_And_Diversity', 0.3689584732055664)","('Director_Removal', 0.22715502977371216)","('Business_Model_Resilience', 0.0698607861995697)","('NON-ESG', 0.3689584732055664)","('NON-ESG', 0.22715502977371216)","('NON-ESG', 0.0698607861995697)"
Line 22,One thing that has always been clear to me is that our values-driven culture and passion for our customers has been instrumental to our success.,"('Business_Model_Resilience', 0.2511529326438904)","('Employee_Engagement_Inclusion_And_Diversity', 0.17405849695205688)","('Human_Rights_And_Community_Relations', 0.11954839527606964)","('NON-ESG', 0.2511529326438904)","('NON-ESG', 0.17405849695205688)","('NON-ESG', 0.11954839527606964)"
Line 23,"Built around our core values, our approach to ESG centers around three key pillars Focus on Our People, Operate Sustainably, and Strengthen Our Communities.","('Human_Rights_And_Community_Relations', 0.7256313562393188)","('Employee_Engagement_Inclusion_And_Diversity', 0.061429984867572784)","('Business_Model_Resilience', 0.06008617952466011)","(['Human Rights'], 0.7256313562393188)","('NON-ESG', 0.061429984867572784)","('NON-ESG', 0.06008617952466011)"
Line 24,"By identifying these three pillars, we can concentrate on the areas where we can have the greatest impact.","('Business_Model_Resilience', 0.20849914848804474)","('Systemic_Risk_Management', 0.15360167622566223)","('Human_Rights_And_Community_Relations', 0.1465509980916977)","('NON-ESG', 0.20849914848804474)","('NON-ESG', 0.15360167622566223)","('NON-ESG', 0.1465509980916977)"
Line 25,"Our 2022 ESG Report details the daily work we do to support these three pillars, as well as the progress we made in 2021 thanks to the dedication and ingenuity of our associates and suppliers.","('Human_Rights_And_Community_Relations', 0.206863671541214)","('Business_Model_Resilience', 0.16432048380374908)","('Management_Of_Legal_And_Regulatory_Framework', 0.11606421321630478)","('NON-ESG', 0.206863671541214)","('NON-ESG', 0.16432048380374908)","('NON-ESG', 0.11606421321630478)"
Line 26,"Our focus on people centers around continuously striving to create a work environment that is inclusive, engaging, and rewarding to associates.","('Employee_Engagement_Inclusion_And_Diversity', 0.6854197978973389)","('Employee_Health_And_Safety', 0.07128525525331497)","('Human_Rights_And_Community_Relations', 0.05696021392941475)","([], 0.6854197978973389)","('NON-ESG', 0.07128525525331497)","('NON-ESG', 0.05696021392941475)"
Line 27,Our associates outstanding performance in 2021 enabled 100% of our stores to qualify for Success Sharing bonus payments to non-management associates.,"('Labor_Practices', 0.4268787205219269)","('Business_Ethics', 0.26455655694007874)","('Management_Of_Legal_And_Regulatory_Framework', 0.07523766160011292)","('NON-ESG', 0.4268787205219269)","('NON-ESG', 0.26455655694007874)","('NON-ESG', 0.07523766160011292)"
Line 28,"We also offer training and development that transforms jobs into careers, which is reflected in the fact that approximately 90% of our U.","('Employee_Engagement_Inclusion_And_Diversity', 0.8784028887748718)","('Employee_Health_And_Safety', 0.022792331874370575)","('Access_And_Affordability', 0.011402327567338943)","([], 0.8784028887748718)","('NON-ESG', 0.022792331874370575)","('NON-ESG', 0.011402327567338943)"
Line 29,S. store leaders began as hourly associates.,"('Business_Model_Resilience', 0.29682332277297974)","('Product_Design_And_Lifecycle_Management', 0.1263953149318695)","('Competitive_Behavior', 0.08499793708324432)","('NON-ESG', 0.29682332277297974)","('NON-ESG', 0.1263953149318695)","('NON-ESG', 0.08499793708324432)"
Line 30,Our U.,"('Product_Design_And_Lifecycle_Management', 0.14250777661800385)","('Management_Of_Legal_And_Regulatory_Framework', 0.08672858029603958)","('Competitive_Behavior', 0.08459381759166718)","('NON-ESG', 0.14250777661800385)","('NON-ESG', 0.08672858029603958)","('NON-ESG', 0.08459381759166718)"
Line 31,S. workforce is more ethnically diverse than the U.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9693460464477539)","('Customer_Privacy', 0.001901554991491139)","('Business_Model_Resilience', 0.0018798754317685962)","([], 0.9693460464477539)","('NON-ESG', 0.001901554991491139)","('NON-ESG', 0.0018798754317685962)"
Line 32,S. working population.,"('Labor_Practices', 0.37433329224586487)","('Supply_Chain_Management', 0.09769051522016525)","('Human_Rights_And_Community_Relations', 0.07387635111808777)","('NON-ESG', 0.37433329224586487)","('NON-ESG', 0.09769051522016525)","('NON-ESG', 0.07387635111808777)"
Line 33,"In addition, we increased the representation of female and underrepresented minority groups across our managers and above cohort in the U.","('Employee_Engagement_Inclusion_And_Diversity', 0.9739805459976196)","('Labor_Practices', 0.00208879797719419)","('Human_Rights_And_Community_Relations', 0.0019973376765847206)","([], 0.9739805459976196)","('NON-ESG', 0.00208879797719419)","('NON-ESG', 0.0019973376765847206)"
Line 34,S. during 2021.,"('Management_Of_Legal_And_Regulatory_Framework', 0.2975291311740875)","('Business_Model_Resilience', 0.1012769564986229)","('Physical_Impacts_Of_Climate_Change', 0.07948076725006104)","('NON-ESG', 0.2975291311740875)","('NON-ESG', 0.1012769564986229)","('NON-ESG', 0.07948076725006104)"
Line 35,"CEO LetterBuilt around our core values, our approach to ESG centers around three key pillars Focus on Our People, Operate Sustainably, and Strengthen Our Communities.","('Human_Rights_And_Community_Relations', 0.7529621124267578)","('Business_Model_Resilience', 0.05090685188770294)","('Employee_Engagement_Inclusion_And_Diversity', 0.05088161304593086)","(['Human Rights'], 0.7529621124267578)","('NON-ESG', 0.05090685188770294)","('NON-ESG', 0.05088161304593086)"
Line 36,"By identifying these three pillars, we can concentrate on the areas where we can have the greatest impact.","('Business_Model_Resilience', 0.20849914848804474)","('Systemic_Risk_Management', 0.15360167622566223)","('Human_Rights_And_Community_Relations', 0.1465509980916977)","('NON-ESG', 0.20849914848804474)","('NON-ESG', 0.15360167622566223)","('NON-ESG', 0.1465509980916977)"
Line 37,"Ted Decker, CEO and president of The Home Depot We believe our associates should reflect the customers and communities we serve.","('Product_Design_And_Lifecycle_Management', 0.1621238738298416)","('Human_Rights_And_Community_Relations', 0.14952075481414795)","('Employee_Engagement_Inclusion_And_Diversity', 0.13056010007858276)","('NON-ESG', 0.1621238738298416)","('NON-ESG', 0.14952075481414795)","('NON-ESG', 0.13056010007858276)"
Line 38,"In 2021, approximately 36% of our U.","('Management_Of_Legal_And_Regulatory_Framework', 0.3088665306568146)","('Competitive_Behavior', 0.1640215516090393)","('Employee_Engagement_Inclusion_And_Diversity', 0.06655214726924896)","('NON-ESG', 0.3088665306568146)","('NON-ESG', 0.1640215516090393)","('NON-ESG', 0.06655214726924896)"
Line 39,"S. new hires were women, while more than 57% of U.","('Employee_Engagement_Inclusion_And_Diversity', 0.44852524995803833)","('Labor_Practices', 0.26557090878486633)","('Director_Removal', 0.06628187000751495)","('NON-ESG', 0.44852524995803833)","('NON-ESG', 0.26557090878486633)","('NON-ESG', 0.06628187000751495)"
Line 40,S. new hires were from an underrepresented minority group.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9670228362083435)","('Systemic_Risk_Management', 0.002181039657443762)","('Labor_Practices', 0.002144978614524007)","([], 0.9670228362083435)","('NON-ESG', 0.002181039657443762)","('NON-ESG', 0.002144978614524007)"
Line 41,Our commitment to diversity also extends to our supplier relationships.,"('Supply_Chain_Management', 0.7808657288551331)","('Labor_Practices', 0.040881771594285965)","('Employee_Engagement_Inclusion_And_Diversity', 0.03922945261001587)","(['Supply Chain Management'], 0.7808657288551331)","('NON-ESG', 0.040881771594285965)","('NON-ESG', 0.03922945261001587)"
Line 42,"In 2021, we increased our spend with diverse suppliers to $3.3 billion and have announced a goal to achieve $5 billion in direct annual spend with diverse suppliers by 2025.","('Supply_Chain_Management', 0.8842194676399231)","('Product_Design_And_Lifecycle_Management', 0.024015963077545166)","('Customer_Welfare', 0.009513654746115208)","(['Supply Chain Management'], 0.8842194676399231)","('NON-ESG', 0.024015963077545166)","('NON-ESG', 0.009513654746115208)"
Line 43,We also completed our goal to launch a Tier II supplier diversity program to encourage our suppliers to spend with diverse businesses.,"('Employee_Engagement_Inclusion_And_Diversity', 0.6197388768196106)","('Supply_Chain_Management', 0.14050866663455963)","('Labor_Practices', 0.047380369156599045)","([], 0.6197388768196106)","('NON-ESG', 0.14050866663455963)","('NON-ESG', 0.047380369156599045)"
Line 44,"We will continue to push forward in this area by partnering with organizations like the Billion Dollar Roundtable, an association geared at celebrating corporations that spend at least $1 billion per year with minority- and woman-owned suppliers, to further amplify our supplier diversity efforts.","('Employee_Engagement_Inclusion_And_Diversity', 0.5744470953941345)","('Supply_Chain_Management', 0.1410975605249405)","('Labor_Practices', 0.08471599966287613)","([], 0.5744470953941345)","('NON-ESG', 0.1410975605249405)","('NON-ESG', 0.08471599966287613)"
Line 45,Our efforts to operate sustainably begin with our understanding that our biggest impact on the environment comes from the products we sell.,"('Product_Design_And_Lifecycle_Management', 0.9565996527671814)","('Supply_Chain_Management', 0.004679705016314983)","('Energy_Management', 0.003641627263277769)","(['Packaging', 'Sustainable Marketing & Brand Perception'], 0.9565996527671814)","('NON-ESG', 0.004679705016314983)","('NON-ESG', 0.003641627263277769)"
Line 46,"Our partnership with suppliers allows us to give our customers access to hundreds of products that are good for their homes, good for the environment, and good for their wallets.","('Product_Design_And_Lifecycle_Management', 0.9551106691360474)","('Product_Quality_And_Safety', 0.006018084939569235)","('Customer_Welfare', 0.004683060571551323)","(['Packaging', 'Sustainable Marketing & Brand Perception'], 0.9551106691360474)","('NON-ESG', 0.006018084939569235)","('NON-ESG', 0.004683060571551323)"
Line 47,"In 2021, we estimate our customers purchases of Energy Star products helped reduce annual electricity use by 7 billion kilowatt hours, saving $950 million on energy costs, and lowering carbon emissions by 4.9 million metric tons.","('Energy_Management', 0.9435905814170837)","('Product_Design_And_Lifecycle_Management', 0.021868126466870308)","('Management_Of_Legal_And_Regulatory_Framework', 0.0038602182175964117)","(['Operational Eco-Efficiency'], 0.9435905814170837)","('NON-ESG', 0.021868126466870308)","('NON-ESG', 0.0038602182175964117)"
Line 48,Our water-saving products allowed customers to reduce consumption by over 66 billion gallons.,"('Water_And_Wastewater_Management', 0.8731116652488708)","('Energy_Management', 0.06345130503177643)","('Waste_And_Hazardous_Materials_Management', 0.006314623169600964)","([], 0.8731116652488708)","('NON-ESG', 0.06345130503177643)","('NON-ESG', 0.006314623169600964)"
Line 49,"4 The Home Depot 2022 ESG Report OverviewStrengthen Our CommunitiesFocus on Our PeopleOur BusinessOperate SustainablyReporting FrameworkTable of ContentsInternational Retail Operations Ted Decker CEO and president of The Home Depot CEO Letter We know that when we invest in running a responsible, sustainable company, we make our business stronger, more agile, and more resilient.","('Business_Model_Resilience', 0.9180936813354492)","('Product_Design_And_Lifecycle_Management', 0.01025888416916132)","('Supply_Chain_Management', 0.008685817942023277)","([], 0.9180936813354492)","('NON-ESG', 0.01025888416916132)","('NON-ESG', 0.008685817942023277)"
Line 50,"Ted Decker, CEO and president of The Home DepotWe also made progress in 2021 by operating more sustainably in our own business, reducing electricity consumption in our U.","('Energy_Management', 0.9773496985435486)","('Management_Of_Legal_And_Regulatory_Framework', 0.0021821900736540556)","('Critical_Incident_Risk_Management', 0.00205044518224895)","(['Operational Eco-Efficiency'], 0.9773496985435486)","('NON-ESG', 0.0021821900736540556)","('NON-ESG', 0.00205044518224895)"
Line 51,S. stores by approximately 11% year-over-year.,"('Systemic_Risk_Management', 0.16777454316616058)","('Customer_Welfare', 0.13850697875022888)","('Competitive_Behavior', 0.1084996908903122)","('NON-ESG', 0.16777454316616058)","('NON-ESG', 0.13850697875022888)","('NON-ESG', 0.1084996908903122)"
Line 52,We cut U.,"('Competitive_Behavior', 0.1591263860464096)","('Customer_Welfare', 0.1445152461528778)","('Product_Design_And_Lifecycle_Management', 0.07348613440990448)","('NON-ESG', 0.1591263860464096)","('NON-ESG', 0.1445152461528778)","('NON-ESG', 0.07348613440990448)"
Line 53,S. store electricity usage a remarkable 50% since 2010.,"('Energy_Management', 0.9643623232841492)","('Management_Of_Legal_And_Regulatory_Framework', 0.004777924623340368)","('Water_And_Wastewater_Management', 0.003958110231906176)","(['Operational Eco-Efficiency'], 0.9643623232841492)","('NON-ESG', 0.004777924623340368)","('NON-ESG', 0.003958110231906176)"
Line 54,A hallmark of progress in this area has been the transition to LED overhead lighting in our U.,"('Energy_Management', 0.9092598557472229)","('Product_Design_And_Lifecycle_Management', 0.01688249222934246)","('Access_And_Affordability', 0.006980564445257187)","(['Operational Eco-Efficiency'], 0.9092598557472229)","('NON-ESG', 0.01688249222934246)","('NON-ESG', 0.006980564445257187)"
Line 55,"S. stores, which join our Canada and Mexico stores in having nearly all of interior lighting powered by LED bulbs.","('Energy_Management', 0.8751102089881897)","('Product_Design_And_Lifecycle_Management', 0.03145701065659523)","('Critical_Incident_Risk_Management', 0.007297475356608629)","(['Operational Eco-Efficiency'], 0.8751102089881897)","('NON-ESG', 0.03145701065659523)","('NON-ESG', 0.007297475356608629)"
Line 56,"While we remain focused on reducing our energy consumption, we are also making progress towards our goal of producing or procuring 100% renewable electricity equivalent to the electricity needs for all Home Depot facilities worldwide by 2030.","('Energy_Management', 0.9807693958282471)","('Management_Of_Legal_And_Regulatory_Framework', 0.0018922914750874043)","('Critical_Incident_Risk_Management', 0.001779926591552794)","(['Operational Eco-Efficiency'], 0.9807693958282471)","('NON-ESG', 0.0018922914750874043)","('NON-ESG', 0.001779926591552794)"
Line 57,We focus on strengthening our communities by giving back financially and through our associates time and efforts dedicated to Team Depot volunteer activities a hallmark of who we are.,"('Human_Rights_And_Community_Relations', 0.7532085180282593)","('Access_And_Affordability', 0.09600381553173065)","('Employee_Health_And_Safety', 0.023310068994760513)","(['Human Rights'], 0.7532085180282593)","('NON-ESG', 0.09600381553173065)","('NON-ESG', 0.023310068994760513)"
Line 58,"In 2021, approximately 14,000 associates volunteered in communities across 150 cities nationwide.","('Access_And_Affordability', 0.22758829593658447)","('Human_Rights_And_Community_Relations', 0.20937548577785492)","('Employee_Health_And_Safety', 0.1864974945783615)","('NON-ESG', 0.22758829593658447)","('NON-ESG', 0.20937548577785492)","('NON-ESG', 0.1864974945783615)"
