,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,The data contained in this report has been subjected to internal verification procedures.,"('Customer_Privacy', 0.7355271577835083)","('Data_Security', 0.1402151882648468)","('Business_Ethics', 0.03508427366614342)","(['Information Security Cybersecurity & System Availability'], 0.7355271577835083)","('NON-ESG', 0.1402151882648468)","('NON-ESG', 0.03508427366614342)"
Line 12,"Additionally, Verizon obtains independent assurance of our emissions profile each year, as well as other select ESG indicators and analyses, which are included in our ESG, SASB and TCFD reports.","('GHG_Emissions', 0.686170756816864)","('Management_Of_Legal_And_Regulatory_Framework', 0.10321380943059921)","('Air_Quality', 0.04388515651226044)","(['Operational Eco-Efficiency'], 0.686170756816864)","('NON-ESG', 0.10321380943059921)","('NON-ESG', 0.04388515651226044)"
Line 13,Read the assurance reports for more information.,"('Management_Of_Legal_And_Regulatory_Framework', 0.7644781470298767)","('Systemic_Risk_Management', 0.02659674361348152)","('Access_And_Affordability', 0.023739008232951164)","([], 0.7644781470298767)","('NON-ESG', 0.02659674361348152)","('NON-ESG', 0.023739008232951164)"
Line 14,Note on non-financial reporting.,"('Systemic_Risk_Management', 0.7540505528450012)","('Management_Of_Legal_And_Regulatory_Framework', 0.040871646255254745)","('Business_Model_Resilience', 0.025020042434334755)","(['Risk & Crisis Management'], 0.7540505528450012)","('NON-ESG', 0.040871646255254745)","('NON-ESG', 0.025020042434334755)"
Line 15,"Non-financial information is subject to measurement uncertainties resulting from limitations inherent in the nature of, and the methods used for determining, such data.","('Customer_Privacy', 0.3435193598270416)","('Systemic_Risk_Management', 0.18207257986068726)","('Data_Security', 0.11318923532962799)","('NON-ESG', 0.3435193598270416)","('NON-ESG', 0.18207257986068726)","('NON-ESG', 0.11318923532962799)"
Line 16,Some of our disclosures in this report are based on assumptions due to these inherent measurement uncertainties.,"('Systemic_Risk_Management', 0.27402380108833313)","('Management_Of_Legal_And_Regulatory_Framework', 0.2527438700199127)","('Business_Ethics', 0.2104790061712265)","('NON-ESG', 0.27402380108833313)","('NON-ESG', 0.2527438700199127)","('NON-ESG', 0.2104790061712265)"
Line 17,The selection of different but acceptable measurement techniques can result in materially different measurements.,"('Competitive_Behavior', 0.430186003446579)","('Customer_Welfare', 0.0617898590862751)","('Management_Of_Legal_And_Regulatory_Framework', 0.0607474185526371)","('NON-ESG', 0.430186003446579)","('NON-ESG', 0.0617898590862751)","('NON-ESG', 0.0607474185526371)"
Line 18,The precision of different measurement techniques may also vary.,"('Competitive_Behavior', 0.30575692653656006)","('Business_Ethics', 0.091634102165699)","('Energy_Management', 0.07925166189670563)","('NON-ESG', 0.30575692653656006)","('NON-ESG', 0.091634102165699)","('NON-ESG', 0.07925166189670563)"
Line 19,Forward-looking statements.,"('Customer_Privacy', 0.4304414391517639)","('Data_Security', 0.15216204524040222)","('Business_Model_Resilience', 0.05755053460597992)","('NON-ESG', 0.4304414391517639)","('NON-ESG', 0.15216204524040222)","('NON-ESG', 0.05755053460597992)"
Line 20,"This report contains statements based on our current assumptions and expectations about our future performance, including statements regarding our ESG targets, goals, commitments and programs and other business plans, initiatives and objectives.","('Business_Model_Resilience', 0.6232100129127502)","('Human_Rights_And_Community_Relations', 0.05838913470506668)","('Management_Of_Legal_And_Regulatory_Framework', 0.05176845192909241)","(['Human Capital Development'], 0.6232100129127502)","('NON-ESG', 0.05838913470506668)","('NON-ESG', 0.05176845192909241)"
Line 21,"These statements typically include words such as aim, anticipate, believe, estimate, expect, intend, may, plan, project, strategy, target and goal, or similar terms.","('Business_Model_Resilience', 0.6797560453414917)","('Physical_Impacts_Of_Climate_Change', 0.0444367416203022)","('Systemic_Risk_Management', 0.03325962647795677)","(['Human Capital Development'], 0.6797560453414917)","('NON-ESG', 0.0444367416203022)","('NON-ESG', 0.03325962647795677)"
Line 22,"For those statements, we claim the protection of the safe harbor for forward-looking statements contained in the Private Securities Litigation Reform Act of 1995.","('Management_Of_Legal_And_Regulatory_Framework', 0.84711092710495)","('Business_Ethics', 0.07461336255073547)","('Competitive_Behavior', 0.012561052106320858)","([], 0.84711092710495)","('NON-ESG', 0.07461336255073547)","('NON-ESG', 0.012561052106320858)"
Line 23,"Our actual future results, including the achievement of our targets, goals or commitments, could differ materially from our projected results due to changes in circumstances, assumptions not being realized or other risks, uncertainties and factors.","('Business_Model_Resilience', 0.6734749674797058)","('Physical_Impacts_Of_Climate_Change', 0.06832712143659592)","('Systemic_Risk_Management', 0.04970517009496689)","(['Human Capital Development'], 0.6734749674797058)","('NON-ESG', 0.06832712143659592)","('NON-ESG', 0.04970517009496689)"
Line 24,"For information on certain factors that could cause actual events or results to differ materially from our expectations, see our filings with the Securities and Exchange Commission, including our most recent Annual Report on Form 10-K and subsequent reports on Forms 10-Q and 8-K.","('Management_Of_Legal_And_Regulatory_Framework', 0.4005448818206787)","('Systemic_Risk_Management', 0.16865769028663635)","('Competitive_Behavior', 0.1333284229040146)","('NON-ESG', 0.4005448818206787)","('NON-ESG', 0.16865769028663635)","('NON-ESG', 0.1333284229040146)"
Line 25,"Investors are cautioned not to place undue reliance on any such forward-looking statements, which speak only as of the date they are made.","('Systemic_Risk_Management', 0.2894255220890045)","('Management_Of_Legal_And_Regulatory_Framework', 0.21468445658683777)","('Business_Model_Resilience', 0.13897442817687988)","('NON-ESG', 0.2894255220890045)","('NON-ESG', 0.21468445658683777)","('NON-ESG', 0.13897442817687988)"
Line 26,"Verizon undertakes no obligation to update any forward-looking statements, whether as a result of new information, future events or otherwise.","('Data_Security', 0.20829325914382935)","('Management_Of_Legal_And_Regulatory_Framework', 0.19481772184371948)","('Customer_Privacy', 0.133917897939682)","('NON-ESG', 0.20829325914382935)","('NON-ESG', 0.19481772184371948)","('NON-ESG', 0.133917897939682)"
Line 27,"Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Table of contents About this report Approach Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 Governance Board oversight .  7 Board diversity .  7 ESG strategy and risk oversight .  7 How we operate .  9 Integrated management approach .  9 Stakeholder engagement .  10 Reporting .  11 Foundational functions .  11 Environmental Climate goals .  18 TCFD summary .  19 Our path to operational net zero .  20 Improving energy efficiency .  20 Employee EV charging .  22 Transitioning to renewable energy .  22 Green financing .  23 Verizons emissions profile .  24 Helping customers reduce their emissions .  25 Reducing our environmental impacts .  26 Reducing waste .  26 Responsibly managing natural resources .  27 Environment, health and safety management .  28 Network reliability and resilience .  29 Network reliability .  29 Infrastructure resilience .  29 Business continuity and event management .  30 Disaster response .  30 Social Human capital .  33 Attracting talent .  33 Competitive compensation and benefits .  34 Open, welcome and safe work environment .  36 Upskilling and reskilling .  37 Diversity, equity and inclusion .  38 Workforce diversity profile .  42 Employee engagement .  49 Labor relations .  50 Supply chain .  51 Supplier diversity .  51 Supply chain management .  53 Upholding standards of conduct .  53 Driving sustainable supplier practices .  54 Digital responsibility .  57 Cybersecurity .  57 Data protection and privacy .  59 Responsible AI program .  62 Digital safety .  62 Digital inclusion .  64 Access .  64 Affordability .  65 Adoption .  66 Advocacy .  67 Community .  68 Citizen Verizon goals .  68 Digital equity and inclusion .  68 Climate protection .  71 Human prosperity .  72 Community engagement and support .  74 Emergency response efforts .  76 Appendix SASB Standards index .  78 GRI index .  85 UN SDG impact .  88 Endnotes .  90 Approach Governance Environmental Social AppendixVerizon 2022 ESG Report Approach In this section: Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 1 Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Message from our Chairman and CEO 2022 was a pivotal year for our business and our industry.","('Business_Model_Resilience', 0.3431854248046875)","('Director_Removal', 0.09810200333595276)","('Management_Of_Legal_And_Regulatory_Framework', 0.09254660457372665)","('NON-ESG', 0.3431854248046875)","('NON-ESG', 0.09810200333595276)","('NON-ESG', 0.09254660457372665)"
Line 28,"Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Table of contents About this report Approach Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 Governance Board oversight .  7 Board diversity .  7 ESG strategy and risk oversight .  7 How we operate .  9 Integrated management approach .  9 Stakeholder engagement .  10 Reporting .  11 Foundational functions .  11 Environmental Climate goals .  18 TCFD summary .  19 Our path to operational net zero .  20 Improving energy efficiency .  20 Employee EV charging .  22 Transitioning to renewable energy .  22 Green financing .  23 Verizons emissions profile .  24 Helping customers reduce their emissions .  25 Reducing our environmental impacts .  26 Reducing waste .  26 Responsibly managing natural resources .  27 Environment, health and safety management .  28 Network reliability and resilience .  29 Network reliability .  29 Infrastructure resilience .  29 Business continuity and event management .  30 Disaster response .  30 Social Human capital .  33 Attracting talent .  33 Competitive compensation and benefits .  34 Open, welcome and safe work environment .  36 Upskilling and reskilling .  37 Diversity, equity and inclusion .  38 Workforce diversity profile .  42 Employee engagement .  49 Labor relations .  50 Supply chain .  51 Supplier diversity .  51 Supply chain management .  53 Upholding standards of conduct .  53 Driving sustainable supplier practices .  54 Digital responsibility .  57 Cybersecurity .  57 Data protection and privacy .  59 Responsible AI program .  62 Digital safety .  62 Digital inclusion .  64 Access .  64 Affordability .  65 Adoption .  66 Advocacy .  67 Community .  68 Citizen Verizon goals .  68 Digital equity and inclusion .  68 Climate protection .  71 Human prosperity .  72 Community engagement and support .  74 Emergency response efforts .  76 Appendix SASB Standards index .  78 GRI index .  85 UN SDG impact .  88 Endnotes .  90 Approach Governance Environmental Social AppendixVerizon 2022 ESG Report Approach In this section: Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 1 Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Message from our Chairman and CEO 2022 was a pivotal year for our business and our industry.","('Business_Model_Resilience', 0.46770352125167847)","('Energy_Management', 0.1416115015745163)","('Product_Design_And_Lifecycle_Management', 0.07025597244501114)","('NON-ESG', 0.46770352125167847)","('NON-ESG', 0.1416115015745163)","('NON-ESG', 0.07025597244501114)"
Line 29,"Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Table of contents About this report Approach Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 Governance Board oversight .  7 Board diversity .  7 ESG strategy and risk oversight .  7 How we operate .  9 Integrated management approach .  9 Stakeholder engagement .  10 Reporting .  11 Foundational functions .  11 Environmental Climate goals .  18 TCFD summary .  19 Our path to operational net zero .  20 Improving energy efficiency .  20 Employee EV charging .  22 Transitioning to renewable energy .  22 Green financing .  23 Verizons emissions profile .  24 Helping customers reduce their emissions .  25 Reducing our environmental impacts .  26 Reducing waste .  26 Responsibly managing natural resources .  27 Environment, health and safety management .  28 Network reliability and resilience .  29 Network reliability .  29 Infrastructure resilience .  29 Business continuity and event management .  30 Disaster response .  30 Social Human capital .  33 Attracting talent .  33 Competitive compensation and benefits .  34 Open, welcome and safe work environment .  36 Upskilling and reskilling .  37 Diversity, equity and inclusion .  38 Workforce diversity profile .  42 Employee engagement .  49 Labor relations .  50 Supply chain .  51 Supplier diversity .  51 Supply chain management .  53 Upholding standards of conduct .  53 Driving sustainable supplier practices .  54 Digital responsibility .  57 Cybersecurity .  57 Data protection and privacy .  59 Responsible AI program .  62 Digital safety .  62 Digital inclusion .  64 Access .  64 Affordability .  65 Adoption .  66 Advocacy .  67 Community .  68 Citizen Verizon goals .  68 Digital equity and inclusion .  68 Climate protection .  71 Human prosperity .  72 Community engagement and support .  74 Emergency response efforts .  76 Appendix SASB Standards index .  78 GRI index .  85 UN SDG impact .  88 Endnotes .  90 Approach Governance Environmental Social AppendixVerizon 2022 ESG Report Approach In this section: Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 1 Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Message from our Chairman and CEO 2022 was a pivotal year for our business and our industry.","('Employee_Engagement_Inclusion_And_Diversity', 0.9693595767021179)","('Business_Model_Resilience', 0.002729319268837571)","('Employee_Health_And_Safety', 0.00255906255915761)","([], 0.9693595767021179)","('NON-ESG', 0.002729319268837571)","('NON-ESG', 0.00255906255915761)"
Line 30,"Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Table of contents About this report Approach Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 Governance Board oversight .  7 Board diversity .  7 ESG strategy and risk oversight .  7 How we operate .  9 Integrated management approach .  9 Stakeholder engagement .  10 Reporting .  11 Foundational functions .  11 Environmental Climate goals .  18 TCFD summary .  19 Our path to operational net zero .  20 Improving energy efficiency .  20 Employee EV charging .  22 Transitioning to renewable energy .  22 Green financing .  23 Verizons emissions profile .  24 Helping customers reduce their emissions .  25 Reducing our environmental impacts .  26 Reducing waste .  26 Responsibly managing natural resources .  27 Environment, health and safety management .  28 Network reliability and resilience .  29 Network reliability .  29 Infrastructure resilience .  29 Business continuity and event management .  30 Disaster response .  30 Social Human capital .  33 Attracting talent .  33 Competitive compensation and benefits .  34 Open, welcome and safe work environment .  36 Upskilling and reskilling .  37 Diversity, equity and inclusion .  38 Workforce diversity profile .  42 Employee engagement .  49 Labor relations .  50 Supply chain .  51 Supplier diversity .  51 Supply chain management .  53 Upholding standards of conduct .  53 Driving sustainable supplier practices .  54 Digital responsibility .  57 Cybersecurity .  57 Data protection and privacy .  59 Responsible AI program .  62 Digital safety .  62 Digital inclusion .  64 Access .  64 Affordability .  65 Adoption .  66 Advocacy .  67 Community .  68 Citizen Verizon goals .  68 Digital equity and inclusion .  68 Climate protection .  71 Human prosperity .  72 Community engagement and support .  74 Emergency response efforts .  76 Appendix SASB Standards index .  78 GRI index .  85 UN SDG impact .  88 Endnotes .  90 Approach Governance Environmental Social AppendixVerizon 2022 ESG Report Approach In this section: Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 1 Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Message from our Chairman and CEO 2022 was a pivotal year for our business and our industry.","('Human_Rights_And_Community_Relations', 0.4862217605113983)","('Access_And_Affordability', 0.08575842529535294)","('Critical_Incident_Risk_Management', 0.07824491709470749)","('NON-ESG', 0.4862217605113983)","('NON-ESG', 0.08575842529535294)","('NON-ESG', 0.07824491709470749)"
Line 31,"Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Table of contents About this report Approach Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 Governance Board oversight .  7 Board diversity .  7 ESG strategy and risk oversight .  7 How we operate .  9 Integrated management approach .  9 Stakeholder engagement .  10 Reporting .  11 Foundational functions .  11 Environmental Climate goals .  18 TCFD summary .  19 Our path to operational net zero .  20 Improving energy efficiency .  20 Employee EV charging .  22 Transitioning to renewable energy .  22 Green financing .  23 Verizons emissions profile .  24 Helping customers reduce their emissions .  25 Reducing our environmental impacts .  26 Reducing waste .  26 Responsibly managing natural resources .  27 Environment, health and safety management .  28 Network reliability and resilience .  29 Network reliability .  29 Infrastructure resilience .  29 Business continuity and event management .  30 Disaster response .  30 Social Human capital .  33 Attracting talent .  33 Competitive compensation and benefits .  34 Open, welcome and safe work environment .  36 Upskilling and reskilling .  37 Diversity, equity and inclusion .  38 Workforce diversity profile .  42 Employee engagement .  49 Labor relations .  50 Supply chain .  51 Supplier diversity .  51 Supply chain management .  53 Upholding standards of conduct .  53 Driving sustainable supplier practices .  54 Digital responsibility .  57 Cybersecurity .  57 Data protection and privacy .  59 Responsible AI program .  62 Digital safety .  62 Digital inclusion .  64 Access .  64 Affordability .  65 Adoption .  66 Advocacy .  67 Community .  68 Citizen Verizon goals .  68 Digital equity and inclusion .  68 Climate protection .  71 Human prosperity .  72 Community engagement and support .  74 Emergency response efforts .  76 Appendix SASB Standards index .  78 GRI index .  85 UN SDG impact .  88 Endnotes .  90 Approach Governance Environmental Social AppendixVerizon 2022 ESG Report Approach In this section: Message from our Chairman and CEO .  2 Our ESG strategy .  3 Four pillars .  3 ESG impact assessment .  4 Assessment process .  4 Assessment results .  4 1 Verizon 2022 ESG Report Approach Governance Environmental Social Appendix Message from our Chairman and CEO 2022 was a pivotal year for our business and our industry.","('Business_Model_Resilience', 0.5178022980690002)","('Management_Of_Legal_And_Regulatory_Framework', 0.08522273600101471)","('Human_Rights_And_Community_Relations', 0.061414722353219986)","(['Human Capital Development'], 0.5178022980690002)","('NON-ESG', 0.08522273600101471)","('NON-ESG', 0.061414722353219986)"
Line 32,"Recognizing that the need for best-in-class 5G service is here and now, we are expanding our network and working with our partners to identify new and exciting uses to deliver on all 5G has to offer.","('Energy_Management', 0.16130881011486053)","('Product_Design_And_Lifecycle_Management', 0.1524440497159958)","('Data_Security', 0.08202704787254333)","('NON-ESG', 0.16130881011486053)","('NON-ESG', 0.1524440497159958)","('NON-ESG', 0.08202704787254333)"
Line 33,We remain steadfast in putting our customers at the forefront of everything we do and maintaining focus on the importance of bridging the connectivity gap.,"('Business_Model_Resilience', 0.4387361407279968)","('Product_Design_And_Lifecycle_Management', 0.10464537888765335)","('Competitive_Behavior', 0.06109578534960747)","('NON-ESG', 0.4387361407279968)","('NON-ESG', 0.10464537888765335)","('NON-ESG', 0.06109578534960747)"
Line 34,"In 2022, we continued to integrate our ESG strategy into strategic and operational decision-making across Verizon to make us a stronger, more resilient company.","('Business_Model_Resilience', 0.9249383211135864)","('Physical_Impacts_Of_Climate_Change', 0.008450536988675594)","('Product_Design_And_Lifecycle_Management', 0.0075438907369971275)","(['Human Capital Development'], 0.9249383211135864)","('NON-ESG', 0.008450536988675594)","('NON-ESG', 0.0075438907369971275)"
Line 35,Our dedicated teams of experts have a deep understanding of the environmental and social risksand opportunitiesassociated with our business.,"('Human_Rights_And_Community_Relations', 0.3470088839530945)","('Business_Model_Resilience', 0.15677697956562042)","('Physical_Impacts_Of_Climate_Change', 0.12537173926830292)","('NON-ESG', 0.3470088839530945)","('NON-ESG', 0.15677697956562042)","('NON-ESG', 0.12537173926830292)"
Line 36,"We are focused on leading in areas such as digital inclusion, climate protection, human prosperity and diversity, equity and inclusion (DEI) where we can make the biggest impact for our four key stakeholdersshareholders, customers, employees and society.","('Employee_Engagement_Inclusion_And_Diversity', 0.970913827419281)","('Human_Rights_And_Community_Relations', 0.003107064636424184)","('Employee_Health_And_Safety', 0.002413584617897868)","([], 0.970913827419281)","('NON-ESG', 0.003107064636424184)","('NON-ESG', 0.002413584617897868)"
Line 37,Digital inclusion is both an ESG priority and a value and growth driver for our business.,"('Employee_Engagement_Inclusion_And_Diversity', 0.8448909521102905)","('Business_Model_Resilience', 0.02959243580698967)","('Human_Rights_And_Community_Relations', 0.026718655601143837)","([], 0.8448909521102905)","('NON-ESG', 0.02959243580698967)","('NON-ESG', 0.026718655601143837)"
Line 38,"In 2022, we led the charge in bringing broadband to new markets.","('Energy_Management', 0.1759597361087799)","('Data_Security', 0.17494679987430573)","('Management_Of_Legal_And_Regulatory_Framework', 0.1399349868297577)","('NON-ESG', 0.1759597361087799)","('NON-ESG', 0.17494679987430573)","('NON-ESG', 0.1399349868297577)"
Line 39,"While our broadband rollout is a significant growth engine for Verizon, it also supports our multi-year, $3 billion pledge to bridge the digital divide in our communities.","('Business_Model_Resilience', 0.34989166259765625)","('Data_Security', 0.12933988869190216)","('Systemic_Risk_Management', 0.10901098698377609)","('NON-ESG', 0.34989166259765625)","('NON-ESG', 0.12933988869190216)","('NON-ESG', 0.10901098698377609)"
Line 40,"Since 2012, working through nonprofit partners, Verizon Innovative Learning has invested more than $1 billion in market value, including $125 million in 2022, to support digital equity and inclusion in education for some of the most vulnerable populations across the country.","('Employee_Engagement_Inclusion_And_Diversity', 0.49674269556999207)","('Access_And_Affordability', 0.22439289093017578)","('Human_Rights_And_Community_Relations', 0.09135521948337555)","('NON-ESG', 0.49674269556999207)","('NON-ESG', 0.22439289093017578)","('NON-ESG', 0.09135521948337555)"
Line 41,"And, after integrating TracFone over the last year, we now have a full complement of wireless offerings for every unique consumer for the first time in our history, from entry-level prepaid through premium unlimited postpaid plans.","('Systemic_Risk_Management', 0.12895455956459045)","('Energy_Management', 0.12353207916021347)","('Management_Of_Legal_And_Regulatory_Framework', 0.12108420580625534)","('NON-ESG', 0.12895455956459045)","('NON-ESG', 0.12353207916021347)","('NON-ESG', 0.12108420580625534)"
Line 42,"We are working hand-in-hand with the World Economic Forum through the EDISON Alliance to impact one billion lives globally by 2025 by removing barriers to affordable, accessible and usable connectivity solutions.","('Access_And_Affordability', 0.5312373042106628)","('Energy_Management', 0.0928741842508316)","('Data_Security', 0.05940382182598114)","([], 0.5312373042106628)","('NON-ESG', 0.0928741842508316)","('NON-ESG', 0.05940382182598114)"
Line 43,"At Verizon, we are mobilizing our resources, partnerships and people to help protect the planet for future generations.","('Human_Rights_And_Community_Relations', 0.4080686569213867)","('Ecological_Impacts', 0.2605341076850891)","('Access_And_Affordability', 0.09441069513559341)","('NON-ESG', 0.4080686569213867)","('NON-ESG', 0.2605341076850891)","('NON-ESG', 0.09441069513559341)"
Line 44,"As we consider our role in climate protection, we believe that the next-generation capabilities enabled by Verizons 5G technology will not only present opportunities to deliver tremendous value to our stakeholders, but also provide critical solutions for a sustainable future.","('Physical_Impacts_Of_Climate_Change', 0.913745641708374)","('Business_Model_Resilience', 0.023409344255924225)","('GHG_Emissions', 0.012551738880574703)","(['Climate Strategy'], 0.913745641708374)","('NON-ESG', 0.023409344255924225)","('NON-ESG', 0.012551738880574703)"
Line 45,"In 2022, Verizons solutions helped our customers reduce their energy consumption, enabling the avoidance of over 15.2 million metric tons of CO 2 equivalent (CO2e) emissions, equivalent to taking nearly 3.3 million cars off the road for one year.","('Energy_Management', 0.9718418121337891)","('Air_Quality', 0.0038853748701512814)","('GHG_Emissions', 0.003712003817781806)","(['Operational Eco-Efficiency'], 0.9718418121337891)","('NON-ESG', 0.0038853748701512814)","('NON-ESG', 0.003712003817781806)"
Line 46,"Over the past five years, our solutions have enabled the avoidance of over 73 million metric tons of CO 2e.","('Energy_Management', 0.7087841629981995)","('GHG_Emissions', 0.07165359705686569)","('Product_Design_And_Lifecycle_Management', 0.0509004108607769)","(['Operational Eco-Efficiency'], 0.7087841629981995)","('NON-ESG', 0.07165359705686569)","('NON-ESG', 0.0509004108607769)"
Line 47,"In 2022, Verizon continued to be a leader in green finance, issuing our fourth $1 billion green bond, which we fully allocated to renewable energy agreements in February 2023.","('Energy_Management', 0.48745158314704895)","('Management_Of_Legal_And_Regulatory_Framework', 0.34566959738731384)","('Physical_Impacts_Of_Climate_Change', 0.022097179666161537)","('NON-ESG', 0.48745158314704895)","('NON-ESG', 0.34566959738731384)","('NON-ESG', 0.022097179666161537)"
Line 48,We are one of the largest corporate buyers of renewable energy in the U.,"('Energy_Management', 0.9692242741584778)","('Management_Of_Legal_And_Regulatory_Framework', 0.006642121355980635)","('Product_Design_And_Lifecycle_Management', 0.0027273017913103104)","(['Operational Eco-Efficiency'], 0.9692242741584778)","('NON-ESG', 0.006642121355980635)","('NON-ESG', 0.0027273017913103104)"
Line 49,"S., with ~3.3 gigawatts of anticipated renewable energy under contract as of February 10, 2023.","('Energy_Management', 0.971898078918457)","('Management_Of_Legal_And_Regulatory_Framework', 0.005380127113312483)","('GHG_Emissions', 0.002617387566715479)","(['Operational Eco-Efficiency'], 0.971898078918457)","('NON-ESG', 0.005380127113312483)","('NON-ESG', 0.002617387566715479)"
